ticker,filing_date,trans_date,owner_cik,owner_name,relationship,shares,price,accession,source,value
ETON,2024-09-12,2024-09-11,0001595855,Opaleye Management Inc.,TenPercentOwner,45000.0,4.75,0001493152-24-036104,sec_dataset,213750.0
ETON,2024-10-08,2024-10-04,0001595855,Opaleye Management Inc.,TenPercentOwner,1852.0,6.77,0001493152-24-040490,sec_dataset,12538.039999999999
ETON,2024-10-08,2024-10-04,0001595855,Opaleye Management Inc.,TenPercentOwner,15000.0,6.77,0001493152-24-040490,sec_dataset,101550.0
ETON,2024-10-08,2024-10-07,0001595855,Opaleye Management Inc.,TenPercentOwner,10000.0,7.22,0001493152-24-040490,sec_dataset,72200.0
ETON,2024-10-08,2024-10-08,0001595855,Opaleye Management Inc.,TenPercentOwner,3970.0,7.03,0001493152-24-040490,sec_dataset,27909.100000000002
ETON,2024-10-08,2024-10-08,0001595855,Opaleye Management Inc.,TenPercentOwner,30000.0,7.03,0001493152-24-040490,sec_dataset,210900.0
ETON,2024-10-25,2024-10-23,0001595855,Opaleye Management Inc.,TenPercentOwner,10000.0,7.98,0001493152-24-042516,sec_dataset,79800.0
ETON,2025-06-12,2025-06-10,0001595855,Opaleye Management Inc.,TenPercentOwner,2930.0,15.82,0001641172-25-014868,sec_dataset,46352.6
ETON,2025-06-12,2025-06-10,0001595855,Opaleye Management Inc.,TenPercentOwner,5000.0,15.82,0001641172-25-014868,sec_dataset,79100.0
EVCM,2021-07-08,2021-07-06,0001733906,Sterling Lisa M.,Officer,5882.0,17.0,0001140361-21-023807,sec_dataset,99994.0
EVCM,2021-07-08,2021-07-06,0001856574,Storey Lisa E,Officer,2941.0,17.0,0001140361-21-023810,sec_dataset,49997.0
EVCM,2021-12-09,2021-12-09,0001856906,Remer Eric Richard,"Director,Officer",10000.0,16.48,0001140361-21-041107,sec_dataset,164800.0
EVH,2015-06-10,2015-06-10,0001643082,Piefer Gary,Officer,2000.0,17.0,0001209191-15-051917,sec_dataset,34000.0
EVH,2016-11-16,2016-11-14,0001672282,D'Amato Michael,Director,10000.0,17.18,0001672282-16-000002,sec_dataset,171800.0
EVH,2019-08-14,2019-03-11,0001672282,D'Amato Michael,Director,10000.0,12.45,0001628908-19-000061,sec_dataset,124500.0
EVH,2019-08-13,2019-08-09,0001672282,D'Amato Michael,Director,15000.0,7.03,0001628908-19-000060,sec_dataset,105450.0
EVH,2019-08-19,2019-08-15,0001359252,SAMET KENNETH A,Director,7200.0,7.04,0001628908-19-000062,sec_dataset,50688.0
EVH,2019-12-05,2019-12-03,0001204938,WILLIAMS FRANK J,"Director,Officer",35000.0,6.51,0001628908-19-000075,sec_dataset,227850.0
EVH,2019-12-05,2019-12-04,0001643346,Blackley Seth,"Director,Officer",14749.0,6.73,0001628908-19-000076,sec_dataset,99260.77
EVH,2025-03-05,2025-03-04,0001687656,Springstubb Brendan B,Director,5000.0,8.75,0001628908-25-000034,sec_dataset,43750.0
EVH,2025-03-10,2025-03-06,0001242813,GRUA PETER J,Director,11040.0,9.01,0001628908-25-000046,sec_dataset,99470.4
EVH,2025-03-10,2025-03-06,0001472457,Barbarosh Craig A.,Director,2000.0,8.81,0001628908-25-000036,sec_dataset,17620.0
EVH,2025-03-10,2025-03-06,0001642976,Holder Diane,Director,2735.0,9.33,0001628908-25-000052,sec_dataset,25517.55
EVH,2025-03-10,2025-03-06,0001643346,Blackley Seth,"Director,Officer",55225.0,9.01,0001628908-25-000044,sec_dataset,497577.25
EVH,2025-03-10,2025-03-06,0001946147,McCarthy Daniel Joseph,Officer,11040.0,9.01,0001628908-25-000050,sec_dataset,99470.4
EVH,2025-03-10,2025-03-06,0002012340,Glass Russell Monroe,Director,5400.0,9.27,0001628908-25-000040,sec_dataset,50058.0
EVH,2025-03-10,2025-03-07,0001687656,Springstubb Brendan B,Director,15000.0,9.27,0001628908-25-000042,sec_dataset,139050.0
EVH,2025-03-10,2025-03-07,0001707429,Jelinek Richard M,Director,15000.0,9.09,0001628908-25-000048,sec_dataset,136350.0
EVH,2025-03-10,2025-03-07,0001707429,Jelinek Richard M,Director,15000.0,9.16,0001628908-25-000048,sec_dataset,137400.0
EVH,2025-03-10,2025-03-07,0001818332,KECK KIM,Director,10540.0,9.44,0001628908-25-000038,sec_dataset,99497.59999999999
EVH,2025-11-19,2025-11-18,0001687656,Springstubb Brendan B,Director,10000.0,3.82,0001628908-25-000138,sec_dataset,38200.0
EVI,2017-02-03,2017-02-01,0001688030,Marks Thomas,"Officer,TenPercentOwner",194252.0,4.89,0001688052-17-000004,sec_dataset,949892.2799999999
EVI,2017-02-03,2017-02-01,0001688052,"Western State Design, LLC",TenPercentOwner,388504.0,4.89,0001688052-17-000002,sec_dataset,1899784.5599999998
EVI,2017-02-03,2017-02-01,0001688103,Mack Dennis W.,"Director,Officer,TenPercentOwner",194252.0,4.89,0001688052-17-000003,sec_dataset,949892.2799999999
EVTC,2013-04-19,2013-04-17,0001573744,Steurer Philip E.,Officer,2500.0,20.0,0001181431-13-022966,sec_dataset,50000.0
EVTC,2013-09-19,2013-09-17,0001407943,D'Angelo Frank D.,Director,10000.0,22.97,0001181431-13-049892,sec_dataset,229700.0
EVTC,2018-08-07,2016-08-11,0001672453,Rospigliosi Guillermo,Officer,2870.0,17.41,0001559865-18-000060,sec_dataset,49966.7
EYE,2017-10-31,2017-10-30,0001719311,McAllister Raymond J.,Officer,11200.0,22.0,0001140361-17-040309,sec_dataset,246400.0
EYE,2017-10-31,2017-10-30,0001719844,Moore Patrick R.,Officer,4500.0,22.0,0001140361-17-040313,sec_dataset,99000.0
EYE,2019-11-13,2019-11-11,0001277322,TAYLOR THOMAS V,Director,3310.0,27.64,0001277322-19-000007,sec_dataset,91488.40000000001
EYE,2020-09-03,2020-08-10,0001225729,PEELER D RANDOLPH,Director,28410.0,35.23,0001225729-20-000002,sec_dataset,1000884.2999999999
EYE,2022-05-16,2022-05-12,0001181253,FAHS L READE,"Director,Officer",20000.0,25.48,0001181253-22-000010,sec_dataset,509600.0
EYE,2022-05-16,2022-05-12,0001225729,PEELER D RANDOLPH,Director,80000.0,24.69,0001225729-22-000002,sec_dataset,1975200.0
EYE,2022-05-16,2022-05-12,0001245010,TEHLE DAVID M,Director,4216.0,24.89,0001710155-22-000021,sec_dataset,104936.24
EYE,2022-05-16,2022-05-12,0001719844,Moore Patrick R.,Officer,10000.0,24.89,0001719844-22-000010,sec_dataset,248900.0
EYE,2022-05-16,2022-05-12,0001767639,Brandman Jared,Officer,5000.0,23.25,0001767639-22-000010,sec_dataset,116250.0
EYE,2022-05-16,2022-05-13,0001397236,Hepner Virginia A,Director,1000.0,25.71,0001397236-22-000002,sec_dataset,25710.0
EYE,2023-05-17,2023-05-15,0001181253,FAHS L READE,"Director,Officer",12625.0,23.81,0001181253-23-000008,sec_dataset,300601.25
EYE,2023-05-19,2023-05-17,0001277322,TAYLOR THOMAS V,Director,2079.0,24.04,0001277322-23-000002,sec_dataset,49979.159999999996
EYE,2023-05-24,2023-05-22,0001225729,PEELER D RANDOLPH,Director,22861.0,25.59,0001225729-23-000002,sec_dataset,585012.99
EYE,2023-05-24,2023-05-23,0001225729,PEELER D RANDOLPH,Director,17609.0,25.73,0001225729-23-000002,sec_dataset,453079.57
EYE,2024-05-14,2024-05-10,0001225729,PEELER D RANDOLPH,Director,34000.0,14.45,0001225729-24-000002,sec_dataset,491300.0
EYE,2024-05-14,2024-05-13,0001181253,FAHS L READE,"Director,Officer",20000.0,14.96,0001181253-24-000006,sec_dataset,299200.0
EYE,2024-08-14,2024-08-12,0001397236,Hepner Virginia A,Director,1000.0,10.37,0001397236-24-000004,sec_dataset,10370.0
EYE,2024-08-14,2024-08-13,0001225729,PEELER D RANDOLPH,Director,25000.0,10.57,0001225729-24-000004,sec_dataset,264250.0
FC,2012-01-13,2012-01-12,0001017011,MCNAMARA DONALD J,Director,9000.0,8.25,0001140361-12-002373,sec_dataset,74250.0
FC,2012-01-18,2012-01-12,0001187891,PETERSON JOEL CLINTON,Director,21240.0,8.25,0001140361-12-002958,sec_dataset,175230.0
FC,2013-01-10,2013-01-10,0001555402,Fung Michael,Director,3815.0,13.1,0001140361-13-001680,sec_dataset,49976.5
FC,2014-01-28,2014-01-27,0001555402,Fung Michael,Director,2500.0,20.01,0001140361-14-003455,sec_dataset,50025.00000000001
FC,2020-05-12,2020-05-11,0001555402,Fung Michael,Director,4830.0,20.77,0001567619-20-009570,sec_dataset,100319.09999999999
FEIM,2016-07-11,2016-07-07,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,28400.0,10.9,0000950138-16-001190,sec_dataset,309560.0
FEIM,2016-07-11,2016-07-08,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,43175.0,11.14,0000950138-16-001190,sec_dataset,480969.5
FEIM,2016-07-11,2016-07-11,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,5000.0,11.65,0000950138-16-001190,sec_dataset,58250.0
FEIM,2016-07-25,2016-07-21,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,18792.0,10.6,0001571049-16-016768,sec_dataset,199195.19999999998
FEIM,2016-08-29,2016-08-25,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,5178.0,10.87,0000950138-16-001276,sec_dataset,56284.85999999999
FEIM,2016-08-29,2016-08-26,0001363032+0001414517+0001539953,Levenson Ryan / Privet Fund LP / Privet Fund Management LLC,TenPercentOwnerOther,14516.0,10.96,0000950138-16-001276,sec_dataset,159095.36000000002
FEIM,2017-07-17,2017-07-14,0001666682+0001712127,"Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,74000.0,8.5,0000919574-17-005491,sec_dataset,629000.0
FEIM,2017-07-17,2017-07-14,0001666682+0001712127,"Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,3296.0,8.43,0000919574-17-005491,sec_dataset,27785.28
FEIM,2017-09-05,2017-09-05,0001666682+0001712127,"Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,50000.0,8.0,0000919574-17-006607,sec_dataset,400000.0
FEIM,2017-09-19,2017-09-19,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,38000.0,8.0,0000919574-17-006819,sec_dataset,304000.0
FEIM,2017-11-07,2017-11-07,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,84700.0,9.0,0000919574-17-007606,sec_dataset,762300.0
FEIM,2017-11-07,2017-11-07,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan",TenPercentOwner,72700.0,9.0,0000919574-17-007606,sec_dataset,654300.0
FEIM,2017-12-19,2017-12-18,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",6300.0,8.78,0000919574-17-008654,sec_dataset,55313.99999999999
FEIM,2017-12-19,2017-12-19,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.0,0000919574-17-008654,sec_dataset,13500.0
FEIM,2017-12-22,2017-12-20,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,8.91,0000919574-17-008729,sec_dataset,13365.0
FEIM,2017-12-22,2017-12-21,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.0,0000919574-17-008729,sec_dataset,13500.0
FEIM,2017-12-22,2017-12-22,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.0,0000919574-17-008729,sec_dataset,13500.0
FEIM,2017-12-29,2017-12-27,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.0,0000919574-17-008804,sec_dataset,13500.0
FEIM,2017-12-29,2017-12-28,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.0,0000919574-17-008804,sec_dataset,13500.0
FEIM,2017-12-29,2017-12-29,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",1500.0,9.36,0000919574-17-008804,sec_dataset,14040.0
FEIM,2018-04-09,2018-04-05,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",100000.0,9.0,0000919574-18-002884,sec_dataset,900000.0
FEIM,2018-04-09,2018-04-06,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","TenPercentOwner / Director,TenPercentOwner",50000.0,9.0,0000919574-18-002884,sec_dataset,450000.0
FEIM,2018-07-30,2018-07-26,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",15000.0,7.57,0000902664-18-002987,sec_dataset,113550.0
FEIM,2018-09-19,2018-09-17,0001412875,Sarachek Russell M,Director,2300.0,9.25,0001185185-18-001720,sec_dataset,21275.0
FEIM,2018-09-18,2018-09-17,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1790.0,9.19,0000902664-18-003469,sec_dataset,16450.1
FEIM,2018-09-18,2018-09-18,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1500.0,9.87,0000902664-18-003469,sec_dataset,14804.999999999998
FEIM,2018-10-01,2018-09-27,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2318.0,10.12,0000902664-18-003588,sec_dataset,23458.16
FEIM,2018-10-09,2018-10-04,0001291899,Sloane Stanton D,"Director,Officer",20000.0,11.03,0001185185-18-001808,sec_dataset,220600.0
FEIM,2018-10-30,2018-10-26,0001260838,BLOCH MARTIN B,"Director,Officer",3600.0,10.8,0001185185-18-001889,sec_dataset,38880.0
FEIM,2018-12-31,2018-12-27,0001412875,Sarachek Russell M,Director,1986.0,9.66,0001185185-18-002257,sec_dataset,19184.760000000002
FEIM,2018-12-28,2018-12-27,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",3000.0,9.69,0000902664-18-004447,sec_dataset,29070.0
FEIM,2019-01-03,2018-12-31,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2045.0,10.66,0000902664-19-000020,sec_dataset,21799.7
FEIM,2019-01-03,2019-01-03,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2600.0,9.75,0000902664-19-000020,sec_dataset,25350.0
FEIM,2019-01-14,2019-01-10,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1000.0,10.45,0001062993-19-000180,sec_dataset,10450.0
FEIM,2019-01-14,2019-01-14,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1324.0,10.31,0001062993-19-000180,sec_dataset,13650.44
FEIM,2019-01-14,2019-01-14,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1300.0,10.31,0001062993-19-000180,sec_dataset,13403.0
FEIM,2019-03-19,2019-03-15,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1066.0,11.17,0001062993-19-001328,sec_dataset,11907.22
FEIM,2019-03-19,2019-03-18,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1900.0,11.87,0001062993-19-001328,sec_dataset,22553.0
FEIM,2019-03-21,2019-03-20,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1389.0,11.48,0001062993-19-001355,sec_dataset,15945.720000000001
FEIM,2019-04-04,2019-04-03,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1200.0,11.67,0001062993-19-001574,sec_dataset,14004.0
FEIM,2019-04-04,2019-04-04,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",20000.0,11.7,0001062993-19-001574,sec_dataset,234000.0
FEIM,2019-07-23,2019-07-19,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",5000.0,11.99,0001062993-19-002994,sec_dataset,59950.0
FEIM,2019-07-29,2019-07-25,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2700.0,11.83,0001062993-19-003054,sec_dataset,31941.0
FEIM,2019-09-19,2019-09-17,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4553.0,11.21,0001062993-19-003707,sec_dataset,51039.130000000005
FEIM,2019-09-19,2019-09-18,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",3947.0,11.34,0001062993-19-003707,sec_dataset,44758.979999999996
FEIM,2019-09-19,2019-09-19,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1928.0,11.6,0001062993-19-003707,sec_dataset,22364.8
FEIM,2019-09-24,2019-09-24,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",10000.0,11.57,0001062993-19-003727,sec_dataset,115700.0
FEIM,2019-12-16,2019-12-13,0001291899,Sloane Stanton D,"Director,Officer",2000.0,9.53,0001185185-19-001722,sec_dataset,19060.0
FEIM,2019-12-16,2019-12-13,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",7171.0,9.3,0001062993-19-004752,sec_dataset,66690.3
FEIM,2019-12-16,2019-12-13,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",28600.0,9.45,0001062993-19-004752,sec_dataset,270270.0
FEIM,2019-12-16,2019-12-16,0001291899,Sloane Stanton D,"Director,Officer",8000.0,9.41,0001185185-19-001722,sec_dataset,75280.0
FEIM,2019-12-16,2019-12-16,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",16800.0,9.34,0001062993-19-004752,sec_dataset,156912.0
FEIM,2019-12-16,2019-12-16,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",3700.0,9.3,0001062993-19-004752,sec_dataset,34410.0
FEIM,2019-12-19,2019-12-17,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",21600.0,9.32,0001062993-19-004796,sec_dataset,201312.0
FEIM,2020-01-06,2020-01-02,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",3500.0,10.22,0001062993-20-000031,sec_dataset,35770.0
FEIM,2020-01-06,2020-01-03,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1061.0,10.24,0001062993-20-000031,sec_dataset,10864.64
FEIM,2020-01-06,2020-01-06,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",8000.0,10.23,0001062993-20-000031,sec_dataset,81840.0
FEIM,2020-01-09,2020-01-09,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2786.0,10.14,0001062993-20-000085,sec_dataset,28250.04
FEIM,2020-03-16,2020-03-13,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",14305.0,7.2,0001062993-20-001349,sec_dataset,102996.0
FEIM,2020-03-16,2020-03-16,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4650.0,7.03,0001062993-20-001349,sec_dataset,32689.5
FEIM,2020-03-18,2020-03-17,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",3100.0,7.16,0001062993-20-001395,sec_dataset,22196.0
FEIM,2020-03-23,2020-03-20,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",1629.0,7.09,0001062993-20-001454,sec_dataset,11549.61
FEIM,2020-03-24,2020-03-23,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",7100.0,7.34,0001062993-20-001483,sec_dataset,52114.0
FEIM,2020-03-24,2020-03-24,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",5178.0,7.85,0001062993-20-001483,sec_dataset,40647.299999999996
FEIM,2020-03-24,2020-03-24,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2500.0,8.03,0001062993-20-001483,sec_dataset,20075.0
FEIM,2020-03-27,2020-03-25,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",11728.0,8.12,0001062993-20-001537,sec_dataset,95231.35999999999
FEIM,2020-03-27,2020-03-27,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2000.0,9.03,0001062993-20-001537,sec_dataset,18060.0
FEIM,2020-03-27,2020-03-27,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4802.0,8.75,0001062993-20-001537,sec_dataset,42017.5
FEIM,2020-04-01,2020-03-30,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4300.0,9.02,0001062993-20-001605,sec_dataset,38786.0
FEIM,2020-04-01,2020-03-30,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2000.0,9.11,0001062993-20-001605,sec_dataset,18220.0
FEIM,2020-04-01,2020-04-01,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4600.0,8.92,0001062993-20-001605,sec_dataset,41032.0
FEIM,2020-04-06,2020-04-02,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",6700.0,9.0,0001062993-20-001660,sec_dataset,60300.0
FEIM,2020-04-06,2020-04-02,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",2000.0,9.04,0001062993-20-001660,sec_dataset,18080.0
FEIM,2020-04-06,2020-04-03,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4100.0,8.94,0001062993-20-001660,sec_dataset,36654.0
FEIM,2020-04-06,2020-04-06,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",11899.0,8.92,0001062993-20-001660,sec_dataset,106139.08
FEIM,2020-04-06,2020-04-06,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",28000.0,8.9,0001062993-20-001660,sec_dataset,249200.0
FEIM,2020-09-15,2020-09-15,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",10000.0,10.36,0001062993-20-004499,sec_dataset,103600.0
FEIM,2020-09-16,2020-09-16,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",6000.0,10.43,0001062993-20-004529,sec_dataset,62580.0
FEIM,2020-09-17,2020-09-17,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",4000.0,10.37,0001062993-20-004545,sec_dataset,41480.0
FEIM,2020-09-25,2020-09-25,0001665975+0001666682+0001712127,"EDENBROOK LONG ONLY VALUE FUND, LP / Edenbrook Capital, LLC / Brolin Jonathan","Director,TenPercentOwner",10000.0,10.36,0001062993-20-004652,sec_dataset,103600.0
