adsh,cik,company,form,period,filed,fm,person,name,last,title,is_ceo,is_cfo,is_dir,term_date,exp_date,trm_class,trm_reason,trm_stale,purchase_only,source,sic,dup,insider_target,primary,early_or_repl,ticker,ar,ar_etf,ar_2_60,mcap0,status,bench,delisted_in_window,in_universe
0001628280-24-011506,1848416,VERANO HOLDINGS CORP.,10-K,2023-12-31,2024-03-15,2024-03,BrettSummerer,Brett Summerer,summerer,Chief Financial Officer,False,True,False,2023-10-26,,replacement,same person adopted a plan in the same filing,False,False,xbrl,100.0,False,True,False,True,VRNO,-0.31195663727754985,-0.3123359014727891,-0.34403865594574123,1830474216.9707704,ok,size_industry,False,True
0001412408-24-000043,1412408,"PHREESIA, INC.",10-K,2024-01-31,2024-03-15,2024-03,MichaelDavidoff,Michael Davidoff,davidoff,Senior Vice President,False,False,False,2023-12-15,,early,text: scheduled end after termination,False,False,xbrl,7389.0,False,False,False,False,PHR,-0.12468156061977986,-0.14644116101373983,-0.10751502544057501,1339202460.0,ok,size_industry,False,True
0001822966-24-000039,1822966,NUSCALE POWER CORP,10-K,2023-12-31,2024-03-15,2024-03,KarinFeldman,Karin Feldman,feldman,one current officer,False,False,False,2023-12-31,,early,default (no expiry / replacement cue),False,False,xbrl,3443.0,False,False,False,False,SMR,0.16158816857640412,0.14485484595312703,-0.09789688729675239,1839160432.2565594,ok,size_industry,False,True
0001626199-24-000048,1626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,2023-12-31,2024-03-20,2024-03,MitchellH.GoldM.D,"Mitchell H. Gold, M.D",gold,", M.D., our Chief Executive Officer, terminated a Rule 10b5-1 trading arrangement providing for the sale from time to ti",True,False,False,2023-12-28,,early,text: scheduled end after termination,False,False,xbrl,2834.0,False,True,True,True,,,,,,no_price,,,
0000950170-24-034422,1759138,"CABALETTA BIO, INC.",10-K,2023-12-31,2024-03-21,2024-03,StevenNichtberger,Steven Nichtberger,nichtberger,Chief Executive Officer,True,False,False,2023-11-09,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,CABA,-0.3629268257953907,-0.4327924751149128,-0.3658711657867201,846157971.2665176,ok,size_industry,False,True
0000950170-24-034422,1759138,"CABALETTA BIO, INC.",10-K,2023-12-31,2024-03-21,2024-03,AnupMarda,Anup Marda,marda,Chief Financial Officer,False,True,False,2023-11-09,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,CABA,-0.3629268257953907,-0.4327924751149128,-0.3658711657867201,846157971.2665176,ok,size_industry,False,True
0001558370-24-003666,1408443,MILESTONE PHARMACEUTICALS INC.,10-K,2023-12-31,2024-03-21,2024-03,LorenzMuller,Lorenz Muller,muller,Chief Commercial Officer,False,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,MIST,0.03432758011583048,-0.0754041633769138,-0.04665441928877834,82913650.63874531,ok,size_industry,False,True
0001628280-24-013099,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-K,2023-12-31,2024-03-26,2024-03,KellyRodriques,Kelly Rodriques,rodriques,Chief Executive Officer,True,False,False,2023-12-08,,replacement,same person adopted a plan in the same filing,False,False,xbrl,6200.0,False,True,False,True,,,,,,no_price,,,
0001734722-24-000011,1734722,"UIPATH, INC.",10-K,2024-01-31,2024-03-27,2024-03,BradBrubaker,Brad Brubaker,brubaker,Chief Legal Officer and Secretary,False,False,False,2024-01-12,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,False,False,False,PATH,-0.4566060946933844,-0.5126584574643522,-0.4543125406039311,12962099605.16971,ok,size_industry,False,True
0001866757-24-000040,1866757,"BRILLIANT EARTH GROUP, INC.",10-K,2023-12-31,2024-03-28,2024-03,JustRocks,Just Rocks,rocks,"Delaware corporation which is jointly owned and controlled by Beth Gerstein, the Companys Chief Executive Officer and a member of the Board of Directors, and Eric Grossberg, the Companys Executive Chairman",True,False,True,2023-12-12,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3910.0,False,True,False,True,BRLT,-0.04753407161485357,-0.22056148629807337,-0.06631935904614195,260235162.42045665,ok,size_industry,False,True
0000950170-24-037615,1659323,ITERUM THERAPEUTICS PLC,10-K,2023-12-31,2024-03-28,2024-03,puttagunta,Dr. Puttagunta,puttagunta,Chief Medical Officer,False,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,,,,,,no_price,,,
0001023459-24-000048,1023459,"SIMULATIONS PLUS, INC.",10-Q,2024-02-29,2024-04-05,2024-04,Dr.LisaLaVangeJanuary2023Plan,Dr. Lisa LaVange,lavange,Director,False,False,True,2024-01-20,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7373.0,False,True,False,True,SLP,0.055770990939095766,-0.006503320377640676,0.026091663233983597,950590132.8740883,ok,size_industry,False,True
0001023459-24-000048,1023459,"SIMULATIONS PLUS, INC.",10-Q,2024-02-29,2024-04-05,2024-04,Dr.DanielWienerJanuary2023Plan,Dr. Daniel Wiener,wiener,Director,False,False,True,2024-02-06,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7373.0,False,True,False,True,SLP,0.055770990939095766,-0.006503320377640676,0.026091663233983597,950590132.8740883,ok,size_industry,False,True
0001628280-24-017536,1038074,SILICON LABORATORIES INC.,10-Q,2024-03-31,2024-04-24,2024-04,R.MatthewJohnson,Mr. Johnson,johnson,President and Chief Executive Officer,True,False,False,2024-02-29,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3674.0,False,True,False,True,SLAB,-0.07263282260952675,-0.07821136785484151,-0.11428539415158867,3647683840.35791,ok,size_industry,False,True
0001883085-24-000060,1883085,PAGAYA TECHNOLOGIES LTD.,10-K,2023-12-31,2024-04-25,2024-04,GalKrubiner,Gal Krubiner,krubiner," terminated his Rule 10b5-1 trading arrangement on December 21, 2023.",False,False,False,2023-12-21,,early,default (no expiry / replacement cue),False,False,xbrl,6199.0,False,False,False,False,PGY,0.403164630919592,0.4406278091339495,0.29623616578955203,658726471.8644438,ok,size_industry,False,True
0001679363-24-000030,1679363,"MORPHIC HOLDING, INC.",10-Q,2024-03-31,2024-04-25,2024-04,MarcSchegerin,"Marc Schegerin, M.D.",schegerin,Chief Financial Officer and Chief Operating Officer,False,True,False,2024-02-29,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,,,,,,no_price,,,
0001164727-24-000031,1164727,NEWMONT CORP /DE/,10-Q,2024-03-31,2024-04-29,2024-04,RobAtkinson,Rob Atkinson,atkinson,Executive Vice President and Chief Operating Officer,False,False,False,2024-01-29,,early,default (no expiry / replacement cue),False,False,xbrl,1040.0,False,False,False,False,NEM,0.07573594353815083,0.028906611154426942,0.09816747540585569,46819861154.17128,ok,size_industry,False,True
0000106040-24-000022,106040,WESTERN DIGITAL CORP,10-Q,2024-03-31,2024-04-30,2024-04,MichaelRay,Michael Ray,ray,"Executive Vice President, Chief Legal Officer and Secretary",False,False,False,2024-02-23,,early,default (no expiry / replacement cue),False,False,xbrl,3572.0,False,False,False,False,WDC,-0.08815225511979619,-0.12436819889496054,-0.08883521432995256,23014950224.125366,ok,size_industry,False,True
0001603756-24-000062,1603756,"AXONICS, INC.",10-Q,2024-03-31,2024-04-30,2024-04,RindaKSama,Rinda K. Sama,sama,Chief Operating Officer,False,False,False,2024-01-09,,early,default (no expiry / replacement cue),False,False,xbrl,3841.0,False,False,False,False,,,,,,no_price,,,
0001603756-24-000062,1603756,"AXONICS, INC.",10-Q,2024-03-31,2024-04-30,2024-04,JohnWoock,"John Woock, Ph.D.",ph,"Executive Vice President, Chief Marketing & Strategy Officer",False,False,False,2024-01-09,,early,default (no expiry / replacement cue),False,False,xbrl,3841.0,False,False,False,False,,,,,,no_price,,,
0001410578-24-000583,1126328,PRINCIPAL FINANCIAL GROUP INC,10-Q,2024-03-31,2024-05-01,2024-05,DeannaStrableSoethout,Deanna Strable-Soethout,soethout,Executive Vice President and Chief Financial Officer,False,True,False,2024-02-28,,replacement,same person adopted a plan in the same filing,False,False,xbrl,6321.0,False,True,False,True,PFG,-0.0940820890905727,-0.06358070637093771,-0.08948774137727589,17128957037.171768,ok,size_industry,False,True
0001421517-24-000093,1421517,"ENERGY RECOVERY, INC.",10-Q,2024-03-31,2024-05-01,2024-05,ArveHanstveit,Arve Hanstveit,hanstveit,Director,False,False,True,2024-03-15,,early,text: scheduled end after termination,False,False,xbrl,3559.0,False,True,True,True,ERII,-0.10532076863238626,-0.14765899486713496,0.03061459685001955,839886719.5802822,ok,size_industry,False,True
0001421517-24-000093,1421517,"ENERGY RECOVERY, INC.",10-Q,2024-03-31,2024-05-01,2024-05,JoshuaBallard,Joshua Ballard,ballard,Chief Financial Officer,False,True,False,2024-01-03,,early,default (no expiry / replacement cue),False,False,xbrl,3559.0,False,True,True,True,ERII,-0.10532076863238626,-0.14765899486713496,0.03061459685001955,839886719.5802822,ok,size_industry,False,True
0000950170-24-052135,1812364,"RELAY THERAPEUTICS, INC.",10-Q,2024-03-31,2024-05-02,2024-05,SanjivKPatel,Sanjiv K. Patel,patel,Chief Executive Officer,True,False,False,2024-02-26,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,RLAY,0.10685887773037739,0.05167607558185705,0.12821433301341156,939811063.0326138,ok,size_industry,False,True
0000950170-24-052135,1812364,"RELAY THERAPEUTICS, INC.",10-Q,2024-03-31,2024-05-02,2024-05,ThomasCatinazzo,Thomas Catinazzo,catinazzo,Chief Financial Officer,False,True,False,2024-01-26,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,RLAY,0.10685887773037739,0.05167607558185705,0.12821433301341156,939811063.0326138,ok,size_industry,False,True
0000950170-24-052165,1743881,"BRIDGEBIO PHARMA, INC.",10-Q,2024-03-31,2024-05-02,2024-05,HannahAValantine,Dr. Hannah A. Valantine,valantine,Board of Directors,False,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,BBIO,-0.1537389325873757,-0.1415541158795368,-0.13817899939016454,5190965629.569511,ok,size_industry,False,True
0000950170-24-052135,1812364,"RELAY THERAPEUTICS, INC.",10-Q,2024-03-31,2024-05-02,2024-05,BrianAdams,Brian Adams,adams,Chief Legal Officer,False,False,False,2024-01-23,,early,text: scheduled end after termination,False,False,xbrl,2836.0,False,False,False,False,RLAY,0.10685887773037739,0.05167607558185705,0.12821433301341156,939811063.0326138,ok,size_industry,False,True
0001588978-24-000013,1588978,PROCEPT BIOROBOTICS CORP,10-Q,2024-03-31,2024-05-02,2024-05,FredericMoll,Frederic Moll,moll,"M.D., the Chair of the Companys Board of Directors",False,False,True,,,early,default (no expiry / replacement cue),False,False,xbrl,3841.0,False,True,True,True,PRCT,-0.0733025458561134,-0.06176472631801433,-0.09563269449882017,3174927169.05373,ok,size_industry,False,True
0001559865-24-000027,1559865,"EVERTEC, INC.",10-Q,2024-03-31,2024-05-02,2024-05,MorganMSchuessler,Morgan M. Schuessler,schuessler,President and Chief Executive Officer,True,False,False,2024-03-05,,early,text: scheduled end after termination,False,False,xbrl,7374.0,False,True,True,True,EVTC,-0.0905988105384109,-0.11277845403450593,-0.10089635445919254,2273148298.141426,ok,size_industry,False,True
0001232524-24-000033,1232524,JAZZ PHARMACEUTICALS PLC,10-Q,2024-03-31,2024-05-02,2024-05,RobertIannone,Robert Iannone,iannone,"Executive Vice President, Global Head of Research and Development",False,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,JAZZ,-0.044327262506571374,-0.04939902958553,-0.04639081612303797,6889599908.934494,ok,size_industry,False,True
0001580808-24-000077,1580808,"A10 NETWORKS, INC.",10-Q,2024-03-31,2024-05-03,2024-05,DhrupadTrivedi,Dhrupad Trivedi,trivedi,"President, Chief Executive Officer and Chairman",True,False,True,2024-03-05,,early,default (no expiry / replacement cue),False,False,xbrl,3576.0,False,True,True,True,ATEN,-0.17066184787540994,-0.24452283657779905,-0.1781885214534673,1091881239.4088335,ok,size_industry,False,True
0001819142-24-000025,1819142,SES AI CORP,10-Q,2024-03-31,2024-05-03,2024-05,JingNealis,Jing Nealis,nealis,Chief Financial Officer,False,True,False,2024-01-05,,early,default (no expiry / replacement cue),False,False,xbrl,3690.0,False,True,True,True,SES,-0.15879911654730738,-0.23329040499602038,-0.197481617965809,499816869.8881693,ok,size_industry,False,True
0001628280-24-020461,1840572,BOWLERO CORP.,10-Q,2024-03-31,2024-05-06,2024-05,ThomasShannon,Thomas Shannon,shannon,Chief Executive Officer,True,False,False,2024-01-17,,early,default (no expiry / replacement cue),False,False,xbrl,7900.0,False,True,True,True,LUCK,0.055961438751811476,0.024228151614921645,0.047412291096814885,1566752595.1285172,ok,size_industry,False,True
0001381197-24-000097,1381197,"INTERACTIVE BROKERS GROUP, INC.",10-Q,2024-03-31,2024-05-06,2024-05,t peterffy,Mr. Thomas Peterffy,peterffy,Chairman of the Board of Directors,False,False,True,2024-02-15,,replacement,text: modified / replaced,False,False,xbrl,6211.0,False,True,False,True,IBKR,-0.1054235396312444,-0.07724756437722813,-0.09095904144487987,12893294190.153595,ok,size_industry,False,True
0001373715-24-000169,1373715,"SERVICENOW, INC.",10-Q,2024-03-31,2024-05-06,2024-05,RussellElmer,Russell Elmer,elmer,General Counsel,False,False,False,2024-02-20,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,False,False,False,NOW,0.12459335973632535,0.06216691164251742,0.143158812036406,148944796371.45996,ok,size_industry,False,True
0001558370-24-007044,1821159,EVGO INC.,10-Q,2024-03-31,2024-05-07,2024-05,DennisKish,Mr. Kish,kish,President,False,False,False,2024-03-22,,early,default (no expiry / replacement cue),False,False,xbrl,7500.0,False,False,False,False,EVGO,1.1259005810732023,1.0840289601925504,1.1721477898663166,540639697.5083418,ok,size_industry,False,True
0000816761-24-000098,816761,TERADATA CORP /DE/,10-Q,2024-03-31,2024-05-07,2024-05,ClaireBramley,Claire Bramley,bramley,Chief Financial Officer,False,True,False,2024-02-14,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,True,True,True,TDC,-0.03065109943507771,-0.10287107443077781,-0.04610983932350765,3164024118.041992,ok,size_industry,False,True
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,AndrewSievers,Andrew Sievers,sievers,Chief Operating Officer,False,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,False,False,False,,,,,,no_price,,,
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,CatherineDondzila,Catherine Dondzila,dondzila,Chief Accounting Officer,False,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,False,False,False,,,,,,no_price,,,
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,JenniferPhillips,Jennifer Phillips,phillips,Chief Revenue and Growth Officer,False,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,False,False,False,,,,,,no_price,,,
0000874015-24-000142,874015,IONIS PHARMACEUTICALS INC,10-Q,2024-03-31,2024-05-07,2024-05,BLynneParshall,B. Lynne Parshall,parshall,Board Member,False,False,True,2024-01-03,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,IONS,0.1850973924275907,0.1665419574703888,0.19189784281201572,5974362802.365097,ok,size_industry,False,True
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,KellyRodriques,Kelly Rodriques,rodriques,Chief Executive Officer,True,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,True,True,True,,,,,,no_price,,,
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,MarkLee,Mark Lee,lee,Chief Financial Officer,False,True,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,True,True,True,,,,,,no_price,,,
0001568651-24-000015,1568651,"OSCAR HEALTH, INC.",10-Q,2024-03-31,2024-05-07,2024-05,MarkTBertolini,Mark T. Bertolini,bertolini,Chief Executive Officer,True,False,False,2024-04-02,,early,default (no expiry / replacement cue),False,False,xbrl,6324.0,False,True,True,True,OSCR,-0.2522257077189579,-0.1885801426044712,-0.29039065543512177,4689911333.002361,ok,size_industry,False,True
0001628280-24-021191,1725255,ADAPTHEALTH CORP.,10-Q,2024-03-31,2024-05-07,2024-05,AlbertPrast,Albert Prast,prast,Chief Technology Officer,False,False,False,2024-03-11,,early,text: scheduled end after termination,False,False,xbrl,8082.0,False,False,False,False,AHCO,0.14155616200534515,0.10493282846451657,0.12571210189995696,1300050808.727501,ok,size_industry,False,True
0001500435-24-000080,1500435,"GOPRO, INC.",10-Q,2024-03-31,2024-05-07,2024-05,saltman,Eve Saltman,saltman,"Senior Vice President, Corporate and Business Development, Chief Legal Officer and Secretary and Chief Compliance Officer",False,False,False,2024-02-14,,early,default (no expiry / replacement cue),False,False,text,3861.0,False,False,False,False,GPRO,-0.25557373923696325,-0.28298589628401394,-0.1818608330778102,560461309.0470729,ok,size_industry,False,True
0001628280-24-021134,1827821,"FORGE GLOBAL HOLDINGS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,JohnathanShort,"Johnathan Short,",short,Chief Legal Officer,False,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,False,False,False,,,,,,no_price,,,
0001118417-24-000103,1118417,"MODEL N, INC.",10-Q,2024-03-31,2024-05-07,2024-05,ChrisLyon,Chris Lyon,lyon,Chief Revenue Officer,False,False,False,2024-04-10,,early,default (no expiry / replacement cue),False,False,xbrl,7370.0,False,False,False,False,,,,,,no_price,,,
0001159036-24-000037,1159036,"HALOZYME THERAPEUTICS, INC.",10-Q,2024-03-31,2024-05-07,2024-05,HelenTorley,Helen Torley,torley,President and Chief Executive Officer,True,False,False,2024-01-30,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,HALO,0.29805450000339384,0.27874542445381323,0.2565153209582798,5244961423.477173,ok,size_industry,False,True
0001118417-24-000103,1118417,"MODEL N, INC.",10-Q,2024-03-31,2024-05-07,2024-05,LauraSelig,Laura Selig,selig,Chief People Officer,False,False,False,2024-04-08,,early,default (no expiry / replacement cue),False,False,xbrl,7370.0,False,False,False,False,,,,,,no_price,,,
0000816761-24-000098,816761,TERADATA CORP /DE/,10-Q,2024-03-31,2024-05-07,2024-05,TimothyC.K.Chou,Timothy C. K. Chou,chou,Director,False,False,True,2024-02-29,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,TDC,-0.03065109943507771,-0.10287107443077781,-0.04610983932350765,3164024118.041992,ok,size_industry,False,True
0000816761-24-000098,816761,TERADATA CORP /DE/,10-Q,2024-03-31,2024-05-07,2024-05,ToddMCione,Todd M. Cione,cione,Former Chief Revenue Officer,False,False,False,2024-02-15,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,False,False,False,TDC,-0.03065109943507771,-0.10287107443077781,-0.04610983932350765,3164024118.041992,ok,size_industry,False,True
0001749704-24-000027,1749704,"AGILITI, INC. DE",10-Q,2024-03-31,2024-05-07,2024-05,ThomasJLeonard,Thomas J. Leonard,leonard,member of our Board of Directors and our Chief Executive Officer,True,False,False,2024-02-27,,early,default (no expiry / replacement cue),False,False,xbrl,7350.0,False,True,True,True,,,,,,no_price,,,
0001118417-24-000103,1118417,"MODEL N, INC.",10-Q,2024-03-31,2024-05-07,2024-05,KimDeCarlis,Kim DeCarlis,decarlis,Board of Directors,False,False,False,2024-04-08,,early,text: scheduled end after termination,False,False,xbrl,7370.0,False,False,False,False,,,,,,no_price,,,
0001771515-24-000094,1771515,GROCERY OUTLET HOLDING CORP.,10-Q,2024-03-31,2024-05-08,2024-05,StevenKWilson,Steven K. Wilson,wilson,"EVP, Chief Purchasing Officer",False,False,False,2024-03-18,,early,text: scheduled end after termination,False,True,xbrl,5411.0,False,False,False,False,GO,-0.06164608413262007,-0.12811569051986782,-0.0436603894978147,2085112024.2727337,ok,size_industry,False,True
0000950170-24-055701,1805387,"CEREVEL THERAPEUTICS HOLDINGS, INC.",10-Q,2024-03-31,2024-05-08,2024-05,ScottAkamine,Scott Akamine,akamine,Chief Legal Officer,False,False,False,2024-01-02,,early,text: scheduled end after termination,False,False,xbrl,2834.0,False,False,False,False,,,,,,no_price,,,
0000921638-24-000115,921638,SSR MINING INC.,10-Q,2024-03-31,2024-05-08,2024-05,RodAntal,Rod Antal,antal,Executive Chairman,False,False,True,2024-03-18,,early,text: scheduled end after termination,False,False,xbrl,6795.0,False,True,True,True,SSRM,-0.19334573002181243,-0.14511010149483738,-0.19137337029482782,1076123520.4716349,ok,size_industry,False,True
0000921638-24-000115,921638,SSR MINING INC.,10-Q,2024-03-31,2024-05-08,2024-05,FEdwardFarid,F. Edward Farid,farid,Executive Vice President,False,False,False,2024-02-20,,early,text: scheduled end after termination,False,False,xbrl,6795.0,False,False,False,False,SSRM,-0.19334573002181243,-0.14511010149483738,-0.19137337029482782,1076123520.4716349,ok,size_industry,False,True
0000950170-24-055727,1770121,"SANA BIOTECHNOLOGY, INC.",10-Q,2024-03-31,2024-05-08,2024-05,MrHardy,Mr. Hardy,hardy," , our Chief Financial Officer , adopted a Rule 10b5-1 trading arrangement providing for the sale from time to time of a",False,True,False,2024-03-13,,early,text: scheduled end after termination,False,False,xbrl,2836.0,False,True,True,True,SANA,-0.49194679721696066,-0.49358412000938134,-0.3493916445154017,2102062546.2220078,ok,size_industry,False,True
0001771515-24-000094,1771515,GROCERY OUTLET HOLDING CORP.,10-Q,2024-03-31,2024-05-08,2024-05,EricJLindbergJr,"Eric J. Lindberg, Jr.",lindberg,Chairman of the Board of Directors,False,False,True,2024-02-29,,early,text: scheduled end after termination,False,False,xbrl,5411.0,False,True,True,True,GO,-0.06164608413262007,-0.12811569051986782,-0.0436603894978147,2085112024.2727337,ok,size_industry,False,True
0001628280-24-021332,1848416,VERANO HOLDINGS CORP.,10-Q,2024-03-31,2024-05-08,2024-05,DestinyThompson,Destiny Thompson,thompson,Chief People Officer,False,False,False,2024-03-28,,early,default (no expiry / replacement cue),False,False,xbrl,100.0,False,False,False,False,VRNO,-0.3067311693374647,-0.3215469353504493,-0.31616368655979765,1686399430.1000001,ok,size_industry,False,True
0001544784-24-000042,1806837,"VERTEX, INC.",10-Q,2024-03-31,2024-05-08,2024-05,EricAndersen,Eric Andersen,andersen,Director,False,False,True,2024-03-04,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,True,True,True,VERX,0.2686688919881258,0.20663255324557062,0.2535958561834232,4641002035.514236,ok,size_industry,False,True
0000921638-24-000115,921638,SSR MINING INC.,10-Q,2024-03-31,2024-05-08,2024-05,MichealSparks,Michael Sparks,sparks,Executive Vice President,False,False,False,2024-02-20,,early,text: scheduled end after termination,False,False,xbrl,6795.0,False,False,False,False,SSRM,-0.19334573002181243,-0.14511010149483738,-0.19137337029482782,1076123520.4716349,ok,size_industry,False,True
0001628280-24-021332,1848416,VERANO HOLDINGS CORP.,10-Q,2024-03-31,2024-05-08,2024-05,CristinaNunez,Cristina Nunez,nunez,director,False,False,True,2023-10-09,,early,default (no expiry / replacement cue),True,False,xbrl,100.0,False,True,False,False,VRNO,-0.3067311693374647,-0.3215469353504493,-0.31616368655979765,1686399430.1000001,ok,size_industry,False,True
0001469367-24-000092,1469367,SUNRUN INC.,10-Q,2024-03-31,2024-05-08,2024-05,LynnJurich,Lynn Jurich,jurich,Co-Executive Chair,False,False,True,,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3690.0,False,True,False,True,RUN,0.49661111386845525,0.4325478300973493,0.40106703699063784,2551340144.834614,ok,size_industry,False,True
0001819848-24-000270,1819848,"JOBY AVIATION, INC.",10-Q,2024-03-31,2024-05-08,2024-05,PaulSciarra,Paul Sciarra,sciarra,board of directors,False,False,False,2024-03-15,,early,text: scheduled end after termination,False,False,xbrl,3721.0,False,False,False,False,JOBY,0.06831761235374445,0.035260132691840695,0.021245833279277315,3464274982.2029605,ok,size_industry,False,True
0001110611-24-000022,1110611,ON24 INC.,10-Q,2024-03-31,2024-05-08,2024-05,SharatSharan,Sharat Sharan,sharan,Chief Executive Officer,True,False,False,2024-02-12,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7372.0,False,True,False,True,,,,,,no_price,,,
0001213900-24-040871,1865631,NEXTNAV INC.,10-Q,2024-03-31,2024-05-08,2024-05,DavidKnutson,David Knutson,knutson,former Senior Vice President of Network Operations and Deployment,False,False,False,2024-03-21,,early,default (no expiry / replacement cue),False,False,xbrl,3812.0,False,False,False,False,NN,-0.0534573250169893,-0.15253424120040537,-0.019574685990304763,1011468812.733057,ok,size_industry,False,True
0001819790-24-000063,1819790,"TARSUS PHARMACEUTICALS, INC.",10-Q,2024-03-31,2024-05-08,2024-05,JoseTrevejo,Jose Trevejo,trevejo,former Chief Medical Officer,False,False,False,2024-01-12,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,False,False,False,TARS,-0.39100136935519936,-0.41830944772369794,-0.3253031053523431,1411146175.8997116,ok,size_industry,False,True
0001819790-24-000063,1819790,"TARSUS PHARMACEUTICALS, INC.",10-Q,2024-03-31,2024-05-08,2024-05,BobakAzamian,Bobak Azamian,azamian,Chief Executive Officer,True,False,False,2024-01-08,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,True,True,True,TARS,-0.39100136935519936,-0.41830944772369794,-0.3253031053523431,1411146175.8997116,ok,size_industry,False,True
0001432133-24-000111,1432133,KALTURA INC,10-Q,2024-03-31,2024-05-08,2024-05,ShayDavid,Shay David,david,,False,False,False,2024-03-04,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,False,False,False,KLTR,0.0038218960520093326,-0.1169675213430369,0.0022416333379481346,180700760.35210848,ok,size_industry,False,True
0000950170-24-055702,1768224,ARCTURUS THERAPEUTICS HOLDINGS INC.,10-Q,2024-03-31,2024-05-08,2024-05,KeithCKummerfeld,Keith C. Kummerfeld,kummerfeld," s Rule 10b5-1 trading arrangement terminated on March 18, 2024 upon the effective date of his resignation.""",False,False,False,2024-03-18,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,ARCT,-0.23877571600386593,-0.26771012753789014,-0.21818963863400465,732814960.8031769,ok,size_industry,False,True
0001558370-24-007336,1845815,PAYONEER GLOBAL INC.,10-Q,2024-03-31,2024-05-08,2024-05,BeaOrdonez,Bea Ordonez,ordonez,Chief Financial Officer,False,True,False,2024-03-06,,early,default (no expiry / replacement cue),False,False,xbrl,7389.0,False,True,True,True,PAYO,-0.0867566124692426,-0.11754027478528961,-0.07329661150190825,2195768889.6156807,ok,size_industry,False,True
0001819516-24-000027,1819516,WHEELS UP EXPERIENCE INC.,10-Q,2024-03-31,2024-05-09,2024-05,ToddSmith,Todd Smith,smith,Chief Financial Officer,False,True,False,2024-01-02,,early,default (no expiry / replacement cue),False,False,xbrl,4522.0,False,True,True,True,UP,-0.042269420158290716,-0.060494321438163245,-0.08175413867198011,1506174850.0400047,ok,size_industry,False,True
0001381668-24-000082,1381668,TFS FINANCIAL CORP,10-Q,2024-03-31,2024-05-09,2024-05,DanielF.Weir,Daniel F. Weir,weir,Director,False,False,True,2024-01-11,,early,text: scheduled end after termination,False,False,xbrl,6035.0,False,True,True,True,TFSL,-0.046766160968402026,0.006067908342080042,-0.055679779135527685,2954262914.8674297,ok,size_industry,False,True
