supplier_cik,display_name,sic,adsh,file_name,file_date,period_ending,cid,cust_ticker,cust_windows,alias,pct,pcts,role,combined,any_combined,n_mentions,max_pct_any,years,snippet
1036262,INTEST CORP  (INTT)  (CIK 0001036262),3825.0,0001437749-20-005921,intt20191231_10k.htm,2020-03-23,2019-12-31,TXN,TXN,"[[""TXN"", null, null]]",Texas Instruments,10.0,10;11,post,False,False,3,10.0,2018;2019,"During the years ended December 31, 2019 and 2018, Texas Instruments Incorporated accounted for 10% and 11% of our consolidated net revenues, respectively."
1434842,Forbes Energy Services Ltd.  (CIK 0001434842),1389.0,0001434842-20-000003,a10k2019.htm,2020-03-23,2019-12-31,CHK,EXE,"[[""EXE"", null, null]]",Chesapeake Energy,10.0,10,pre,False,False,2,10.0,2019,"During the year ended December 31, 2019 , our largest customer Chesapeake Energy comprised approximately 10% of our total revenues, respectively."
1527753,"Personalis, Inc.  (PSNL)  (CIK 0001527753)",8071.0,0001564590-20-012826,psnl-10k_20191231.htm,2020-03-25,2019-12-31,PFE,PFE,"[[""PFE"", null, null]]",Pfizer,13.0,67;13,post,False,False,1,13.0,2019,"In 2019, VA MVP and Pfizer Inc. accounted for 67% and 13% of our revenues, respectively."
1124610,"VMWARE, INC.  (CIK 0001124610)",7372.0,0001124610-20-000019,vmw-131202010xk.htm,2020-03-26,2020-01-31,ARW,ARW,"[[""ARW"", null, null]]",Arrow Electronics,12.0,12;10,post,False,False,1,12.0,2020,"Arrow Electronics, Inc. and Tech Data Corporation accounted for 12% and 10% , respectively, of our consolidated revenue in fiscal 2020 ."
1124610,"VMWARE, INC.  (CIK 0001124610)",7372.0,0001124610-20-000019,vmw-131202010xk.htm,2020-03-26,2020-01-31,DELL,DELL,"[[""DELL"", ""2016-09-01"", null]]",Dell,31.0,31,pre,False,False,2,31.0,2020,"During fiscal 2020 , revenue from Dell, including purchases of products and services directly from us, as well as through our channel partners, accounted for 31% of our consolidated revenue."
1124610,"VMWARE, INC.  (CIK 0001124610)",7372.0,0001124610-20-000019,vmw-131202010xk.htm,2020-03-26,2020-01-31,TECD,TECD,"[[""TECD"", null, ""2020-06-01""]]",Tech Data,10.0,12;10,post,False,False,1,10.0,2020,"Arrow Electronics, Inc. and Tech Data Corporation accounted for 12% and 10% , respectively, of our consolidated revenue in fiscal 2020 ."
1138476,PACIFIC HEALTH CARE ORGANIZATION INC  (PFHO)  (CIK 0001138476),8090.0,0001185185-20-000348,pacifichco20191231_10k.htm,2020-03-26,2019-12-31,HLT,HLT,"[[""HLT"", null, null]]",Hilton Worldwide,14.0,26;14,post,False,False,2,14.0,2019,"During 2019, Preferred Operator Group, LLC (POG) and Hilton Worldwide accounted for approximately 26% and 14% respectively, of our total sales."
1404123,1Life Healthcare Inc  (CIK 0001404123),8011.0,0001564590-20-013666,onem-10k_20191231.htm,2020-03-27,2019-12-31,GOOGL,GOOGL,"[[""GOOGL"", null, null]]",Google,10.0,10,post,False,False,2,10.0,2018;2019,"For 2018 and 2019, Google accounted for 10% of our net revenue."
75340,P&F INDUSTRIES INC  (CIK 0000075340),3540.0,0001104659-20-040353,tm205399d1_10k.htm,2020-03-30,2019-12-31,HD,HD,"[[""HD"", null, null]]",The Home Depot,20.7,20.7;26.5,pre,False,False,1,20.7,2018;2019,"During 2019 and 2018 it had one customer, The Home Depot, that accounted for 20.7% and 26.5% of its revenue, respectively."
778164,"Pacific Ethanol, Inc.  (ALTO)  (CIK 0000778164)",2860.0,0001213900-20-007976,f10k2019_pacificethanol.htm,2020-03-30,2019-12-31,CVX,CVX,"[[""CVX"", null, null]]",Chevron,25.0,24;25,pre,False,False,1,25.0,2018;2019,"Sales to our two largest customers, Valero Energy Corporation and Chevron Products USA in 2019 and 2018 represented an aggregate of approximately 24% and 25%, of our net sales, respectively."
778164,"Pacific Ethanol, Inc.  (ALTO)  (CIK 0000778164)",2860.0,0001213900-20-007976,f10k2019_pacificethanol.htm,2020-03-30,2019-12-31,VLO,VLO,"[[""VLO"", null, null]]",Valero,24.0,24;25,pre,False,False,1,24.0,2018;2019,"Sales to our two largest customers, Valero Energy Corporation and Chevron Products USA in 2019 and 2018 represented an aggregate of approximately 24% and 25%, of our net sales, respectively."
821002,G III APPAREL GROUP LTD /DE/  (GIII)  (CIK 0000821002),2300.0,0001558370-20-003389,giii-20200131x10k3bd50d.htm,2020-03-30,2020-01-31,M,M,"[[""M"", null, null]]",Macy's,26.3,26.3,post,False,False,1,26.3,2018;2019;2020,"Our ten largest customers, all of which are department or discount store groups, accounted for approximately 72.4% of our net sales in fiscal 2020, 69.7% of our net sales in fiscal 2019 and 63.2% of our net sales in fiscal 2018, with the Macy's Inc. group accounting for approximately 26.3% of our net sales in fiscal 2020, 24.8% of our net sales in fiscal 2019 and 22.2% of our net sales in fiscal 2018."
821002,G III APPAREL GROUP LTD /DE/  (GIII)  (CIK 0000821002),2300.0,0001558370-20-003389,giii-20200131x10k3bd50d.htm,2020-03-30,2020-01-31,TJX,TJX,"[[""TJX"", null, null]]",TJX,13.2,13.2,pre,False,False,2,13.2,2019;2020,"In addition, sales to TJX Companies accounted for an aggregate of 13.2% of our net sales in fiscal 2020 and 12.4% of our net sales in fiscal 2019."
857737,"ICONIX BRAND GROUP, INC.  (CIK 0000857737)",3140.0,0001564590-20-013871,icon-10k_20191231.htm,2020-03-30,2019-12-31,KSS,KSS,"[[""KSS"", null, null]]",Kohl's,11.0,11;10,post,False,False,2,11.0,2018;2019,"Revenue generated by the Company's two licenses with Kohl's accounted for, in the aggregate, 11% and 10% of the Company's revenue for Fiscal years 2019 and 2018, respectively."
1058307,"ORBSAT CORP  (NXPL, NXPLW)  (CIK 0001058307)",4813.0,0001493152-20-005127,form10-k.htm,2020-03-30,2019-12-31,AMZN,AMZN,"[[""AMZN"", null, null]]",Amazon,56.9,56.9;37.3,post,False,False,1,56.9,2018;2019,"Amazon accounted for 56.9% and 37.3% of the Company's revenues during the years ended December 31, 2019 and 2018, respectively."
1440024,"Roadrunner Transportation Systems, Inc.  (CIK 0001440024)",4731.0,0001440024-20-000011,rrts-20191231x10k.htm,2020-03-30,2019-12-31,GM,GM,"[[""GM"", ""2010-12-01"", null]]",General Motors,16.0,16,pre,False,False,2,16.0,2019,"We serve an extensive customer base within a variety of end markets, with one direct customer, General Motors, accounting for approximately 16% of our 2019 revenue."
1449792,"PIONEER POWER SOLUTIONS, INC.  (PPSI)  (CIK 0001449792)",3612.0,0001387131-20-003440,ppsi-10k_123119.htm,2020-03-30,2019-12-31,VZ,VZ,"[[""VZ"", null, null]]",Verizon,13.0,13;15,post,False,False,2,13.0,2018;2019,"In particular, Verizon accounted for 13% and 15% of our net sales in the years ended December 31, 2019 and 2018, respectively."
1790982,Arconic Rolled Products Corp  (CIK 0001790982),3350.0,0001790982-20-000022,arconic10k.htm,2020-03-30,2019-12-31,F,F,"[[""F"", null, null]]",Ford,13.0,13,pre,False,False,1,13.0,2019,"Sales to Arconic Corporation's largest customer, Ford, accounted for 13% of our total revenue for 2019."
895447,SHOE CARNIVAL INC  (SCVL)  (CIK 0000895447),5661.0,0001564590-20-014433,scvl-10k_20200201.htm,2020-03-31,2020-02-01,NKE,NKE,"[[""NKE"", null, null]]",Nike,11.0,11,post,False,False,3,11.0,,"Nike, Inc. accounted for approximately 30% and Skechers USA, Inc. accounted for approximately 11% of our net sales, respectively."
1664703,Bloom Energy Corp  (BE)  (CIK 0001664703),3620.0,0001664703-20-000013,a2019q410kbloom.htm,2020-03-31,2019-12-31,SO,SO,"[[""SO"", null, null]]",Southern Company,34.0,34;23,pre,False,False,4,51.0,2019,"As an example, in the year ended December 31, 2019 , two customers, The Southern Company and SK (Korea) accounted for approximately 34% and 23% of our total revenue, respectively."
1584549,"Village Farms International, Inc.  (VFF)  (CIK 0001584549)",100.0,0001193125-20-094235,d853826d10k.htm,2020-04-01,2019-12-31,KR,KR,"[[""KR"", null, null]]",Kroger,10.9,11.8;10.9;10.6,pre,False,False,2,11.4,2019,"In 2019 three customers, Wal-mart, Kroger and Publix Super Markets, comprised 11.8%, 10.9% and 10.6% of sales, respectively."
1661920,Lonestar Resources US Inc.  (CIK 0001661920),1311.0,0001661920-20-000025,lone12311910k.htm,2020-04-13,2019-12-31,EPD,EPD,"[[""EPD"", null, null]]",Enterprise Crude,16.0,23;17;16;14;13;10,pre,False,False,1,16.0,2019,"For the year ended December 31, 2019, oil, NGL and natural gas revenues from Shell Trading (US) Company, Texla Energy Management, Enterprise Crude Oil LLC, Ace Gathering, Inc., GulfMark Energy, Inc. and NGL Crude Logistics LLC represented 23% , 17% , 16% , 14% , 13% and 10% , respectively, of total revenues."
100591,ARGAN INC  (AGX)  (CIK 0000100591),1700.0,0001104659-20-046386,tm2031096d1_10k.htm,2020-04-14,2020-01-31,EXC,EXC,"[[""EXC"", null, null]]",Exelon,10.0,10,pre,False,False,1,10.0,2019,"For Fiscal 2019, the Company's most significant power industry services customers were Exelon West Medway II; Moxie Freedom LLC; TR and NTE Carolinas LLC, each of which accounted for more than 10% of our consolidated revenues and which together represented 51% of consolidated revenues for the year."
814586,"Lifeway Foods, Inc.  (LWAY)  (CIK 0000814586)",2020.0,0001683168-20-001179,lifeway_10k-123119.htm,2020-04-14,2019-12-31,UNFI,UNFI,"[[""UNFI"", null, null]]",United Natural Foods,22.0,22,pre,False,False,1,22.0,2019,"During the year ended December 31, 2019, two customers, United Natural Foods, Inc. (UNFI) and one other customer, collectively accounted for approximately 22% of our total net sales."
1083220,"XCel Brands, Inc.  (XELB)  (CIK 0001083220)",6794.0,0001558370-20-003885,xelb-20191231x10k.htm,2020-04-14,2019-12-31,QVC,QRTEA,"[[""QRTEA"", null, null]]",QVC,53.0,53;72,pre,False,False,3,53.0,2018;2019,"For the years ended December 31, 2019 and 2018, net revenue from the QVC Agreements collectively accounted for 53% and 72%, respectively, of the total revenues of the Company."
1022646,ULTRA PETROLEUM CORP  (CIK 0001022646),1311.0,0001564590-20-016770,upl-10k_20191231.htm,2020-04-15,2019-12-31,PCG,PCG,"[[""PCG"", null, null]]",Pacific Gas and Electric,10.2,11.1;10.2,pre,False,False,2,10.2,2019,"In 2019, sales to Nevada Power Company and Pacific Gas and Electric accounted for 11.1% and 10.2% of our total revenue, respectively."
34285,RELIABILITY INC  (RLBY)  (CIK 0000034285),3825.0,0001493152-20-007520,form10-k.htm,2020-05-01,2019-12-31,JNJ,JNJ,"[[""JNJ"", null, null]]",Janssen,11.0,37;11,post,False,False,3,11.0,2018;2019,AT&T and Janssen Pharmaceuticals accounted for 37% and 11% of the Company's total revenues for both of 2019 and 2018.
34285,RELIABILITY INC  (RLBY)  (CIK 0000034285),3825.0,0001493152-20-007520,form10-k.htm,2020-05-01,2019-12-31,T,T,"[[""T"", null, null]]",AT&T,37.0,37;11,post,False,False,3,37.0,2018;2019,AT&T and Janssen Pharmaceuticals accounted for 37% and 11% of the Company's total revenues for both of 2019 and 2018.
1304280,Novelis Inc.  (CIK 0001304280),3350.0,0001304280-20-000051,nvl-20200331.htm,2020-05-07,2020-03-31,F,F,"[[""F"", null, null]]",Ford,10.0,10;10;10,table,False,False,1,10.0,2018;2019;2020,"| | | | | | | | | | | | | | | | | | / | Fiscal Year Ended March 31, | | | | | / in millions | 2020 | | 2019 | | 2018 | / Ball | 21 | % | | 22 | % | | 21 | % | / Ford | 10 | % | | 10 | % | | 10 | % |"
743988,XILINX INC  (CIK 0000743988),3674.0,0000743988-20-000020,xlnx328202010k.htm,2020-05-08,2020-03-28,AVT,AVT,"[[""AVT"", null, null]]",Avnet,31.0,31,post,False,False,1,31.0,2020,"Avnet's revenue accounted for 42% of our worldwide net revenues in fiscal 2020 , and, as of March 28, 2020 , Avnet accounted for 31% of our total net accounts receivable."
1295947,Prestige Consumer Healthcare Inc.  (PBH)  (CIK 0001295947),2834.0,0001295947-20-000018,pbh-20200331.htm,2020-05-08,2020-03-31,WMT,WMT,"[[""WMT"", null, null]]",Walmart,23.1,23.1;23.7;23.8,post,False,False,4,23.1,2018;2019;2020,"During 2020, 2019, and 2018, Walmart accounted for approximately 23.1%, 23.7%, and 23.8%, respectively, of our gross revenues."
1009829,JAKKS PACIFIC INC  (JAKK)  (CIK 0001009829),3944.0,0001628280-20-007624,jakk-20191231x10k.htm,2020-05-13,2019-12-31,TGT,TGT,"[[""TGT"", null, null]]",Target,20.8,29.6;20.8,pre,False,False,3,21.5,2019,"Our two largest customers are Wal-Mart and Target, which accounted for 29.6% and 20.8%, respectively, of our net sales in 2019."
1009829,JAKKS PACIFIC INC  (JAKK)  (CIK 0001009829),3944.0,0001628280-20-007624,jakk-20191231x10k.htm,2020-05-13,2019-12-31,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,29.6,29.6;20.8,pre,False,False,3,29.6,2019,"Our two largest customers are Wal-Mart and Target, which accounted for 29.6% and 20.8%, respectively, of our net sales in 2019."
312257,INNOVATIVE FOOD HOLDINGS INC  (IVFH)  (CIK 0000312257),5141.0,0001185185-20-000646,innovfood20191231_10k.htm,2020-05-14,2019-12-31,USFD,USFD,"[[""USFD"", null, null]]",U.S. Foods,57.0,57,pre,False,False,2,57.0,2018;2019,"The Company's largest customer, U.S. Foods, Inc. and its affiliates, accounted for approximately 57% of total sales in each of the years ended December 31, 2019 and 2018; and approximately 50% of total sales in the fourth quarter of 2019 compared to 46% of total sales in the fourth quarter of 2018."
1157762,CHINA AUTOMOTIVE SYSTEMS INC  (CAAS)  (CIK 0001157762),3714.0,0001104659-20-061126,tm205260d1_10k.htm,2020-05-14,2019-12-31,STLA,STLA,"[[""STLA"", ""2014-11-01"", null]]",Fiat Chrysler,22.7,22.7,table,False,False,1,22.7,2019,"The Company's five largest customers represented 47.4% of the Company's total sales for the year ended December 31, 2019. The following table sets forth information regarding the Company's five largest customers. /  / | | Percentage of Total | | / Name of Major Customers | | Revenue in 2019 | | / Fiat Chrysler North America | | | 22.7 | % |"
1622345,"Polar Power, Inc.  (POLA)  (CIK 0001622345)",3690.0,0001213900-20-012207,f10k2019_polarpower.htm,2020-05-14,2019-12-31,T,T,"[[""T"", null, null]]",AT&T,68.0,68,post,False,False,1,68.0,2018;2019,"AT&T represented 68% of total net sales for 2019, T-Mobile 17%, and Verizon Wireless 6%, as compared to 53%, 22%, and 10%, respectively, of our total net sales for 2018."
1512077,Global Eagle Entertainment Inc.  (CIK 0001512077),4899.0,0001512077-20-000006,ent-10kdocument4q19.htm,2020-05-15,2019-12-31,LUV,LUV,"[[""LUV"", null, null]]",Southwest Airlines,21.0,21;18,pre,False,False,2,21.0,2018;2019,"For fiscal years 2019 and 2018 , our largest Connectivity customer was Southwest Airlines, which represented approximately 21% and 18% of our total consolidated revenue, respectively."
712515,ELECTRONIC ARTS INC.  (EA)  (CIK 0000712515),7372.0,0000712515-20-000019,ea-20200331.htm,2020-05-20,2020-03-31,MSFT,MSFT,"[[""MSFT"", null, null]]",Microsoft,17.0,32;17,pre,False,False,4,17.0,2018;2019;2020,"Our direct sales to Sony and Microsoft represented approximately 32 percent and 17 percent of total net revenue, respectively, in fiscal year 2020; approximately 29 percent and 16 percent of total net revenue, respectively, in fiscal year 2019; and approximately 27 percent and 16 percent of total net revenue, respectively, in fiscal year 2018."
712515,ELECTRONIC ARTS INC.  (EA)  (CIK 0000712515),7372.0,0000712515-20-000019,ea-20200331.htm,2020-05-20,2020-03-31,SONY,SONY,"[[""SONY"", null, null]]",Sony,32.0,32;17,pre,False,False,4,32.0,2018;2019;2020,"Our direct sales to Sony and Microsoft represented approximately 32 percent and 17 percent of total net revenue, respectively, in fiscal year 2020; approximately 29 percent and 16 percent of total net revenue, respectively, in fiscal year 2019; and approximately 27 percent and 16 percent of total net revenue, respectively, in fiscal year 2018."
772406,"CIRRUS LOGIC, INC.  (CRUS)  (CIK 0000772406)",3674.0,0000772406-20-000007,crus-20200328.htm,2020-05-20,2020-03-28,AAPL,AAPL,"[[""AAPL"", null, null]]",Apple,79.0,79;78;81,pre,False,False,3,79.0,2018;2019;2020,"For fiscal years 2020, 2019, and 2018, we had one end customer, Apple, Inc., who purchased through multiple contract manufacturers and represented approximately 79 percent, 78 percent, and 81 percent, of the Company's total sales, respectively."
1604778,"Qorvo, Inc.  (QRVO)  (CIK 0001604778)",3674.0,0001604778-20-000030,qorvo2020032810-k.htm,2020-05-20,2020-03-28,AAPL,AAPL,"[[""AAPL"", null, null]]",Apple,33.0,33;32;36,pre,False,False,1,33.0,2018;2019;2020,"We provide our products to our largest end customer, Apple Inc. (""Apple""), through sales to multiple contract manufacturers, which in the aggregate accounted for 33% , 32% , and 36% of total revenue in fiscal years 2020 , 2019 and 2018 , respectively."
927653,MCKESSON CORP  (MCK)  (CIK 0000927653),5122.0,0000927653-20-000033,mck10k3312020.htm,2020-05-22,2020-03-31,CVS,CVS,"[[""CVS"", null, null]]",CVS,20.0,20,pre,False,False,3,20.0,2020,"Sales to our largest customer, CVS Health Corporation (""CVS""), accounted for approximately 20% of our total consolidated revenues in 2020 ."
1022408,EPLUS INC  (PLUS)  (CIK 0001022408),5045.0,0001140361-20-012223,form10k.htm,2020-05-22,2020-03-31,VZ,VZ,"[[""VZ"", null, null]]",Verizon,15.0,15,pre,False,False,1,15.0,2020,"Sales to Verizon represented 15% of our net sales for the year ended March 31, 2020."
1032975,LOGITECH INTERNATIONAL S.A.  (LOGI)  (CIK 0001032975),3577.0,0001032975-20-000015,logitech10-k2020.htm,2020-05-27,2020-03-31,AMZN,AMZN,"[[""AMZN"", null, null]]",Amazon,14.0,14;14;13,post,False,False,1,14.0,2018;2019;2020,"In fiscal years 2020 , 2019 and 2018 , Amazon Inc. and its affiliated entities together accounted for 14% , 14% and 13% of our gross sales, respectively."
1032975,LOGITECH INTERNATIONAL S.A.  (LOGI)  (CIK 0001032975),3577.0,0001032975-20-000015,logitech10-k2020.htm,2020-05-27,2020-03-31,INGM,INGM,"[[""INGM"", ""2024-11-01"", null]]",Ingram Micro,12.0,12;13;15,post,False,False,1,12.0,2018;2019;2020,"In fiscal years 2020 , 2019 and 2018 , Ingram Micro and its affiliated entities together accounted for 12% , 13% and 15% of our gross sales, respectively."
719274,GIGA TRONICS INC  (GIGA)  (CIK 0000719274),3825.0,0001437749-20-011940,giga20200328_10k.htm,2020-05-28,2020-03-28,BA,BA,"[[""BA"", null, null]]",Boeing,45.0,45,post,False,False,4,57.0,2020,"During fiscal 2020, the Boeing Company accounted for 45% of our consolidated revenues and was included in the Microsource reporting segment."
719274,GIGA TRONICS INC  (GIGA)  (CIK 0000719274),3825.0,0001437749-20-011940,giga20200328_10k.htm,2020-05-28,2020-03-28,LMT,LMT,"[[""LMT"", null, null]]",Lockheed Martin,19.0,19,post,False,False,4,26.0,2020,"A second customer, Lockheed Martin, accounted for 19% of our consolidated revenues during fiscal 2020 and was also included in the Microsource reporting segment."
