claimset,nonmono,panel,arm,cost,resolution,step,n_pass_rungs,w_ladder,w_exact,d_width,class_ladder,class_exact,artefact_width,artefact_class,artefact,g_lo_ladder,g_hi_ladder,g_lo_exact,g_hi_exact,sharpe_ok
REPRO,False,U56,SPYBH,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6963615913391115,0.563873677658081,False
REPRO,False,U56,SPYBH,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6963615913391115,0.563873677658081,False
REPRO,False,U56,SPYBH,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6963615913391115,0.563873677658081,False
REPRO,False,U56,SPYBH,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6963615913391115,0.563873677658081,False
REPRO,False,B136,BAND03,0.0,RECORD8,0.1,1,0.0,0.030287128448486467,-0.030287128448486467,SINGLE,NARROW,False,False,False,1.0,1.0,0.9697128715515135,1.0,True
REPRO,False,B136,BAND03,0.0,STEP25,0.25,1,0.0,0.030287128448486467,-0.030287128448486467,SINGLE,NARROW,False,False,False,1.0,1.0,0.9697128715515135,1.0,True
REPRO,False,B136,BAND03,0.0,STEP10,0.1,1,0.0,0.030287128448486467,-0.030287128448486467,SINGLE,NARROW,False,False,False,1.0,1.0,0.9697128715515135,1.0,True
REPRO,False,B136,BAND03,0.0,STEP05,0.05,1,0.0,0.030287128448486467,-0.030287128448486467,SINGLE,NARROW,False,False,False,1.0,1.0,0.9697128715515135,1.0,True
REPRO,False,B136,BAND03,0.0,STEP01,0.01,4,0.030000000000000027,0.030287128448486467,-0.00028712844848644004,WIDE,WIDE,False,False,False,0.97,1.0,0.9697128715515135,1.0,True
REPRO,False,B136,BAND03,10.0,RECORD8,0.1,1,0.0,0.0036052932739256693,-0.0036052932739256693,SINGLE,NARROW,False,False,False,1.0,1.0,0.9963947067260743,1.0,True
REPRO,False,B136,BAND03,10.0,STEP25,0.25,1,0.0,0.0036052932739256693,-0.0036052932739256693,SINGLE,NARROW,False,False,False,1.0,1.0,0.9963947067260743,1.0,True
REPRO,False,B136,BAND03,10.0,STEP10,0.1,1,0.0,0.0036052932739256693,-0.0036052932739256693,SINGLE,NARROW,False,False,False,1.0,1.0,0.9963947067260743,1.0,True
REPRO,False,B136,BAND03,10.0,STEP05,0.05,1,0.0,0.0036052932739256693,-0.0036052932739256693,SINGLE,NARROW,False,False,False,1.0,1.0,0.9963947067260743,1.0,True
REPRO,False,B136,BAND03,10.0,STEP01,0.01,1,0.0,0.0036052932739256693,-0.0036052932739256693,SINGLE,NARROW,False,False,False,1.0,1.0,0.9963947067260743,1.0,True
REPRO,False,B136,BAND03,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,True
REPRO,False,B136,BAND03,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,True
REPRO,False,B136,BAND03,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,True
REPRO,False,B136,BAND03,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,True
REPRO,False,B136,BAND03,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,True
REPRO,False,B136,BAND08,0.0,RECORD8,0.1,2,0.050000000000000044,0.08175583076477067,-0.03175583076477062,WIDE,NARROW,False,False,False,0.95,1.0,0.9182441692352293,1.0,True
REPRO,False,B136,BAND08,0.0,STEP25,0.25,1,0.0,0.08175583076477067,-0.08175583076477067,SINGLE,NARROW,False,False,False,1.0,1.0,0.9182441692352293,1.0,True
REPRO,False,B136,BAND08,0.0,STEP10,0.1,1,0.0,0.08175583076477067,-0.08175583076477067,SINGLE,NARROW,False,False,False,1.0,1.0,0.9182441692352293,1.0,True
REPRO,False,B136,BAND08,0.0,STEP05,0.05,2,0.050000000000000044,0.08175583076477067,-0.03175583076477062,WIDE,WIDE,False,False,False,0.95,1.0,0.9182441692352293,1.0,True
REPRO,False,B136,BAND08,0.0,STEP01,0.01,9,0.07999999999999996,0.08175583076477067,-0.001755830764770705,WIDE,WIDE,False,False,False,0.92,1.0,0.9182441692352293,1.0,True
REPRO,False,B136,BAND08,10.0,RECORD8,0.1,2,0.050000000000000044,0.06739557075500491,-0.017395570755004863,WIDE,NARROW,False,False,False,0.95,1.0,0.9326044292449951,1.0,True
REPRO,False,B136,BAND08,10.0,STEP25,0.25,1,0.0,0.06739557075500491,-0.06739557075500491,SINGLE,NARROW,False,False,False,1.0,1.0,0.9326044292449951,1.0,True
REPRO,False,B136,BAND08,10.0,STEP10,0.1,1,0.0,0.06739557075500491,-0.06739557075500491,SINGLE,NARROW,False,False,False,1.0,1.0,0.9326044292449951,1.0,True
REPRO,False,B136,BAND08,10.0,STEP05,0.05,2,0.050000000000000044,0.06739557075500491,-0.017395570755004863,WIDE,WIDE,False,False,False,0.95,1.0,0.9326044292449951,1.0,True
REPRO,False,B136,BAND08,10.0,STEP01,0.01,7,0.06000000000000005,0.06739557075500491,-0.007395570755004854,WIDE,WIDE,False,False,False,0.94,1.0,0.9326044292449951,1.0,True
REPRO,False,B136,BAND08,25.0,RECORD8,0.1,1,0.0,0.04498336219787602,-0.04498336219787602,SINGLE,NARROW,False,False,False,1.0,1.0,0.955016637802124,1.0,True
REPRO,False,B136,BAND08,25.0,STEP25,0.25,1,0.0,0.04498336219787602,-0.04498336219787602,SINGLE,NARROW,False,False,False,1.0,1.0,0.955016637802124,1.0,True
REPRO,False,B136,BAND08,25.0,STEP10,0.1,1,0.0,0.04498336219787602,-0.04498336219787602,SINGLE,NARROW,False,False,False,1.0,1.0,0.955016637802124,1.0,True
REPRO,False,B136,BAND08,25.0,STEP05,0.05,1,0.0,0.04498336219787602,-0.04498336219787602,SINGLE,NARROW,False,False,False,1.0,1.0,0.955016637802124,1.0,True
REPRO,False,B136,BAND08,25.0,STEP01,0.01,5,0.040000000000000036,0.04498336219787602,-0.0049833621978759846,WIDE,WIDE,False,False,False,0.96,1.0,0.955016637802124,1.0,True
REPRO,False,B136,BAND03_M,0.0,RECORD8,0.1,1,0.0,0.05278494779968235,-0.05278494779968235,SINGLE,NARROW,False,False,False,0.95,0.95,0.9342652626037597,0.9870502104034421,True
REPRO,False,B136,BAND03_M,0.0,STEP25,0.25,0,0.0,0.05278494779968235,-0.05278494779968235,EMPTY,NARROW,False,True,True,,,0.9342652626037597,0.9870502104034421,True
REPRO,False,B136,BAND03_M,0.0,STEP10,0.1,0,0.0,0.05278494779968235,-0.05278494779968235,EMPTY,NARROW,False,True,True,,,0.9342652626037597,0.9870502104034421,True
REPRO,False,B136,BAND03_M,0.0,STEP05,0.05,1,0.0,0.05278494779968235,-0.05278494779968235,SINGLE,WIDE,True,True,True,0.95,0.95,0.9342652626037597,0.9870502104034421,True
REPRO,False,B136,BAND03_M,0.0,STEP01,0.01,5,0.040000000000000036,0.05278494779968235,-0.012784947799682311,WIDE,WIDE,True,False,True,0.94,0.98,0.9342652626037597,0.9870502104034421,True
REPRO,False,B136,BAND03_M,10.0,RECORD8,0.1,0,0.0,0.034489131378173776,-0.034489131378173776,EMPTY,NARROW,False,True,True,,,0.9511162967681884,0.9856054281463622,True
REPRO,False,B136,BAND03_M,10.0,STEP25,0.25,0,0.0,0.034489131378173776,-0.034489131378173776,EMPTY,NARROW,False,True,True,,,0.9511162967681884,0.9856054281463622,True
REPRO,False,B136,BAND03_M,10.0,STEP10,0.1,0,0.0,0.034489131378173776,-0.034489131378173776,EMPTY,NARROW,False,True,True,,,0.9511162967681884,0.9856054281463622,True
REPRO,False,B136,BAND03_M,10.0,STEP05,0.05,0,0.0,0.034489131378173776,-0.034489131378173776,EMPTY,NARROW,False,True,True,,,0.9511162967681884,0.9856054281463622,True
REPRO,False,B136,BAND03_M,10.0,STEP01,0.01,3,0.020000000000000018,0.034489131378173776,-0.014489131378173759,WIDE,WIDE,True,False,True,0.96,0.98,0.9511162967681884,0.9856054281463622,True
REPRO,False,B136,BAND03_M,25.0,RECORD8,0.1,0,0.0,0.00584284918212874,-0.00584284918212874,EMPTY,NARROW,False,True,True,,,0.9776030197143555,0.9834458688964842,True
REPRO,False,B136,BAND03_M,25.0,STEP25,0.25,0,0.0,0.00584284918212874,-0.00584284918212874,EMPTY,NARROW,False,True,True,,,0.9776030197143555,0.9834458688964842,True
REPRO,False,B136,BAND03_M,25.0,STEP10,0.1,0,0.0,0.00584284918212874,-0.00584284918212874,EMPTY,NARROW,False,True,True,,,0.9776030197143555,0.9834458688964842,True
REPRO,False,B136,BAND03_M,25.0,STEP05,0.05,0,0.0,0.00584284918212874,-0.00584284918212874,EMPTY,NARROW,False,True,True,,,0.9776030197143555,0.9834458688964842,True
REPRO,False,B136,BAND03_M,25.0,STEP01,0.01,1,0.0,0.00584284918212874,-0.00584284918212874,SINGLE,NARROW,False,False,False,0.98,0.98,0.9776030197143555,0.9834458688964842,True
REPRO,False,B136,CAND20_VS,0.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7646641960144043,0.861477883743286,False
REPRO,False,B136,CAND20_VS,0.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7646641960144043,0.861477883743286,False
REPRO,False,B136,CAND20_VS,0.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7646641960144043,0.861477883743286,False
REPRO,False,B136,CAND20_VS,0.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7646641960144043,0.861477883743286,False
REPRO,False,B136,CAND20_VS,0.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7646641960144043,0.861477883743286,False
REPRO,False,B136,CAND20_VS,10.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.9527599983215331,0.8456300119628906,False
REPRO,False,B136,CAND20_VS,10.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.9527599983215331,0.8456300119628906,False
REPRO,False,B136,CAND20_VS,10.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.9527599983215331,0.8456300119628906,False
REPRO,False,B136,CAND20_VS,10.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.9527599983215331,0.8456300119628906,False
REPRO,False,B136,CAND20_VS,10.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.9527599983215331,0.8456300119628906,False
REPRO,False,B136,CAND20_VS,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,0.8227876047363281,False
REPRO,False,B136,CAND20_VS,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,0.8227876047363281,False
REPRO,False,B136,CAND20_VS,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,0.8227876047363281,False
REPRO,False,B136,CAND20_VS,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,0.8227876047363281,False
REPRO,False,B136,CAND20_VS,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,0.8227876047363281,False
REPRO,False,B136,CAND20,0.0,RECORD8,0.1,2,0.15000000000000002,0.21487371771240227,-0.06487371771240225,WIDE,WIDE,False,False,False,0.6,0.75,0.5449592609405517,0.759832978652954,True
REPRO,False,B136,CAND20,0.0,STEP25,0.25,1,0.0,0.21487371771240227,-0.21487371771240227,SINGLE,NARROW,False,False,False,0.75,0.75,0.5449592609405517,0.759832978652954,True
REPRO,False,B136,CAND20,0.0,STEP10,0.1,2,0.09999999999999998,0.21487371771240227,-0.11487371771240229,WIDE,WIDE,True,False,True,0.6,0.7,0.5449592609405517,0.759832978652954,True
REPRO,False,B136,CAND20,0.0,STEP05,0.05,5,0.19999999999999996,0.21487371771240227,-0.014873717712402312,WIDE,WIDE,False,False,False,0.55,0.75,0.5449592609405517,0.759832978652954,True
REPRO,False,B136,CAND20,0.0,STEP01,0.01,21,0.19999999999999996,0.21487371771240227,-0.014873717712402312,WIDE,WIDE,True,False,True,0.55,0.75,0.5449592609405517,0.759832978652954,True
REPRO,False,B136,CAND20,10.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6114516048431398,0.7570585779418945,False
REPRO,False,B136,CAND20,10.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6114516048431398,0.7570585779418945,False
REPRO,False,B136,CAND20,10.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6114516048431398,0.7570585779418945,False
REPRO,False,B136,CAND20,10.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6114516048431398,0.7570585779418945,False
REPRO,False,B136,CAND20,10.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6114516048431398,0.7570585779418945,False
REPRO,False,B136,CAND20,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7515964355468749,0.752930764602661,False
REPRO,False,B136,CAND20,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7515964355468749,0.752930764602661,False
REPRO,False,B136,CAND20,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7515964355468749,0.752930764602661,False
REPRO,False,B136,CAND20,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7515964355468749,0.752930764602661,False
REPRO,False,B136,CAND20,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7515964355468749,0.752930764602661,False
REPRO,False,B136,CAND10,0.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.48968539428710944,0.7071507734527587,False
REPRO,False,B136,CAND10,0.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.48968539428710944,0.7071507734527587,False
REPRO,False,B136,CAND10,0.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.48968539428710944,0.7071507734527587,False
REPRO,False,B136,CAND10,0.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.48968539428710944,0.7071507734527587,False
REPRO,False,B136,CAND10,0.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.48968539428710944,0.7071507734527587,False
REPRO,False,B136,CAND10,10.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.5583058891296386,0.7045448354949951,False
REPRO,False,B136,CAND10,10.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.5583058891296386,0.7045448354949951,False
REPRO,False,B136,CAND10,10.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.5583058891296386,0.7045448354949951,False
REPRO,False,B136,CAND10,10.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.5583058891296386,0.7045448354949951,False
REPRO,False,B136,CAND10,10.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.5583058891296386,0.7045448354949951,False
REPRO,False,B136,CAND10,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7116783771514893,0.700668288635254,False
REPRO,False,B136,CAND10,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7116783771514893,0.700668288635254,False
REPRO,False,B136,CAND10,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7116783771514893,0.700668288635254,False
REPRO,False,B136,CAND10,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7116783771514893,0.700668288635254,False
REPRO,False,B136,CAND10,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.7116783771514893,0.700668288635254,False
REPRO,False,B136,CAND05,0.0,RECORD8,0.1,2,0.09999999999999998,0.22174737875366202,-0.12174737875366204,WIDE,WIDE,True,False,True,0.5,0.6,0.4165944499969483,0.6383418287506103,True
REPRO,False,B136,CAND05,0.0,STEP25,0.25,1,0.0,0.22174737875366202,-0.22174737875366202,SINGLE,NARROW,False,False,False,0.5,0.5,0.4165944499969483,0.6383418287506103,True
REPRO,False,B136,CAND05,0.0,STEP10,0.1,2,0.09999999999999998,0.22174737875366202,-0.12174737875366204,WIDE,WIDE,True,False,True,0.5,0.6,0.4165944499969483,0.6383418287506103,True
REPRO,False,B136,CAND05,0.0,STEP05,0.05,4,0.14999999999999997,0.22174737875366202,-0.07174737875366205,WIDE,WIDE,True,False,True,0.45,0.6,0.4165944499969483,0.6383418287506103,True
REPRO,False,B136,CAND05,0.0,STEP01,0.01,22,0.21000000000000002,0.22174737875366202,-0.011747378753661997,WIDE,WIDE,True,False,True,0.42,0.63,0.4165944499969483,0.6383418287506103,True
REPRO,False,B136,CAND05,10.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.47793202400207513,0.6210139593353271,False
REPRO,False,B136,CAND05,10.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.47793202400207513,0.6210139593353271,False
REPRO,False,B136,CAND05,10.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.47793202400207513,0.6210139593353271,False
REPRO,False,B136,CAND05,10.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.47793202400207513,0.6210139593353271,False
REPRO,False,B136,CAND05,10.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.47793202400207513,0.6210139593353271,False
REPRO,False,B136,CAND05,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6185003910064696,0.5966820368041991,False
REPRO,False,B136,CAND05,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6185003910064696,0.5966820368041991,False
REPRO,False,B136,CAND05,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6185003910064696,0.5966820368041991,False
REPRO,False,B136,CAND05,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6185003910064696,0.5966820368041991,False
REPRO,False,B136,CAND05,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6185003910064696,0.5966820368041991,False
REPRO,False,B136,CAND20_NOCAP,0.0,RECORD8,0.1,2,0.09999999999999998,0.1349281477203368,-0.03492814772033681,WIDE,WIDE,False,False,False,0.5,0.6,0.49005563163757326,0.62498377935791,True
REPRO,False,B136,CAND20_NOCAP,0.0,STEP25,0.25,1,0.0,0.1349281477203368,-0.1349281477203368,SINGLE,NARROW,False,False,False,0.5,0.5,0.49005563163757326,0.62498377935791,True
REPRO,False,B136,CAND20_NOCAP,0.0,STEP10,0.1,2,0.09999999999999998,0.1349281477203368,-0.03492814772033681,WIDE,WIDE,False,False,False,0.5,0.6,0.49005563163757326,0.62498377935791,True
REPRO,False,B136,CAND20_NOCAP,0.0,STEP05,0.05,3,0.09999999999999998,0.1349281477203368,-0.03492814772033681,WIDE,WIDE,False,False,False,0.5,0.6,0.49005563163757326,0.62498377935791,True
REPRO,False,B136,CAND20_NOCAP,0.0,STEP01,0.01,13,0.12,0.1349281477203368,-0.014928147720336793,WIDE,WIDE,True,False,True,0.5,0.62,0.49005563163757326,0.62498377935791,True
REPRO,False,B136,CAND20_NOCAP,10.0,RECORD8,0.1,1,0.0,0.0822012094726563,-0.0822012094726563,SINGLE,NARROW,False,False,False,0.6,0.6,0.5398977642059326,0.6220989736785889,True
REPRO,False,B136,CAND20_NOCAP,10.0,STEP25,0.25,0,0.0,0.0822012094726563,-0.0822012094726563,EMPTY,NARROW,False,True,True,,,0.5398977642059326,0.6220989736785889,True
REPRO,False,B136,CAND20_NOCAP,10.0,STEP10,0.1,1,0.0,0.0822012094726563,-0.0822012094726563,SINGLE,NARROW,False,False,False,0.6,0.6,0.5398977642059326,0.6220989736785889,True
REPRO,False,B136,CAND20_NOCAP,10.0,STEP05,0.05,2,0.04999999999999993,0.0822012094726563,-0.03220120947265637,WIDE,WIDE,False,False,False,0.55,0.6,0.5398977642059326,0.6220989736785889,True
REPRO,False,B136,CAND20_NOCAP,10.0,STEP01,0.01,9,0.07999999999999996,0.0822012094726563,-0.0022012094726563403,WIDE,WIDE,False,False,False,0.54,0.62,0.5398977642059326,0.6220989736785889,True
REPRO,False,B136,CAND20_NOCAP,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6385512657165526,0.6178198293914794,False
REPRO,False,B136,CAND20_NOCAP,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6385512657165526,0.6178198293914794,False
REPRO,False,B136,CAND20_NOCAP,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6385512657165526,0.6178198293914794,False
REPRO,False,B136,CAND20_NOCAP,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6385512657165526,0.6178198293914794,False
REPRO,False,B136,CAND20_NOCAP,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6385512657165526,0.6178198293914794,False
REPRO,False,B136,EWELIG,0.0,RECORD8,0.1,2,0.09999999999999998,0.19310680715942408,-0.0931068071594241,WIDE,WIDE,False,False,False,0.75,0.85,0.688040292739868,0.8811470998992921,True
REPRO,False,B136,EWELIG,0.0,STEP25,0.25,1,0.0,0.19310680715942408,-0.19310680715942408,SINGLE,NARROW,False,False,False,0.75,0.75,0.688040292739868,0.8811470998992921,True
REPRO,False,B136,EWELIG,0.0,STEP10,0.1,2,0.10000000000000009,0.19310680715942408,-0.09310680715942399,WIDE,WIDE,False,False,False,0.7,0.8,0.688040292739868,0.8811470998992921,True
REPRO,False,B136,EWELIG,0.0,STEP05,0.05,4,0.15000000000000002,0.19310680715942408,-0.043106807159424054,WIDE,WIDE,False,False,False,0.7,0.85,0.688040292739868,0.8811470998992921,True
REPRO,False,B136,EWELIG,0.0,STEP01,0.01,20,0.19000000000000006,0.19310680715942408,-0.0031068071594240187,WIDE,WIDE,False,False,False,0.69,0.88,0.688040292739868,0.8811470998992921,True
REPRO,False,B136,EWELIG,10.0,RECORD8,0.1,2,0.09999999999999998,0.11915736906433083,-0.019157369064330854,WIDE,WIDE,False,False,False,0.75,0.85,0.7470365200042725,0.8661938890686033,True
REPRO,False,B136,EWELIG,10.0,STEP25,0.25,1,0.0,0.11915736906433083,-0.11915736906433083,SINGLE,NARROW,False,False,False,0.75,0.75,0.7470365200042725,0.8661938890686033,True
REPRO,False,B136,EWELIG,10.0,STEP10,0.1,1,0.0,0.11915736906433083,-0.11915736906433083,SINGLE,WIDE,True,True,True,0.8,0.8,0.7470365200042725,0.8661938890686033,True
REPRO,False,B136,EWELIG,10.0,STEP05,0.05,3,0.09999999999999998,0.11915736906433083,-0.019157369064330854,WIDE,WIDE,False,False,False,0.75,0.85,0.7470365200042725,0.8661938890686033,True
REPRO,False,B136,EWELIG,10.0,STEP01,0.01,12,0.10999999999999999,0.11915736906433083,-0.009157369064330845,WIDE,WIDE,False,False,False,0.75,0.86,0.7470365200042725,0.8661938890686033,True
REPRO,False,B136,EWELIG,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.8580201625823974,0.8394949220886231,False
REPRO,False,B136,EWELIG,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.8580201625823974,0.8394949220886231,False
REPRO,False,B136,EWELIG,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.8580201625823974,0.8394949220886231,False
REPRO,False,B136,EWELIG,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.8580201625823974,0.8394949220886231,False
REPRO,False,B136,EWELIG,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.8580201625823974,0.8394949220886231,False
REPRO,False,B136,SPYBH,0.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6930180339813233,0.5644704355468749,False
REPRO,False,B136,SPYBH,0.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6930180339813233,0.5644704355468749,False
REPRO,False,B136,SPYBH,0.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6930180339813233,0.5644704355468749,False
REPRO,False,B136,SPYBH,0.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6930180339813233,0.5644704355468749,False
REPRO,False,B136,SPYBH,0.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6930180339813233,0.5644704355468749,False
REPRO,False,B136,SPYBH,10.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6943857231140136,0.5642324938049316,False
REPRO,False,B136,SPYBH,10.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6943857231140136,0.5642324938049316,False
REPRO,False,B136,SPYBH,10.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6943857231140136,0.5642324938049316,False
REPRO,False,B136,SPYBH,10.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6943857231140136,0.5642324938049316,False
REPRO,False,B136,SPYBH,10.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6943857231140136,0.5642324938049316,False
REPRO,False,B136,SPYBH,25.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6964244079589844,0.5638755811920165,False
REPRO,False,B136,SPYBH,25.0,STEP25,0.25,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6964244079589844,0.5638755811920165,False
REPRO,False,B136,SPYBH,25.0,STEP10,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6964244079589844,0.5638755811920165,False
REPRO,False,B136,SPYBH,25.0,STEP05,0.05,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6964244079589844,0.5638755811920165,False
REPRO,False,B136,SPYBH,25.0,STEP01,0.01,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,0.6964244079589844,0.5638755811920165,False
EXT,False,SMALL,BAND03,0.0,RECORD8,0.1,0,0.0,0.0,0.0,EMPTY,EMPTY,False,False,False,,,,1.0,False
