src,n_chars,C_STRICT,C_PROX,C_ALL,N_MULT,MAX_MULT,MIN_MULT,STATES_K,N_DISTINCT_K,K_MIN,K_MAX,VARYING_K,IS_BAND,BAND_LO,BAND_HI,ADJUDICATED
LEADERBOARD,549,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,444,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,357,False,False,False,0,,,True,1,42,42,False,False,,,False
LEADERBOARD,314,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,374,False,False,False,0,,,True,1,2280,2280,False,False,,,True
LEADERBOARD,417,False,False,False,0,,,True,2,4,54,True,False,,,True
LEADERBOARD,453,False,False,False,0,,,True,1,36,36,False,False,,,True
LEADERBOARD,349,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,614,False,False,False,0,,,True,4,3,748,True,False,,,True
LEADERBOARD,398,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,293,False,False,False,0,,,True,1,52,52,False,False,,,False
LEADERBOARD,370,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,412,False,False,False,0,,,True,2,5,16,True,False,,,True
LEADERBOARD,443,False,False,False,0,,,True,2,4,18,True,False,,,True
LEADERBOARD,401,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,419,False,False,False,0,,,True,1,748,748,False,False,,,True
LEADERBOARD,1108,False,False,False,0,,,True,4,2,1632,True,False,,,True
LEADERBOARD,891,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,854,False,False,False,0,,,True,2,9,12,True,False,,,True
LEADERBOARD,971,False,False,False,0,,,True,2,12,1632,True,False,,,True
LEADERBOARD,529,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,495,False,False,False,0,,,True,1,748,748,False,False,,,False
LEADERBOARD,414,False,False,False,0,,,True,1,8,8,False,False,,,True
LEADERBOARD,446,False,False,False,0,,,True,1,135,135,False,False,,,True
LEADERBOARD,400,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,456,False,False,False,0,,,True,1,6,6,False,False,,,True
LEADERBOARD,372,False,False,False,0,,,True,1,6,6,False,False,,,True
LEADERBOARD,553,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,378,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,384,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,355,False,False,False,1,4.0,4.0,False,0,0,0,False,False,,,False
LEADERBOARD,431,False,False,False,0,,,True,1,486,486,False,False,,,False
LEADERBOARD,377,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,412,False,False,False,0,,,True,1,486,486,False,False,,,True
LEADERBOARD,383,False,False,False,0,,,True,1,162,162,False,False,,,True
LEADERBOARD,306,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,472,False,False,False,0,,,True,1,7,7,False,False,,,True
LEADERBOARD,307,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,557,False,False,False,0,,,True,1,3,3,False,False,,,False
LEADERBOARD,512,True,True,True,1,4.8,4.8,False,0,0,0,False,False,,,True
LEADERBOARD,527,False,False,False,0,,,True,1,494,494,False,False,,,True
LEADERBOARD,512,False,False,False,0,,,True,5,0,1632,True,False,,,True
LEADERBOARD,650,False,False,False,0,,,True,1,12,12,False,False,,,True
LEADERBOARD,724,False,False,True,0,,,True,4,12,432,True,False,,,True
LEADERBOARD,502,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,587,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,508,False,False,False,0,,,True,4,0,432,True,False,,,True
LEADERBOARD,589,False,False,False,0,,,True,1,12,12,False,False,,,True
LEADERBOARD,777,False,False,True,0,,,True,3,2,208,True,False,,,True
LEADERBOARD,780,False,False,False,0,,,True,1,16,16,False,False,,,False
LEADERBOARD,684,False,False,False,0,,,True,1,16,16,False,False,,,True
LEADERBOARD,703,False,False,False,0,,,True,2,15,16,True,False,,,True
LEADERBOARD,973,False,False,False,1,8.0,8.0,True,2,16,52,True,False,,,True
LEADERBOARD,974,False,False,True,0,,,True,4,14,1728,True,False,,,True
LEADERBOARD,940,False,False,False,0,,,True,3,12,60,True,False,,,True
LEADERBOARD,804,False,False,False,0,,,True,2,16,60,True,False,,,True
LEADERBOARD,841,False,False,False,1,4.6,4.6,True,2,4,60,True,False,,,True
LEADERBOARD,906,False,False,True,0,,,True,1,620,620,False,False,,,False
LEADERBOARD,778,True,True,True,2,0.7,0.6,True,2,19,62,True,False,,,True
LEADERBOARD,628,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,767,False,False,False,0,,,True,2,6,13,True,False,,,False
LEADERBOARD,1059,False,False,False,0,,,True,1,62,62,False,False,,,True
LEADERBOARD,924,False,False,False,2,50.0,8.9,True,1,2,2,False,False,,,True
LEADERBOARD,846,False,False,False,0,,,True,4,2,1680,True,False,,,False
LEADERBOARD,830,False,False,False,2,9.28,8.89,False,0,0,0,False,False,,,True
LEADERBOARD,844,False,False,False,0,,,True,1,112,112,False,False,,,True
LEADERBOARD,860,False,False,False,0,,,True,4,2,1680,True,False,,,True
LEADERBOARD,865,False,False,False,0,,,True,3,4,896,True,False,,,True
LEADERBOARD,910,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,736,False,False,False,5,7.9,1.53,False,0,0,0,False,False,,,False
LEADERBOARD,1062,False,False,False,0,,,True,3,8,224,True,False,,,True
LEADERBOARD,825,False,False,False,0,,,True,2,2,896,True,False,,,True
LEADERBOARD,1117,False,False,False,1,0.75,0.75,True,9,2,816,True,False,,,True
LEADERBOARD,958,False,False,True,0,,,True,2,19,48,True,False,,,True
LEADERBOARD,1107,False,False,False,0,,,True,6,2,48,True,False,,,True
LEADERBOARD,714,False,False,False,0,,,True,3,1,48,True,False,,,True
LEADERBOARD,1143,True,True,True,2,10.9,8.2,True,2,2,816,True,False,,,True
LEADERBOARD,514,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,556,False,False,True,0,,,True,3,3,126,True,False,,,True
LEADERBOARD,1014,False,False,False,3,3.0,1.25,True,1,18,18,False,True,1.25,3.0,True
LEADERBOARD,1266,True,True,True,2,1.67,1.14,True,1,56,56,False,False,,,True
LEADERBOARD,531,False,False,True,0,,,True,3,3,18,True,False,,,False
LEADERBOARD,768,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,719,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,758,False,False,False,0,,,True,5,3,1224,True,False,,,True
LEADERBOARD,590,False,False,False,0,,,True,2,48,72,True,False,,,True
LEADERBOARD,422,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,486,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,555,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,597,False,False,False,1,8.17,8.17,True,1,1224,1224,False,False,,,True
LEADERBOARD,728,False,False,False,4,10.86,1.77,True,4,2,50,True,False,,,True
LEADERBOARD,868,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,715,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1060,False,False,False,0,,,True,5,3,1224,True,False,,,True
LEADERBOARD,529,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,769,False,False,False,0,,,True,1,72,72,False,False,,,True
LEADERBOARD,637,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,660,False,False,False,0,,,True,2,285,1224,True,False,,,True
LEADERBOARD,862,False,False,False,0,,,True,3,4,67316,True,False,,,True
LEADERBOARD,684,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,870,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,1120,False,False,False,0,,,True,1,4550,4550,False,False,,,True
LEADERBOARD,676,False,False,False,0,,,True,3,3,1104,True,False,,,True
LEADERBOARD,602,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,687,False,False,False,0,,,True,2,17,363,True,False,,,True
LEADERBOARD,650,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,563,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,679,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,536,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,446,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,466,False,False,False,0,,,True,2,8,9141,True,False,,,False
LEADERBOARD,668,False,False,False,0,,,True,2,4122,5019,True,False,,,False
LEADERBOARD,774,False,True,True,1,439.0,439.0,True,3,6,186,True,False,,,False
LEADERBOARD,528,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,816,False,False,False,0,,,True,3,3,72,True,False,,,False
LEADERBOARD,758,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,610,False,False,False,1,0.41,0.41,False,0,0,0,False,False,,,True
LEADERBOARD,847,False,False,False,0,,,True,1,72,72,False,False,,,True
LEADERBOARD,584,False,False,False,0,,,True,5,8,29365,True,False,,,False
LEADERBOARD,613,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,531,False,False,False,5,1.63,1.01,False,0,0,0,False,False,,,False
LEADERBOARD,429,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,514,False,False,False,0,,,True,1,12295,12295,False,False,,,False
LEADERBOARD,709,False,False,False,0,,,True,5,2,186,True,False,,,True
LEADERBOARD,872,False,False,False,0,,,True,1,56,56,False,False,,,True
LEADERBOARD,844,False,False,False,0,,,True,2,210,3570,True,False,,,False
LEADERBOARD,777,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,628,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,548,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,832,False,False,False,0,,,True,1,49,49,False,False,,,True
LEADERBOARD,1105,False,False,False,2,1.6,1.5,True,6,3,3570,True,False,,,True
LEADERBOARD,799,False,False,False,5,1.5,1.49,False,0,0,0,False,False,,,True
LEADERBOARD,935,False,False,False,0,,,True,1,18,18,False,False,,,True
LEADERBOARD,782,False,False,False,0,,,True,2,18,768,True,False,,,True
LEADERBOARD,1191,True,True,True,2,439.0,1.5,True,1,31,31,False,False,,,True
LEADERBOARD,994,False,False,False,0,,,True,4,7,25896,True,False,,,True
LEADERBOARD,1042,False,True,True,2,439.0,6.7,True,2,8,504,True,False,,,False
LEADERBOARD,863,False,False,True,0,,,True,1,7,7,False,False,,,False
LEADERBOARD,882,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,936,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,674,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,578,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,912,False,False,False,0,,,True,1,22,22,False,False,,,True
LEADERBOARD,701,False,False,False,0,,,True,1,48,48,False,False,,,True
LEADERBOARD,764,False,False,True,0,,,True,3,2,90,True,False,,,True
LEADERBOARD,675,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,736,False,False,False,1,1.333,1.333,True,1,18,18,False,False,,,True
LEADERBOARD,1075,False,False,False,1,7.9,7.9,True,3,2,90,True,False,,,True
LEADERBOARD,890,False,False,False,0,,,True,2,6,18,True,False,,,True
LEADERBOARD,800,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,820,False,False,False,0,,,True,1,520,520,False,False,,,False
LEADERBOARD,755,False,False,False,0,,,True,3,3,1224,True,False,,,False
LEADERBOARD,771,False,False,False,0,,,True,1,72,72,False,False,,,True
LEADERBOARD,976,False,False,False,0,,,True,2,4,72,True,False,,,True
LEADERBOARD,1025,False,False,False,0,,,True,1,4,4,False,False,,,True
LEADERBOARD,514,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1099,False,False,False,0,,,True,2,4,2517,True,False,,,False
LEADERBOARD,731,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,767,False,False,False,0,,,True,1,25,25,False,False,,,True
LEADERBOARD,1186,False,False,False,0,,,True,2,3,210,True,False,,,True
LEADERBOARD,921,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,995,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,503,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,596,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,471,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,709,False,False,False,0,,,True,2,3,36,True,False,,,False
LEADERBOARD,569,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,553,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,487,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,572,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,598,False,False,False,0,,,True,3,3,207,True,False,,,True
LEADERBOARD,654,False,False,False,0,,,True,1,9,9,False,False,,,True
LEADERBOARD,592,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,437,False,False,False,0,,,True,1,8,8,False,False,,,False
LEADERBOARD,628,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,784,False,False,False,0,,,True,1,25,25,False,False,,,True
LEADERBOARD,463,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,656,False,False,False,1,2.34,2.34,True,1,30,30,False,False,,,False
LEADERBOARD,799,False,False,False,0,,,True,1,30,30,False,False,,,False
LEADERBOARD,745,False,False,False,0,,,True,1,30,30,False,False,,,False
LEADERBOARD,805,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,506,False,False,False,0,,,True,1,60,60,False,False,,,True
LEADERBOARD,542,False,False,False,0,,,True,1,20,20,False,False,,,True
LEADERBOARD,872,False,False,False,0,,,True,3,2,12,True,False,,,False
LEADERBOARD,860,False,False,True,0,,,True,1,7260,7260,False,False,,,True
LEADERBOARD,720,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,662,False,False,False,0,,,True,3,84,756,True,False,,,False
LEADERBOARD,573,False,False,False,0,,,True,2,36,324,True,False,,,False
LEADERBOARD,545,False,False,True,0,,,True,2,7,9,True,False,,,False
LEADERBOARD,623,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,694,True,True,True,2,33.0,6.6,False,0,0,0,False,False,,,True
LEADERBOARD,583,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,568,False,False,False,1,193.3,193.3,True,2,72,504,True,False,,,False
LEADERBOARD,450,True,True,True,1,39.0,39.0,True,2,7,9,True,False,,,True
LEADERBOARD,996,False,False,True,0,,,True,1,22,22,False,False,,,True
LEADERBOARD,521,False,False,False,0,,,True,3,3,369,True,False,,,True
LEADERBOARD,536,True,True,True,1,33.0,33.0,False,0,0,0,False,False,,,True
LEADERBOARD,648,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,726,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,612,False,False,False,0,,,True,1,30,30,False,False,,,False
LEADERBOARD,521,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,620,False,False,False,0,,,True,1,60,60,False,False,,,True
LEADERBOARD,1126,False,False,False,0,,,True,2,2,3,True,False,,,True
LEADERBOARD,715,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,842,False,False,False,0,,,True,1,3,3,False,False,,,False
LEADERBOARD,624,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,830,False,False,False,0,,,True,1,288,288,False,False,,,True
LEADERBOARD,666,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,983,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,952,False,False,False,0,,,True,3,2,12,True,False,,,False
LEADERBOARD,768,False,False,False,0,,,True,2,2,3,True,False,,,True
LEADERBOARD,945,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,630,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,731,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,715,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,690,False,False,False,0,,,True,1,200,200,False,False,,,False
LEADERBOARD,1122,False,False,True,0,,,True,1,3,3,False,False,,,True
LEADERBOARD,524,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,957,False,False,False,0,,,True,4,2,36,True,False,,,True
LEADERBOARD,958,False,False,False,0,,,True,2,56,136,True,False,,,True
LEADERBOARD,1053,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1149,False,False,True,0,,,True,1,104,104,False,False,,,True
LEADERBOARD,551,False,False,False,0,,,True,1,5,5,False,False,,,False
LEADERBOARD,762,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,766,False,False,False,0,,,True,1,321,321,False,False,,,False
LEADERBOARD,823,False,False,False,0,,,True,1,146,146,False,False,,,False
LEADERBOARD,845,False,False,False,1,168.0,168.0,True,2,3,369,True,False,,,True
LEADERBOARD,982,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,876,False,False,False,0,,,True,1,369,369,False,False,,,True
LEADERBOARD,656,False,False,True,0,,,True,2,2,180,True,False,,,True
LEADERBOARD,740,False,False,False,2,6.7,4.8,True,1,95,95,False,False,,,False
LEADERBOARD,679,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,696,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,697,False,False,False,0,,,True,3,2,18,True,False,,,True
LEADERBOARD,712,False,False,False,0,,,True,2,2,3,True,False,,,True
LEADERBOARD,921,False,False,False,0,,,True,2,0,24,True,False,,,False
LEADERBOARD,1123,False,False,False,0,,,True,1,216,216,False,False,,,True
LEADERBOARD,937,False,False,False,0,,,True,2,3,6,True,False,,,True
LEADERBOARD,1074,False,False,False,0,,,True,1,288,288,False,False,,,True
LEADERBOARD,818,False,False,False,0,,,True,1,144,144,False,False,,,True
LEADERBOARD,1026,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,560,False,False,False,0,,,True,2,5,36,True,False,,,False
LEADERBOARD,758,False,False,True,0,,,True,2,3,36,True,False,,,False
LEADERBOARD,589,False,False,True,0,,,True,1,36,36,False,False,,,False
LEADERBOARD,729,False,False,False,0,,,True,2,4,36,True,False,,,False
LEADERBOARD,822,False,False,False,0,,,True,4,3,36,True,False,,,True
LEADERBOARD,727,False,False,True,0,,,True,4,17,72,True,False,,,True
LEADERBOARD,698,False,False,False,0,,,True,1,36,36,False,False,,,True
LEADERBOARD,952,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,934,False,False,True,0,,,True,1,6,6,False,False,,,True
LEADERBOARD,1060,False,False,True,0,,,True,4,2,18,True,False,,,True
LEADERBOARD,869,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1470,False,False,True,0,,,True,1,3600,3600,False,False,,,True
LEADERBOARD,948,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,774,False,False,False,2,45.0,3.0,False,0,0,0,False,False,,,False
LEADERBOARD,819,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,847,False,False,False,0,,,True,1,40,40,False,False,,,True
LEADERBOARD,758,False,False,False,1,45.0,45.0,False,0,0,0,False,False,,,True
LEADERBOARD,691,False,True,True,4,1.9,1.09,False,0,0,0,False,False,,,False
LEADERBOARD,1169,True,True,True,1,1.75,1.75,True,2,3,96,True,False,,,True
LEADERBOARD,835,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,843,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,830,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,502,False,False,False,0,,,True,2,0,33,True,False,,,False
LEADERBOARD,754,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,907,False,False,True,0,,,True,3,12,20,True,False,,,False
LEADERBOARD,1013,False,False,False,0,,,True,3,175,49200,True,False,,,True
LEADERBOARD,698,False,False,False,0,,,True,2,37,400,True,False,,,True
LEADERBOARD,915,False,False,True,0,,,True,2,16,20,True,False,,,True
LEADERBOARD,640,False,False,False,0,,,True,3,33,36120,True,False,,,False
LEADERBOARD,674,False,True,True,8,2.57,0.87,True,1,560,560,False,True,0.87,1.08,False
LEADERBOARD,754,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,718,False,False,False,0,,,True,1,16,16,False,False,,,True
LEADERBOARD,664,False,False,False,0,,,True,1,105,105,False,False,,,False
LEADERBOARD,965,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,546,False,False,False,0,,,True,1,36120,36120,False,False,,,True
LEADERBOARD,941,False,False,False,0,,,True,1,560,560,False,False,,,True
LEADERBOARD,925,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,800,False,False,False,0,,,True,1,120,120,False,False,,,False
LEADERBOARD,726,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,623,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,928,False,False,True,0,,,True,1,3,3,False,False,,,False
LEADERBOARD,692,False,False,True,0,,,True,1,126,126,False,False,,,True
LEADERBOARD,675,False,False,False,0,,,True,1,0,0,False,False,,,True
LEADERBOARD,711,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,493,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,666,False,False,False,0,,,True,1,560,560,False,False,,,True
LEADERBOARD,709,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,769,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,751,False,False,False,0,,,True,1,175,175,False,False,,,False
LEADERBOARD,582,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,928,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,399,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,675,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,702,False,False,False,1,1.15,1.15,True,1,560,560,False,False,,,False
LEADERBOARD,461,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1123,False,False,False,0,,,True,2,10,53,True,False,,,True
LEADERBOARD,531,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,602,False,False,False,0,,,True,4,32,560,True,False,,,False
LEADERBOARD,886,False,False,False,0,,,True,1,5,5,False,False,,,True
LEADERBOARD,545,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1007,True,True,True,7,53.32,8.61,False,0,0,0,False,False,,,True
LEADERBOARD,973,False,False,False,0,,,True,2,112,3416,True,False,,,True
LEADERBOARD,887,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,594,False,False,False,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,674,False,False,False,0,,,True,1,180,180,False,False,,,True
LEADERBOARD,940,False,True,True,1,8.0,8.0,True,2,3,252,True,False,,,False
LEADERBOARD,703,False,False,True,0,,,True,1,252,252,False,False,,,True
LEADERBOARD,681,False,False,False,0,,,True,1,32,32,False,False,,,False
LEADERBOARD,611,False,False,False,0,,,True,1,0,0,False,False,,,False
LEADERBOARD,700,False,False,False,0,,,True,1,32,32,False,False,,,False
LEADERBOARD,703,False,False,False,0,,,True,1,352,352,False,False,,,False
LEADERBOARD,641,False,False,False,0,,,True,3,3,440,True,False,,,False
LEADERBOARD,829,False,False,True,0,,,True,1,48,48,False,False,,,True
LEADERBOARD,565,False,False,False,0,,,True,2,6,48,True,False,,,True
LEADERBOARD,687,False,False,False,0,,,True,1,19308,19308,False,False,,,True
LEADERBOARD,655,False,True,True,1,59.0,59.0,True,1,6,6,False,False,,,False
LEADERBOARD,828,False,False,False,0,,,True,5,3,547,True,False,,,True
LEADERBOARD,629,False,False,False,0,,,True,1,36,36,False,False,,,True
LEADERBOARD,707,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,735,False,False,False,0,,,True,1,36,36,False,False,,,True
LEADERBOARD,813,False,False,False,0,,,True,1,129,129,False,False,,,False
LEADERBOARD,831,False,False,False,0,,,True,6,2,9480,True,False,,,True
LEADERBOARD,902,False,False,False,1,2.0,2.0,True,1,2,2,False,False,,,False
LEADERBOARD,1072,False,False,False,0,,,True,2,36,234,True,False,,,True
LEADERBOARD,727,False,False,False,0,,,True,1,3093,3093,False,False,,,True
LEADERBOARD,868,False,False,False,1,2.0,2.0,True,3,18,13429,True,False,,,True
LEADERBOARD,735,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,707,False,False,True,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,1126,False,False,False,0,,,True,3,3,234,True,False,,,True
LEADERBOARD,851,False,False,False,1,3.4,3.4,False,0,0,0,False,False,,,True
LEADERBOARD,668,False,False,False,0,,,True,1,26,26,False,False,,,False
LEADERBOARD,860,False,False,True,0,,,True,4,3,3297,True,False,,,True
LEADERBOARD,798,False,False,False,0,,,True,1,90,90,False,False,,,True
LEADERBOARD,845,False,False,False,0,,,True,1,26,26,False,False,,,False
LEADERBOARD,897,False,False,False,0,,,True,1,156,156,False,False,,,True
LEADERBOARD,818,False,False,False,0,,,True,1,26,26,False,False,,,True
LEADERBOARD,639,False,False,False,0,,,True,2,3,396,True,False,,,False
LEADERBOARD,869,False,False,False,0,,,False,0,0,0,False,False,,,True
LEADERBOARD,781,False,False,False,1,3.1,3.1,True,1,90,90,False,False,,,True
LEADERBOARD,918,False,False,False,3,3.16,1.8,False,0,0,0,False,False,,,True
LEADERBOARD,1237,False,False,False,0,,,True,1,216,216,False,False,,,True
LEADERBOARD,987,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,745,False,False,False,0,,,True,1,10,10,False,False,,,False
LEADERBOARD,846,False,False,True,0,,,False,0,0,0,False,False,,,False
LEADERBOARD,708,False,False,False,1,2.59,2.59,True,1,100,100,False,False,,,False
LEADERBOARD,1452,False,False,True,0,,,True,1,3,3,False,False,,,True
LEADERBOARD,634,False,False,False,0,,,True,4,3,630,True,False,,,False
LEADERBOARD,717,False,False,False,0,,,True,1,75,75,False,False,,,False
LEADERBOARD,652,False,False,False,0,,,True,4,2,54,True,False,,,True
LEADERBOARD,616,False,False,False,0,,,True,4,3,26460,True,False,,,True
LEADERBOARD,875,False,False,False,1,7.9,7.9,True,3,3,63,True,False,,,False
LEADERBOARD,736,False,False,False,0,,,True,4,9,126,True,False,,,True
LEADERBOARD,708,False,False,False,0,,,True,4,3,756,True,False,,,True
LEADERBOARD,1006,False,False,False,1,234.0,234.0,True,1,12,12,False,False,,,True
LEADERBOARD,1087,False,False,False,0,,,True,2,35,8529,True,False,,,True
LEADERBOARD,1338,False,False,False,0,,,True,4,3,84,True,False,,,True
LEADERBOARD,1279,False,True,True,1,4.2,4.2,True,2,1,492,True,False,,,False
LEADERBOARD,1262,False,False,True,0,,,True,2,3,192,True,False,,,False
LEADERBOARD,967,False,False,False,0,,,True,1,36,36,False,False,,,True
LEADERBOARD,783,False,False,False,0,,,True,5,0,576,True,False,,,True
LEADERBOARD,1417,False,False,False,1,16.0,16.0,True,3,5,30604,True,False,,,True
LEADERBOARD,973,False,False,False,1,230.0,230.0,False,0,0,0,False,False,,,False
LEADERBOARD,1549,False,False,False,0,,,True,6,3,84,True,False,,,True
