panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair
U56,CAL20,IS,DDSUB,EWMA,100,80,81,0.87,74,7,6,13,0.6985503237083632,0.92,-0.9452015721416178,361,38,0.10526315789473684,0.09873587798666195
U56,CAL20,IS,DDSUB,SEMI,100,80,83,0.87,75,8,5,12,0.6374671103126259,0.91,-0.9442107507506445,295,28,0.09491525423728814,0.09873587798666195
U56,CAL20,IS,DDSUB,TAIL10,100,80,86,0.84,75,11,5,9,0.6509129550621143,0.89,-0.6911369525616877,341,33,0.0967741935483871,0.12417947370336269
U56,CAL20,IS,DDSUB,HIVOL,100,80,85,0.85,75,10,5,10,0.6642422859262672,0.9,-0.8175657620498782,362,54,0.14917127071823205,0.13778404977521252
U56,CAL20,IS,DDSUB,SPYDD,100,80,90,0.8,75,15,5,5,0.7119528844584015,0.85,-0.3244110714215469,1436,393,0.2736768802228412,0.1944745967470244
U56,CAL20,IS,DDSUB,SPYDD10,100,80,83,0.87,75,8,5,12,0.5234739153473653,0.9,-0.7384982150502106,301,42,0.13953488372093023,0.13774404016276687
U56,CAL20,IS,DDSUB,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,CAL20,OOS,ALL,FULL,112,84,92,0.9285714285714286,84,8,0,20,0.5381712590034382,0.9553571428571429,-0.9591416788561891,359,19,0.052924791086350974,0.08318157063414733
U56,CAL20,OOS,ALL,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5148823435375058,0.9642857142857143,-0.9602143673947283,354,20,0.05649717514124294,0.08415237983932267
U56,CAL20,OOS,ALL,ROLL,112,84,80,0.9285714285714286,78,2,6,26,0.6040027201056555,0.9285714285714286,-0.9301038510081063,387,20,0.05167958656330749,0.08318157063414733
U56,CAL20,OOS,ALL,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.685732300587109,0.875,-0.8914763544656767,550,46,0.08363636363636363,0.12261419782317629
U56,CAL20,OOS,ALL,EWMA,112,84,85,0.9375,81,4,3,24,0.5665002081586323,0.9553571428571429,-0.9561073805997633,371,37,0.09973045822102426,0.11107957320809769
U56,CAL20,OOS,ALL,SEMI,112,84,89,0.9196428571428571,82,7,2,21,0.5482461610208729,0.9553571428571429,-0.9562014011091173,355,16,0.04507042253521127,0.09845852623831264
U56,CAL20,OOS,ALL,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5609633109934532,0.9732142857142857,-0.8881348259963098,357,19,0.05322128851540616,0.11911404951040405
U56,CAL20,OOS,ALL,HIVOL,112,84,95,0.9017857142857143,84,11,0,17,0.5014769010386227,0.9642857142857143,-0.9087082229067797,369,21,0.056910569105691054,0.09987787406207638
U56,CAL20,OOS,ALL,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8612559054728544,364,27,0.07417582417582418,0.10788072987911157
U56,CAL20,OOS,ALL,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8560011800948091,374,27,0.07219251336898395,0.11279531026123024
U56,CAL20,OOS,ALL,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.14197441536111843
U56,CAL20,OOS,DDSUB,FULL,112,84,92,0.9285714285714286,84,8,0,20,0.5381712590034382,0.9553571428571429,-0.9591416788561891,359,19,0.052924791086350974,0.08318157063414733
U56,CAL20,OOS,DDSUB,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5148823435375058,0.9642857142857143,-0.9602143673947283,354,20,0.05649717514124294,0.08415237983932267
U56,CAL20,OOS,DDSUB,ROLL,112,84,80,0.9285714285714286,78,2,6,26,0.6040027201056555,0.9285714285714286,-0.9301038510081063,387,20,0.05167958656330749,0.08318157063414733
U56,CAL20,OOS,DDSUB,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.685732300587109,0.875,-0.8914763544656767,550,46,0.08363636363636363,0.12261419782317629
U56,CAL20,OOS,DDSUB,EWMA,112,84,85,0.9375,81,4,3,24,0.5665002081586323,0.9553571428571429,-0.9561073805997633,371,37,0.09973045822102426,0.11107957320809769
U56,CAL20,OOS,DDSUB,SEMI,112,84,89,0.9196428571428571,82,7,2,21,0.5482461610208729,0.9553571428571429,-0.9562014011091173,355,16,0.04507042253521127,0.09845852623831264
U56,CAL20,OOS,DDSUB,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5609633109934532,0.9732142857142857,-0.8881348259963098,357,19,0.05322128851540616,0.11911404951040405
U56,CAL20,OOS,DDSUB,HIVOL,112,84,95,0.9017857142857143,84,11,0,17,0.5014769010386227,0.9642857142857143,-0.9087082229067797,369,21,0.056910569105691054,0.09987787406207638
U56,CAL20,OOS,DDSUB,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8612559054728544,364,27,0.07417582417582418,0.10788072987911157
U56,CAL20,OOS,DDSUB,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8560011800948091,374,27,0.07219251336898395,0.11279531026123024
U56,CAL20,OOS,DDSUB,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.14197441536111843
B136,NONE,FULL,ALL,FULL,112,80,90,0.8571428571428571,77,13,3,19,0.4366067373906566,0.8928571428571429,-0.9502498198438822,339,36,0.10619469026548672,0.10344233035517669
B136,NONE,FULL,ALL,DOWN,112,80,89,0.8660714285714286,77,12,3,20,0.4182135986326055,0.9107142857142857,-0.9570722883616929,360,43,0.11944444444444445,0.10344233035517669
B136,NONE,FULL,ALL,ROLL,112,80,80,0.8571428571428571,72,8,8,24,0.6992069423574452,0.8928571428571429,-0.9405898950780933,412,48,0.11650485436893204,0.10395132472956192
B136,NONE,FULL,ALL,MAXROLL,112,80,61,0.8303571428571429,61,0,19,32,0.878075575673051,0.875,-0.906531328268084,636,78,0.12264150943396226,0.15354137335524054
B136,NONE,FULL,ALL,EWMA,112,80,82,0.8392857142857143,72,10,8,22,0.4817118624535205,0.9196428571428571,-0.950226766957973,330,31,0.09393939393939393,0.13193178649121562
B136,NONE,FULL,ALL,SEMI,112,80,88,0.875,77,11,3,21,0.46185666777842493,0.9017857142857143,-0.9555258052036169,352,44,0.125,0.10344233035517669
B136,NONE,FULL,ALL,TAIL10,112,80,94,0.875,80,14,0,18,0.5325969879794863,0.9553571428571429,-0.9155265736868601,347,19,0.05475504322766571,0.13990295483792003
B136,NONE,FULL,ALL,HIVOL,112,80,95,0.8660714285714286,80,15,0,17,0.4042339759823278,0.9017857142857143,-0.9173635564436908,331,37,0.11178247734138973,0.13193178649121562
B136,NONE,FULL,ALL,SPYDD,112,80,83,0.9732142857142857,80,3,0,29,0.5297762775923811,0.9910714285714286,-0.9458374645340112,505,3,0.005940594059405941,0.08682910955323775
B136,NONE,FULL,ALL,SPYDD10,112,80,95,0.8660714285714286,80,15,0,17,0.5027653310543088,0.9107142857142857,-0.8952172340915743,350,47,0.13428571428571429,0.1320605087166502
B136,NONE,FULL,ALL,DDWIN,60,37,38,0.9833333333333333,37,1,0,22,0.4964266737277929,1.0,-0.948926103653628,109,0,0.0,0.04396301875767861
B136,NONE,FULL,DDSUB,FULL,60,37,49,0.8,37,12,0,11,0.4094707089855627,0.9666666666666667,-0.9761441421655448,91,5,0.054945054945054944,0.04931158318370488
B136,NONE,FULL,DDSUB,DOWN,60,37,48,0.8166666666666667,37,11,0,12,0.41674105941260997,0.9666666666666667,-0.97411444744132,94,6,0.06382978723404255,0.04931158318370488
B136,NONE,FULL,DDSUB,ROLL,60,37,45,0.8666666666666667,37,8,0,15,0.4915676508608313,0.9833333333333333,-0.9721681648290497,115,0,0.0,0.054074264044702613
B136,NONE,FULL,DDSUB,MAXROLL,60,37,33,0.9333333333333333,33,0,4,23,0.5516183169224551,0.9333333333333333,-0.9059049970099149,167,12,0.0718562874251497,0.15354137335524054
B136,NONE,FULL,DDSUB,EWMA,60,37,47,0.8333333333333334,37,10,0,13,0.4790532600499516,0.9833333333333333,-0.9794528226064044,97,7,0.07216494845360824,0.07350467121984239
B136,NONE,FULL,DDSUB,SEMI,60,37,48,0.8166666666666667,37,11,0,12,0.4176411472044551,0.9666666666666667,-0.9792303903078593,90,8,0.08888888888888889,0.07350467121984239
B136,NONE,FULL,DDSUB,TAIL10,60,37,46,0.85,37,9,0,14,0.4845732778562769,0.9833333333333333,-0.9316020743818715,109,6,0.05504587155963303,0.13990295483792003
B136,NONE,FULL,DDSUB,HIVOL,60,37,51,0.7666666666666667,37,14,0,9,0.4042339759823278,0.95,-0.9255964023211514,98,10,0.10204081632653061,0.11610910945886133
B136,NONE,FULL,DDSUB,SPYDD,60,37,37,1.0,37,0,0,23,0.5407605177681153,1.0,-0.9500400628056543,130,0,0.0,0.08682910955323775
B136,NONE,FULL,DDSUB,SPYDD10,60,37,51,0.7666666666666667,37,14,0,9,0.4152934882052938,0.9333333333333333,-0.9218984653578379,93,12,0.12903225806451613,0.0788735029247769
B136,NONE,FULL,DDSUB,DDWIN,60,37,38,0.9833333333333333,37,1,0,22,0.4964266737277929,1.0,-0.948926103653628,109,0,0.0,0.04396301875767861
B136,NONE,IS,ALL,FULL,112,86,89,0.9017857142857143,82,7,4,19,0.615267025729101,0.9375,-0.9705691931845403,360,26,0.07222222222222222,0.0627265991464917
B136,NONE,IS,ALL,DOWN,112,86,90,0.8928571428571429,82,8,4,18,0.6214977307006493,0.9285714285714286,-0.954350516689138,364,21,0.057692307692307696,0.08454560309441872
B136,NONE,IS,ALL,ROLL,112,86,76,0.9107142857142857,76,0,10,26,0.7059578142795728,0.9821428571428571,-0.979663574823345,461,42,0.0911062906724512,0.0393589813945221
B136,NONE,IS,ALL,MAXROLL,112,86,64,0.8035714285714286,64,0,22,26,0.7369130957199743,0.9375,-0.9424691220584562,680,78,0.11470588235294117,0.09338180780936678
B136,NONE,IS,ALL,EWMA,112,86,81,0.9196428571428571,79,2,7,24,0.648965603277491,0.9375,-0.9776720760133567,374,35,0.09358288770053476,0.06825836418865305
B136,NONE,IS,ALL,SEMI,112,86,89,0.9017857142857143,82,7,4,19,0.5493816755648446,0.9375,-0.9747916048782049,357,20,0.056022408963585436,0.0627265991464917
B136,NONE,IS,ALL,TAIL10,112,86,96,0.9107142857142857,86,10,0,16,0.5825008561776541,0.9107142857142857,-0.754768911330697,386,53,0.13730569948186527,0.15069323583533933
B136,NONE,IS,ALL,HIVOL,112,86,96,0.9107142857142857,86,10,0,16,0.5753323123465395,0.9375,-0.8944974035618367,343,29,0.08454810495626822,0.10408972581900156
B136,NONE,IS,ALL,SPYDD,112,86,100,0.875,86,14,0,12,0.5515389516666518,0.9107142857142857,-0.4008832405009413,1594,421,0.26411543287327477,0.16602384556494942
B136,NONE,IS,ALL,SPYDD10,112,86,93,0.9375,86,7,0,19,0.5812797458872403,0.9553571428571429,-0.8361459016727821,343,41,0.119533527696793,0.14615518912212688
B136,NONE,IS,ALL,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,NONE,IS,DDSUB,FULL,108,82,85,0.8981481481481481,78,7,4,19,0.615267025729101,0.9351851851851852,-0.9686420795067681,344,26,0.0755813953488372,0.0627265991464917
B136,NONE,IS,DDSUB,DOWN,108,82,86,0.8888888888888888,78,8,4,18,0.6214977307006493,0.9259259259259259,-0.9539843901599216,338,21,0.0621301775147929,0.08454560309441872
B136,NONE,IS,DDSUB,ROLL,108,82,72,0.9074074074074074,72,0,10,26,0.7059578142795728,0.9814814814814815,-0.9791478987419008,434,42,0.0967741935483871,0.0393589813945221
B136,NONE,IS,DDSUB,MAXROLL,108,82,62,0.8148148148148148,62,0,20,26,0.7369130957199743,0.9444444444444444,-0.9506636870750154,660,78,0.11818181818181818,0.09338180780936678
B136,NONE,IS,DDSUB,EWMA,108,82,77,0.9166666666666666,75,2,7,24,0.648965603277491,0.9351851851851852,-0.9765453149334579,363,35,0.09641873278236915,0.06825836418865305
B136,NONE,IS,DDSUB,SEMI,108,82,85,0.8981481481481481,78,7,4,19,0.5493816755648446,0.9351851851851852,-0.9731275707833151,339,20,0.058997050147492625,0.0627265991464917
B136,NONE,IS,DDSUB,TAIL10,108,82,92,0.9074074074074074,82,10,0,16,0.5825008561776541,0.9074074074074074,-0.7583387961592829,362,53,0.1464088397790055,0.15069323583533933
B136,NONE,IS,DDSUB,HIVOL,108,82,92,0.9074074074074074,82,10,0,16,0.5753323123465395,0.9351851851851852,-0.9003539306993138,320,29,0.090625,0.10408972581900156
B136,NONE,IS,DDSUB,SPYDD,108,82,96,0.8703703703703703,82,14,0,12,0.5515389516666518,0.9074074074074074,-0.39297294319952547,1388,385,0.27737752161383283,0.16218844899720386
B136,NONE,IS,DDSUB,SPYDD10,108,82,89,0.9351851851851852,82,7,0,19,0.5812797458872403,0.9537037037037037,-0.8427929592091725,320,41,0.128125,0.14615518912212688
B136,NONE,IS,DDSUB,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,NONE,OOS,ALL,FULL,112,80,93,0.8839285714285714,80,13,0,19,0.45913168649207425,0.9107142857142857,-0.9635286740455852,329,22,0.0668693009118541,0.09562857901858768
B136,NONE,OOS,ALL,DOWN,112,80,90,0.9107142857142857,80,10,0,22,0.4618809508425339,0.9285714285714286,-0.9739960533551562,386,37,0.09585492227979274,0.07135881708989433
B136,NONE,OOS,ALL,ROLL,112,80,82,0.8392857142857143,72,10,8,22,0.45843904580789663,0.8839285714285714,-0.9350748210897705,413,53,0.12832929782082325,0.10344233035517647
B136,NONE,OOS,ALL,MAXROLL,112,80,61,0.8303571428571429,61,0,19,32,0.7179883767069577,0.8839285714285714,-0.9074059668560469,570,41,0.07192982456140351,0.1244566871815721
B136,NONE,OOS,ALL,EWMA,112,80,88,0.875,77,11,3,21,0.4783448327098452,0.9107142857142857,-0.9573806908511066,319,20,0.06269592476489028,0.10344233035517647
B136,NONE,OOS,ALL,SEMI,112,80,91,0.9017857142857143,80,11,0,21,0.5804365471522746,0.9196428571428571,-0.9640627240103592,332,17,0.05120481927710843,0.09562857901858746
B136,NONE,OOS,ALL,TAIL10,112,80,92,0.8928571428571429,80,12,0,20,0.5355250688425224,0.9910714285714286,-0.9279481291924803,354,4,0.011299435028248588,0.12860746676497392
B136,NONE,OOS,ALL,HIVOL,112,80,92,0.8928571428571429,80,12,0,20,0.5311764712076876,0.9375,-0.9321692601140542,385,42,0.10909090909090909,0.11610910945886233
B136,NONE,OOS,ALL,SPYDD,112,80,83,0.9732142857142857,80,3,0,29,0.5297762775923811,0.9910714285714286,-0.945907567299765,505,3,0.005940594059405941,0.08682910955323797
B136,NONE,OOS,ALL,SPYDD10,112,80,97,0.8482142857142857,80,17,0,15,0.5011061428125264,0.9375,-0.9123367806222058,397,37,0.09319899244332494,0.13206050871664987
B136,NONE,OOS,ALL,DDWIN,60,37,38,0.9833333333333333,37,1,0,22,0.4964266737277929,1.0,-0.9491372694094888,109,0,0.0,0.04396301875767883
B136,NONE,OOS,DDSUB,FULL,60,37,49,0.8,37,12,0,11,0.45913168649207425,0.9666666666666667,-0.982726014428019,85,7,0.08235294117647059,0.049311583183704655
B136,NONE,OOS,DDSUB,DOWN,60,37,46,0.85,37,9,0,14,0.4618809508425339,1.0,-0.97769124388225,93,6,0.06451612903225806,0.060876135904681106
B136,NONE,OOS,DDSUB,ROLL,60,37,47,0.8333333333333334,37,10,0,13,0.4573638368772141,0.9666666666666667,-0.9808066820100186,117,9,0.07692307692307693,0.051721630338349756
B136,NONE,OOS,DDSUB,MAXROLL,60,37,33,0.9333333333333333,33,0,4,23,0.5505385675960696,0.9333333333333333,-0.9104976757004262,127,7,0.05511811023622047,0.1244566871815721
B136,NONE,OOS,DDSUB,EWMA,60,37,47,0.8333333333333334,37,10,0,13,0.4783448327098452,0.9666666666666667,-0.9810013968930044,100,4,0.04,0.07350467121984261
B136,NONE,OOS,DDSUB,SEMI,60,37,48,0.8166666666666667,37,11,0,12,0.4639740927638295,0.9666666666666667,-0.983365791900686,92,6,0.06521739130434782,0.049311583183704655
B136,NONE,OOS,DDSUB,TAIL10,60,37,41,0.9333333333333333,37,4,0,19,0.5236670959856105,1.0,-0.944422815303578,93,0,0.0,0.12860746676497392
B136,NONE,OOS,DDSUB,HIVOL,60,37,48,0.8166666666666667,37,11,0,12,0.4049927650206807,0.95,-0.9308762227301554,94,16,0.1702127659574468,0.11610910945886233
B136,NONE,OOS,DDSUB,SPYDD,60,37,37,1.0,37,0,0,23,0.5407605177681153,1.0,-0.9502514764522892,130,0,0.0,0.08682910955323797
B136,NONE,OOS,DDSUB,SPYDD10,60,37,50,0.7833333333333333,37,13,0,10,0.41169822767641595,0.9333333333333333,-0.9199443728711102,106,13,0.12264150943396226,0.07887350292477635
B136,NONE,OOS,DDSUB,DDWIN,60,37,38,0.9833333333333333,37,1,0,22,0.4964266737277929,1.0,-0.9491372694094888,109,0,0.0,0.04396301875767883
B136,SPYDD,FULL,ALL,FULL,112,90,93,0.9732142857142857,90,3,0,19,0.6104099645601417,0.9732142857142857,-0.9644537911021647,335,18,0.05373134328358209,0.07094285441371462
B136,SPYDD,FULL,ALL,DOWN,112,90,94,0.9642857142857143,90,4,0,18,0.6106669190856667,0.9642857142857143,-0.9541024299547237,365,16,0.043835616438356165,0.07094285441371462
B136,SPYDD,FULL,ALL,ROLL,112,90,80,0.8928571428571429,79,1,11,21,0.6938182857789322,0.9732142857142857,-0.9685713585196241,406,32,0.07881773399014778,0.0821394756929078
B136,SPYDD,FULL,ALL,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9584398277064985,582,62,0.10652920962199312,0.09572556505340102
B136,SPYDD,FULL,ALL,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6933228843181302,0.9642857142857143,-0.9605315174083259,350,21,0.06,0.08692259592365847
B136,SPYDD,FULL,ALL,SEMI,112,90,92,0.9821428571428571,90,2,0,20,0.6102578221085331,0.9821428571428571,-0.9677176953186917,331,12,0.03625377643504532,0.07094285441371462
B136,SPYDD,FULL,ALL,TAIL10,112,90,94,0.9642857142857143,90,4,0,18,0.5751018219657782,0.9642857142857143,-0.8284720224999992,351,14,0.039886039886039885,0.10071691916908398
B136,SPYDD,FULL,ALL,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.5423031759380484,0.9642857142857143,-0.8836977944987485,330,21,0.06363636363636363,0.09237108886790657
B136,SPYDD,FULL,ALL,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328016238633043,403,24,0.05955334987593052,0.10071691916908398
B136,SPYDD,FULL,ALL,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8236050745731008,370,15,0.04054054054054054,0.12369154838951335
B136,SPYDD,FULL,ALL,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8144531563256071,306,12,0.0392156862745098,0.10589361261155339
B136,SPYDD,FULL,DDSUB,FULL,112,90,93,0.9732142857142857,90,3,0,19,0.6104099645601417,0.9732142857142857,-0.9644537911021647,335,18,0.05373134328358209,0.07094285441371462
B136,SPYDD,FULL,DDSUB,DOWN,112,90,94,0.9642857142857143,90,4,0,18,0.6106669190856667,0.9642857142857143,-0.9541024299547237,365,16,0.043835616438356165,0.07094285441371462
B136,SPYDD,FULL,DDSUB,ROLL,112,90,80,0.8928571428571429,79,1,11,21,0.6938182857789322,0.9732142857142857,-0.9685713585196241,406,32,0.07881773399014778,0.0821394756929078
B136,SPYDD,FULL,DDSUB,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9584398277064985,582,62,0.10652920962199312,0.09572556505340102
B136,SPYDD,FULL,DDSUB,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6933228843181302,0.9642857142857143,-0.9605315174083259,350,21,0.06,0.08692259592365847
B136,SPYDD,FULL,DDSUB,SEMI,112,90,92,0.9821428571428571,90,2,0,20,0.6102578221085331,0.9821428571428571,-0.9677176953186917,331,12,0.03625377643504532,0.07094285441371462
B136,SPYDD,FULL,DDSUB,TAIL10,112,90,94,0.9642857142857143,90,4,0,18,0.5751018219657782,0.9642857142857143,-0.8284720224999992,351,14,0.039886039886039885,0.10071691916908398
B136,SPYDD,FULL,DDSUB,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.5423031759380484,0.9642857142857143,-0.8836977944987485,330,21,0.06363636363636363,0.09237108886790657
B136,SPYDD,FULL,DDSUB,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328016238633043,403,24,0.05955334987593052,0.10071691916908398
B136,SPYDD,FULL,DDSUB,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8236050745731008,370,15,0.04054054054054054,0.12369154838951335
B136,SPYDD,FULL,DDSUB,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8144531563256071,306,12,0.0392156862745098,0.10589361261155339
B136,SPYDD,IS,ALL,FULL,112,86,89,0.9017857142857143,82,7,4,19,0.615267025729101,0.9375,-0.9705691931845403,360,26,0.07222222222222222,0.0627265991464917
B136,SPYDD,IS,ALL,DOWN,112,86,90,0.8928571428571429,82,8,4,18,0.6214977307006493,0.9285714285714286,-0.954350516689138,364,21,0.057692307692307696,0.08454560309441872
B136,SPYDD,IS,ALL,ROLL,112,86,76,0.9107142857142857,76,0,10,26,0.7059578142795728,0.9821428571428571,-0.979663574823345,461,42,0.0911062906724512,0.0393589813945221
B136,SPYDD,IS,ALL,MAXROLL,112,86,64,0.8035714285714286,64,0,22,26,0.7369130957199743,0.9375,-0.9424691220584562,680,78,0.11470588235294117,0.09338180780936678
B136,SPYDD,IS,ALL,EWMA,112,86,81,0.9196428571428571,79,2,7,24,0.648965603277491,0.9375,-0.9776720760133567,374,35,0.09358288770053476,0.06825836418865305
B136,SPYDD,IS,ALL,SEMI,112,86,89,0.9017857142857143,82,7,4,19,0.5493816755648446,0.9375,-0.9747916048782049,357,20,0.056022408963585436,0.0627265991464917
B136,SPYDD,IS,ALL,TAIL10,112,86,96,0.9107142857142857,86,10,0,16,0.5825008561776541,0.9107142857142857,-0.754768911330697,386,53,0.13730569948186527,0.15069323583533933
B136,SPYDD,IS,ALL,HIVOL,112,86,96,0.9107142857142857,86,10,0,16,0.5753323123465395,0.9375,-0.8944974035618367,343,29,0.08454810495626822,0.10408972581900156
B136,SPYDD,IS,ALL,SPYDD,112,86,100,0.875,86,14,0,12,0.5515389516666518,0.9107142857142857,-0.4008832405009413,1594,421,0.26411543287327477,0.16602384556494942
B136,SPYDD,IS,ALL,SPYDD10,112,86,93,0.9375,86,7,0,19,0.5812797458872403,0.9553571428571429,-0.8361459016727821,343,41,0.119533527696793,0.14615518912212688
B136,SPYDD,IS,ALL,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,SPYDD,IS,DDSUB,FULL,108,82,85,0.8981481481481481,78,7,4,19,0.615267025729101,0.9351851851851852,-0.9686420795067681,344,26,0.0755813953488372,0.0627265991464917
B136,SPYDD,IS,DDSUB,DOWN,108,82,86,0.8888888888888888,78,8,4,18,0.6214977307006493,0.9259259259259259,-0.9539843901599216,338,21,0.0621301775147929,0.08454560309441872
B136,SPYDD,IS,DDSUB,ROLL,108,82,72,0.9074074074074074,72,0,10,26,0.7059578142795728,0.9814814814814815,-0.9791478987419008,434,42,0.0967741935483871,0.0393589813945221
B136,SPYDD,IS,DDSUB,MAXROLL,108,82,62,0.8148148148148148,62,0,20,26,0.7369130957199743,0.9444444444444444,-0.9506636870750154,660,78,0.11818181818181818,0.09338180780936678
B136,SPYDD,IS,DDSUB,EWMA,108,82,77,0.9166666666666666,75,2,7,24,0.648965603277491,0.9351851851851852,-0.9765453149334579,363,35,0.09641873278236915,0.06825836418865305
B136,SPYDD,IS,DDSUB,SEMI,108,82,85,0.8981481481481481,78,7,4,19,0.5493816755648446,0.9351851851851852,-0.9731275707833151,339,20,0.058997050147492625,0.0627265991464917
B136,SPYDD,IS,DDSUB,TAIL10,108,82,92,0.9074074074074074,82,10,0,16,0.5825008561776541,0.9074074074074074,-0.7583387961592829,362,53,0.1464088397790055,0.15069323583533933
B136,SPYDD,IS,DDSUB,HIVOL,108,82,92,0.9074074074074074,82,10,0,16,0.5753323123465395,0.9351851851851852,-0.9003539306993138,320,29,0.090625,0.10408972581900156
B136,SPYDD,IS,DDSUB,SPYDD,108,82,96,0.8703703703703703,82,14,0,12,0.5515389516666518,0.9074074074074074,-0.39297294319952547,1388,385,0.27737752161383283,0.16218844899720386
B136,SPYDD,IS,DDSUB,SPYDD10,108,82,89,0.9351851851851852,82,7,0,19,0.5812797458872403,0.9537037037037037,-0.8427929592091725,320,41,0.128125,0.14615518912212688
B136,SPYDD,IS,DDSUB,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,SPYDD,OOS,ALL,FULL,112,95,94,0.9196428571428571,90,4,5,13,0.693982462945766,0.9553571428571429,-0.929189628768715,362,20,0.055248618784530384,0.10985341080514743
B136,SPYDD,OOS,ALL,DOWN,112,95,91,0.9285714285714286,89,2,6,15,0.7154099242793721,0.9553571428571429,-0.937237815370958,382,19,0.049738219895287955,0.10975613025238307
B136,SPYDD,OOS,ALL,ROLL,112,95,83,0.8571428571428571,81,2,14,15,0.6926055340786132,0.9732142857142857,-0.9263728989446902,443,25,0.056433408577878104,0.13346478718409793
B136,SPYDD,OOS,ALL,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.9310996025848277,538,22,0.040892193308550186,0.0957255650533998
B136,SPYDD,OOS,ALL,EWMA,112,95,89,0.875,85,4,10,13,0.6871164701149048,0.9642857142857143,-0.9287239958920461,350,22,0.06285714285714286,0.10985341080514743
B136,SPYDD,OOS,ALL,SEMI,112,95,91,0.9285714285714286,89,2,6,15,0.6572008000377361,0.9642857142857143,-0.9408859848817411,373,23,0.06166219839142091,0.10985341080514743
B136,SPYDD,OOS,ALL,TAIL10,112,95,92,0.9017857142857143,88,4,7,13,0.7275857344809438,0.9553571428571429,-0.8690503660370933,356,12,0.033707865168539325,0.13033171573582503
B136,SPYDD,OOS,ALL,HIVOL,112,95,97,0.9285714285714286,92,5,3,12,0.6822446556805987,0.9553571428571429,-0.8561664324954985,379,33,0.0870712401055409,0.13033171573582503
B136,SPYDD,OOS,ALL,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8187840119538549,403,19,0.04714640198511166,0.10463531590761221
B136,SPYDD,OOS,ALL,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8007162527313995,426,16,0.03755868544600939,0.13344636687510825
B136,SPYDD,OOS,ALL,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.814369153198301,349,18,0.05157593123209169,0.10588127368453193
