panel,arm,cost,ceiling,ceiling_tag,claimset,nonmono,insolvent,chooser,IS_empty,IS_lo,IS_hi,g_pick,levered_pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,pass4b,pass4a,turn_yr,leg_L1_H1,leg_L2_H2,leg_L3_OOS,leg_L4_DDcap,leg_L5_CAGRfloor
U56,CAND20,0.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.66,0.89,0.775,False,0.16146232474794453,1.2114368751587636,-0.1879440825453399,1.3184226992803736,1.1041139974811884,True,False,11.517387327301602,True,True,True,True,True
U56,CAND20,0.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.66,0.89,0.66,False,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,True,False,9.821381462022316,True,True,True,True,True
U56,CAND20,0.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.66,0.89,0.775,False,0.16146232474794453,1.2114368751587636,-0.1879440825453399,1.3184226992803736,1.1041139974811884,True,False,11.517387327301602,True,True,True,True,True
U56,CAND20,0.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.66,0.89,0.66,False,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,True,False,9.821381462022316,True,True,True,True,True
U56,CAND20,0.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.66,0.89,0.775,False,0.16146232474794453,1.2114368751587636,-0.1879440825453399,1.3184226992803736,1.1041139974811884,True,False,11.517387327301602,True,True,True,True,True
U56,CAND20,0.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.66,0.89,0.66,False,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,True,False,9.821381462022316,True,True,True,True,True
U56,CAND20,0.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.66,0.89,0.775,False,0.16146232474794453,1.2114368751587636,-0.1879440825453399,1.3184226992803736,1.1041139974811884,True,False,11.517387327301602,True,True,True,True,True
U56,CAND20,0.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.66,0.89,0.66,False,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,True,False,9.821381462022316,True,True,True,True,True
U56,CAND20,0.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.66,0.89,0.775,False,0.16146232474794453,1.2114368751587636,-0.1879440825453399,1.3184226992803736,1.1041139974811884,True,False,11.517387327301602,True,True,True,True,True
U56,CAND20,0.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.66,0.89,0.66,False,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,True,False,9.821381462022316,True,True,True,True,True
U56,CAND20,10.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.73,0.84,0.7849999999999999,False,0.1500978777632529,1.123367385380336,-0.19115075726188768,1.2350298780708777,1.0114083752659633,True,False,11.664931794869613,True,True,True,True,True
U56,CAND20,10.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.73,0.84,0.81,False,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,True,False,12.033853766082526,True,True,True,True,True
U56,CAND20,10.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.73,0.84,0.7849999999999999,False,0.1500978777632529,1.123367385380336,-0.19115075726188768,1.2350298780708777,1.0114083752659633,True,False,11.664931794869613,True,True,True,True,True
U56,CAND20,10.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.73,0.84,0.81,False,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,True,False,12.033853766082526,True,True,True,True,True
U56,CAND20,10.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.73,0.84,0.7849999999999999,False,0.1500978777632529,1.123367385380336,-0.19115075726188768,1.2350298780708777,1.0114083752659633,True,False,11.664931794869613,True,True,True,True,True
U56,CAND20,10.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.73,0.84,0.81,False,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,True,False,12.033853766082526,True,True,True,True,True
U56,CAND20,10.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.73,0.84,0.7849999999999999,False,0.1500978777632529,1.123367385380336,-0.19115075726188768,1.2350298780708777,1.0114083752659633,True,False,11.664931794869613,True,True,True,True,True
U56,CAND20,10.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.73,0.84,0.81,False,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,True,False,12.033853766082526,True,True,True,True,True
U56,CAND20,10.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.73,0.84,0.7849999999999999,False,0.1500978777632529,1.123367385380336,-0.19115075726188768,1.2350298780708777,1.0114083752659633,True,False,11.664931794869613,True,True,True,True,True
U56,CAND20,10.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.73,0.84,0.81,False,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,True,False,12.033853766082526,True,True,True,True,True
U56,CAND20,25.0,1.0,PROTO,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,1.25,LEV125,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,1.5,LEV150,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,2.0,LEV200,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,3.0,LEV300,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND20,25.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,0.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.63,0.77,0.7,False,0.15455642549321835,1.085838482253825,-0.16362312299817228,1.1358034638572452,1.0382936253211719,True,False,14.043955256883272,True,True,True,True,True
U56,CAND10,0.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.63,0.77,0.77,False,0.17007332334133252,1.0862877045163983,-0.1791597002310894,1.136546895014708,1.038428482251189,True,False,15.438611208059054,True,True,True,True,True
U56,CAND10,0.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.63,0.77,0.7,False,0.15455642549321835,1.085838482253825,-0.16362312299817228,1.1358034638572452,1.0382936253211719,True,False,14.043955256883272,True,True,True,True,True
U56,CAND10,0.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.63,0.77,0.77,False,0.17007332334133252,1.0862877045163983,-0.1791597002310894,1.136546895014708,1.038428482251189,True,False,15.438611208059054,True,True,True,True,True
U56,CAND10,0.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.63,0.77,0.7,False,0.15455642549321835,1.085838482253825,-0.16362312299817228,1.1358034638572452,1.0382936253211719,True,False,14.043955256883272,True,True,True,True,True
U56,CAND10,0.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.63,0.77,0.77,False,0.17007332334133252,1.0862877045163983,-0.1791597002310894,1.136546895014708,1.038428482251189,True,False,15.438611208059054,True,True,True,True,True
U56,CAND10,0.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.63,0.77,0.7,False,0.15455642549321835,1.085838482253825,-0.16362312299817228,1.1358034638572452,1.0382936253211719,True,False,14.043955256883272,True,True,True,True,True
U56,CAND10,0.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.63,0.77,0.77,False,0.17007332334133252,1.0862877045163983,-0.1791597002310894,1.136546895014708,1.038428482251189,True,False,15.438611208059054,True,True,True,True,True
U56,CAND10,0.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.63,0.77,0.7,False,0.15455642549321835,1.085838482253825,-0.16362312299817228,1.1358034638572452,1.0382936253211719,True,False,14.043955256883272,True,True,True,True,True
U56,CAND10,0.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.63,0.77,0.77,False,0.17007332334133252,1.0862877045163983,-0.1791597002310894,1.136546895014708,1.038428482251189,True,False,15.438611208059054,True,True,True,True,True
U56,CAND10,10.0,1.0,PROTO,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,1.25,LEV125,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,1.5,LEV150,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,2.0,LEV200,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,3.0,LEV300,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,10.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.0,PROTO,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.25,LEV125,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.5,LEV150,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,2.0,LEV200,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,3.0,LEV300,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND10,25.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,0.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.49,0.56,0.525,False,0.14148516502311725,1.0506283416294018,-0.14762168668572706,1.1725986360035454,0.946412085674444,True,False,13.234229739942514,True,True,True,True,True
U56,CAND05,0.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.49,0.56,0.56,False,0.15093424626735774,1.051126618349408,-0.1568136520170168,1.173436383738753,0.9465838586661658,True,False,14.10993684254036,True,True,True,True,True
U56,CAND05,0.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.49,0.56,0.525,False,0.14148516502311725,1.0506283416294018,-0.14762168668572706,1.1725986360035454,0.946412085674444,True,False,13.234229739942514,True,True,True,True,True
U56,CAND05,0.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.49,0.56,0.56,False,0.15093424626735774,1.051126618349408,-0.1568136520170168,1.173436383738753,0.9465838586661658,True,False,14.10993684254036,True,True,True,True,True
U56,CAND05,0.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.49,0.56,0.525,False,0.14148516502311725,1.0506283416294018,-0.14762168668572706,1.1725986360035454,0.946412085674444,True,False,13.234229739942514,True,True,True,True,True
U56,CAND05,0.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.49,0.56,0.56,False,0.15093424626735774,1.051126618349408,-0.1568136520170168,1.173436383738753,0.9465838586661658,True,False,14.10993684254036,True,True,True,True,True
U56,CAND05,0.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.49,0.56,0.525,False,0.14148516502311725,1.0506283416294018,-0.14762168668572706,1.1725986360035454,0.946412085674444,True,False,13.234229739942514,True,True,True,True,True
U56,CAND05,0.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.49,0.56,0.56,False,0.15093424626735774,1.051126618349408,-0.1568136520170168,1.173436383738753,0.9465838586661658,True,False,14.10993684254036,True,True,True,True,True
U56,CAND05,0.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.49,0.56,0.525,False,0.14148516502311725,1.0506283416294018,-0.14762168668572706,1.1725986360035454,0.946412085674444,True,False,13.234229739942514,True,True,True,True,True
U56,CAND05,0.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.49,0.56,0.56,False,0.15093424626735774,1.051126618349408,-0.1568136520170168,1.173436383738753,0.9465838586661658,True,False,14.10993684254036,True,True,True,True,True
U56,CAND05,10.0,1.0,PROTO,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,1.25,LEV125,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,1.5,LEV150,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,2.0,LEV200,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,3.0,LEV300,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,10.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.0,PROTO,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.25,LEV125,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.5,LEV150,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,2.0,LEV200,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,3.0,LEV300,REPRO,False,False,IS_MID,True,,,,,,,,,,,,,,,,,
U56,CAND05,25.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,True,,,,,,,,,,,,,,,,,
U56,CAND20_NOCAP,0.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.57,0.88,0.725,False,0.16282353139672257,1.1880232571135487,-0.2058660001706497,1.307273795972928,1.0657674682939209,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,0.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.57,0.88,0.57,False,0.1275727351525131,1.1879635490813316,-0.16447830114712847,1.3082312775919052,1.0648008739802215,True,False,7.830864999936386,True,True,True,True,True
U56,CAND20_NOCAP,0.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.57,0.88,0.725,False,0.16282353139672257,1.1880232571135487,-0.2058660001706497,1.307273795972928,1.0657674682939209,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,0.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.57,0.88,0.57,False,0.1275727351525131,1.1879635490813316,-0.16447830114712847,1.3082312775919052,1.0648008739802215,True,False,7.830864999936386,True,True,True,True,True
U56,CAND20_NOCAP,0.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.57,0.88,0.725,False,0.16282353139672257,1.1880232571135487,-0.2058660001706497,1.307273795972928,1.0657674682939209,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,0.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.57,0.88,0.57,False,0.1275727351525131,1.1879635490813316,-0.16447830114712847,1.3082312775919052,1.0648008739802215,True,False,7.830864999936386,True,True,True,True,True
U56,CAND20_NOCAP,0.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.57,0.88,0.725,False,0.16282353139672257,1.1880232571135487,-0.2058660001706497,1.307273795972928,1.0657674682939209,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,0.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.57,0.88,0.57,False,0.1275727351525131,1.1879635490813316,-0.16447830114712847,1.3082312775919052,1.0648008739802215,True,False,7.830864999936386,True,True,True,True,True
U56,CAND20_NOCAP,0.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.57,0.88,0.725,False,0.16282353139672257,1.1880232571135487,-0.2058660001706497,1.307273795972928,1.0657674682939209,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,0.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.57,0.88,0.57,False,0.1275727351525131,1.1879635490813316,-0.16447830114712847,1.3082312775919052,1.0648008739802215,True,False,7.830864999936386,True,True,True,True,True
U56,CAND20_NOCAP,10.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.62,0.83,0.725,False,0.1513340708812294,1.1142123554796204,-0.20710316361428593,1.2383320899619341,0.9869442113549973,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,10.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.62,0.83,0.81,False,0.1691887156497558,1.114337502243822,-0.22932730809820412,1.2379191474620397,0.987540981777703,False,False,11.088242763866226,True,True,True,False,True
U56,CAND20_NOCAP,10.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.62,0.83,0.725,False,0.1513340708812294,1.1142123554796204,-0.20710316361428593,1.2383320899619341,0.9869442113549973,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,10.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.62,0.83,0.81,False,0.1691887156497558,1.114337502243822,-0.22932730809820412,1.2379191474620397,0.987540981777703,False,False,11.088242763866226,True,True,True,False,True
U56,CAND20_NOCAP,10.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.62,0.83,0.725,False,0.1513340708812294,1.1142123554796204,-0.20710316361428593,1.2383320899619341,0.9869442113549973,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,10.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.62,0.83,0.81,False,0.1691887156497558,1.114337502243822,-0.22932730809820412,1.2379191474620397,0.987540981777703,False,False,11.088242763866226,True,True,True,False,True
U56,CAND20_NOCAP,10.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.62,0.83,0.725,False,0.1513340708812294,1.1142123554796204,-0.20710316361428593,1.2383320899619341,0.9869442113549973,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,10.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.62,0.83,0.81,False,0.1691887156497558,1.114337502243822,-0.22932730809820412,1.2379191474620397,0.987540981777703,False,False,11.088242763866226,True,True,True,False,True
U56,CAND20_NOCAP,10.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.62,0.83,0.725,False,0.1513340708812294,1.1142123554796204,-0.20710316361428593,1.2383320899619341,0.9869442113549973,False,False,9.934139192755932,True,True,True,False,True
U56,CAND20_NOCAP,10.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.62,0.83,0.81,False,0.1691887156497558,1.114337502243822,-0.22932730809820412,1.2379191474620397,0.987540981777703,False,False,11.088242763866226,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.72,0.77,0.745,False,0.13798299609600906,1.003351572904901,-0.2142649883948684,1.1347177513557127,0.8686009119331994,False,False,10.205564436716436,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.72,0.77,0.77,False,0.14257320415889274,1.0034339324638648,-0.22086729833654273,1.1346526476836618,0.8688094680721566,False,False,10.544937112816385,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.72,0.77,0.745,False,0.13798299609600906,1.003351572904901,-0.2142649883948684,1.1347177513557127,0.8686009119331994,False,False,10.205564436716436,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.72,0.77,0.77,False,0.14257320415889274,1.0034339324638648,-0.22086729833654273,1.1346526476836618,0.8688094680721566,False,False,10.544937112816385,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.72,0.77,0.745,False,0.13798299609600906,1.003351572904901,-0.2142649883948684,1.1347177513557127,0.8686009119331994,False,False,10.205564436716436,True,True,True,False,True
U56,CAND20_NOCAP,25.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.72,0.77,0.77,False,0.14257320415889274,1.0034339324638648,-0.22086729833654273,1.1346526476836618,0.8688094680721566,False,False,10.544937112816385,True,True,True,False,True
U56,CAND20_NOCAP,25.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.72,0.77,0.745,False,0.13798299609600906,1.003351572904901,-0.2142649883948684,1.1347177513557127,0.8686009119331994,False,False,10.205564436716436,True,True,True,False,True
U56,CAND20_NOCAP,25.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.72,0.77,0.77,False,0.14257320415889274,1.0034339324638648,-0.22086729833654273,1.1346526476836618,0.8688094680721566,False,False,10.544937112816385,True,True,True,False,True
U56,CAND20_NOCAP,25.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.72,0.77,0.745,False,0.13798299609600906,1.003351572904901,-0.2142649883948684,1.1347177513557127,0.8686009119331994,False,False,10.205564436716436,True,True,True,False,True
U56,CAND20_NOCAP,25.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.72,0.77,0.77,False,0.14257320415889274,1.0034339324638648,-0.22086729833654273,1.1346526476836618,0.8688094680721566,False,False,10.544937112816385,True,True,True,False,True
U56,EWELIG,0.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.78,0.94,0.86,False,0.13981135054841665,1.187093810005198,-0.17977497022622324,1.3373870799728789,1.0334232158849157,True,False,9.55507206268247,True,True,True,True,True
U56,EWELIG,0.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.78,0.94,0.78,False,0.12664473297045298,1.1873366780733587,-0.16374381425967977,1.3381662267099026,1.033217982268572,True,False,8.688735862103837,True,True,True,True,True
U56,EWELIG,0.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.78,0.94,0.86,False,0.13981135054841665,1.187093810005198,-0.17977497022622324,1.3373870799728789,1.0334232158849157,True,False,9.55507206268247,True,True,True,True,True
U56,EWELIG,0.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.78,0.94,0.78,False,0.12664473297045298,1.1873366780733587,-0.16374381425967977,1.3381662267099026,1.033217982268572,True,False,8.688735862103837,True,True,True,True,True
U56,EWELIG,0.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.78,0.94,0.86,False,0.13981135054841665,1.187093810005198,-0.17977497022622324,1.3373870799728789,1.0334232158849157,True,False,9.55507206268247,True,True,True,True,True
U56,EWELIG,0.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.78,0.94,0.78,False,0.12664473297045298,1.1873366780733587,-0.16374381425967977,1.3381662267099026,1.033217982268572,True,False,8.688735862103837,True,True,True,True,True
U56,EWELIG,0.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.78,0.94,0.86,False,0.13981135054841665,1.187093810005198,-0.17977497022622324,1.3373870799728789,1.0334232158849157,True,False,9.55507206268247,True,True,True,True,True
U56,EWELIG,0.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.78,0.94,0.78,False,0.12664473297045298,1.1873366780733587,-0.16374381425967977,1.3381662267099026,1.033217982268572,True,False,8.688735862103837,True,True,True,True,True
U56,EWELIG,0.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.78,0.94,0.86,False,0.13981135054841665,1.187093810005198,-0.17977497022622324,1.3373870799728789,1.0334232158849157,True,False,9.55507206268247,True,True,True,True,True
U56,EWELIG,0.0,3.0,LEV300,REPRO,False,False,IS_SHARPE,False,0.78,0.94,0.78,False,0.12664473297045298,1.1873366780733587,-0.16374381425967977,1.3381662267099026,1.033217982268572,True,False,8.688735862103837,True,True,True,True,True
U56,EWELIG,10.0,1.0,PROTO,REPRO,False,False,IS_MID,False,0.85,0.89,0.87,False,0.13048466223707367,1.1045270474400015,-0.18295292437791355,1.2679986826604728,0.9374911165072136,True,False,9.663075867549784,True,True,True,True,True
U56,EWELIG,10.0,1.0,PROTO,REPRO,False,False,IS_SHARPE,False,0.85,0.89,0.89,False,0.13350429191421065,1.104526277333122,-0.18695510658333203,1.2678597391112367,0.9376035617730364,True,False,9.878897818533583,True,True,True,True,True
U56,EWELIG,10.0,1.25,LEV125,REPRO,False,False,IS_MID,False,0.85,0.89,0.87,False,0.13048466223707367,1.1045270474400015,-0.18295292437791355,1.2679986826604728,0.9374911165072136,True,False,9.663075867549784,True,True,True,True,True
U56,EWELIG,10.0,1.25,LEV125,REPRO,False,False,IS_SHARPE,False,0.85,0.89,0.89,False,0.13350429191421065,1.104526277333122,-0.18695510658333203,1.2678597391112367,0.9376035617730364,True,False,9.878897818533583,True,True,True,True,True
U56,EWELIG,10.0,1.5,LEV150,REPRO,False,False,IS_MID,False,0.85,0.89,0.87,False,0.13048466223707367,1.1045270474400015,-0.18295292437791355,1.2679986826604728,0.9374911165072136,True,False,9.663075867549784,True,True,True,True,True
U56,EWELIG,10.0,1.5,LEV150,REPRO,False,False,IS_SHARPE,False,0.85,0.89,0.89,False,0.13350429191421065,1.104526277333122,-0.18695510658333203,1.2678597391112367,0.9376035617730364,True,False,9.878897818533583,True,True,True,True,True
U56,EWELIG,10.0,2.0,LEV200,REPRO,False,False,IS_MID,False,0.85,0.89,0.87,False,0.13048466223707367,1.1045270474400015,-0.18295292437791355,1.2679986826604728,0.9374911165072136,True,False,9.663075867549784,True,True,True,True,True
U56,EWELIG,10.0,2.0,LEV200,REPRO,False,False,IS_SHARPE,False,0.85,0.89,0.89,False,0.13350429191421065,1.104526277333122,-0.18695510658333203,1.2678597391112367,0.9376035617730364,True,False,9.878897818533583,True,True,True,True,True
U56,EWELIG,10.0,3.0,LEV300,REPRO,False,False,IS_MID,False,0.85,0.89,0.87,False,0.13048466223707367,1.1045270474400015,-0.18295292437791355,1.2679986826604728,0.9374911165072136,True,False,9.663075867549784,True,True,True,True,True
