panel,excision,window,book,ddwin_len
U56,CAL20,OOS,DISP/AGG/0.6/0.25,422.0
U56,CAL20,OOS,DISP/AGG/0.6/0.5,422.0
U56,CAL20,OOS,DISP/AGG/0.6/0.75,422.0
U56,CAL20,OOS,DISP/AGG/0.6/1.0,422.0
U56,CAL20,OOS,DISP/HYB/0.2/0.25,195.0
U56,CAL20,OOS,DISP/HYB/0.2/0.5,195.0
U56,CAL20,OOS,DISP/HYB/0.2/0.75,195.0
U56,CAL20,OOS,DISP/HYB/0.2/1.0,195.0
U56,CAL20,OOS,DISP/HYB/0.4/0.25,195.0
U56,CAL20,OOS,DISP/HYB/0.4/0.5,195.0
U56,CAL20,OOS,DISP/HYB/0.4/0.75,195.0
U56,CAL20,OOS,DISP/HYB/0.4/1.0,195.0
U56,CAL20,OOS,DISP/HYB/0.6/0.25,195.0
U56,CAL20,OOS,DISP/HYB/0.6/0.5,195.0
U56,CAL20,OOS,DISP/HYB/0.6/0.75,195.0
U56,CAL20,OOS,DISP/HYB/0.6/1.0,195.0
B136,NONE,FULL,TREND/ROW/nan/0.25,17.0
B136,NONE,FULL,TREND/ROW/nan/0.5,17.0
B136,NONE,FULL,TREND/ROW/nan/0.75,17.0
B136,NONE,FULL,TREND/ROW/nan/1.0,17.0
B136,NONE,FULL,TREND/AGG/0.2/0.25,17.0
B136,NONE,FULL,TREND/AGG/0.2/0.5,17.0
B136,NONE,FULL,TREND/AGG/0.2/0.75,17.0
B136,NONE,FULL,TREND/AGG/0.2/1.0,17.0
B136,NONE,FULL,TREND/AGG/0.4/0.25,17.0
B136,NONE,FULL,TREND/AGG/0.4/0.5,17.0
B136,NONE,FULL,TREND/AGG/0.4/0.75,17.0
B136,NONE,FULL,TREND/AGG/0.4/1.0,17.0
B136,NONE,FULL,TREND/AGG/0.6/0.25,80.0
B136,NONE,FULL,TREND/AGG/0.6/0.5,80.0
B136,NONE,FULL,TREND/AGG/0.6/0.75,80.0
B136,NONE,FULL,TREND/AGG/0.6/1.0,80.0
B136,NONE,FULL,TREND/HYB/0.2/0.25,17.0
B136,NONE,FULL,TREND/HYB/0.2/0.5,17.0
B136,NONE,FULL,TREND/HYB/0.2/0.75,17.0
B136,NONE,FULL,TREND/HYB/0.2/1.0,17.0
B136,NONE,FULL,TREND/HYB/0.4/0.25,17.0
B136,NONE,FULL,TREND/HYB/0.4/0.5,17.0
B136,NONE,FULL,TREND/HYB/0.4/0.75,17.0
B136,NONE,FULL,TREND/HYB/0.4/1.0,17.0
B136,NONE,FULL,TREND/HYB/0.6/0.25,80.0
B136,NONE,FULL,TREND/HYB/0.6/0.5,80.0
B136,NONE,FULL,TREND/HYB/0.6/0.75,80.0
B136,NONE,FULL,TREND/HYB/0.6/1.0,80.0
B136,NONE,FULL,VOL/ROW/nan/0.25,17.0
B136,NONE,FULL,VOL/ROW/nan/0.5,17.0
B136,NONE,FULL,VOL/ROW/nan/0.75,17.0
B136,NONE,FULL,VOL/ROW/nan/1.0,17.0
B136,NONE,FULL,VOL/AGG/0.2/0.25,17.0
B136,NONE,FULL,VOL/AGG/0.2/0.5,17.0
B136,NONE,FULL,VOL/AGG/0.2/0.75,17.0
B136,NONE,FULL,VOL/AGG/0.2/1.0,17.0
B136,NONE,FULL,VOL/AGG/0.4/0.25,17.0
B136,NONE,FULL,VOL/AGG/0.4/0.5,17.0
B136,NONE,FULL,VOL/AGG/0.4/0.75,17.0
B136,NONE,FULL,VOL/AGG/0.4/1.0,17.0
B136,NONE,FULL,VOL/AGG/0.6/0.25,17.0
B136,NONE,FULL,VOL/AGG/0.6/0.5,17.0
B136,NONE,FULL,VOL/AGG/0.6/0.75,17.0
B136,NONE,FULL,VOL/AGG/0.6/1.0,17.0
B136,NONE,FULL,VOL/HYB/0.2/0.25,17.0
B136,NONE,FULL,VOL/HYB/0.2/0.5,17.0
B136,NONE,FULL,VOL/HYB/0.2/0.75,17.0
B136,NONE,FULL,VOL/HYB/0.2/1.0,17.0
B136,NONE,FULL,VOL/HYB/0.4/0.25,17.0
B136,NONE,FULL,VOL/HYB/0.4/0.5,17.0
B136,NONE,FULL,VOL/HYB/0.4/0.75,17.0
B136,NONE,FULL,VOL/HYB/0.4/1.0,17.0
B136,NONE,FULL,VOL/HYB/0.6/0.25,17.0
B136,NONE,FULL,VOL/HYB/0.6/0.5,17.0
B136,NONE,FULL,VOL/HYB/0.6/0.75,17.0
B136,NONE,FULL,VOL/HYB/0.6/1.0,17.0
B136,NONE,FULL,MOM/ROW/nan/0.25,24.0
B136,NONE,FULL,MOM/ROW/nan/0.5,24.0
B136,NONE,FULL,MOM/ROW/nan/0.75,24.0
B136,NONE,FULL,MOM/ROW/nan/1.0,24.0
B136,NONE,FULL,MOM/AGG/0.2/0.25,24.0
B136,NONE,FULL,MOM/AGG/0.2/0.5,24.0
B136,NONE,FULL,MOM/AGG/0.2/0.75,24.0
B136,NONE,FULL,MOM/AGG/0.2/1.0,24.0
B136,NONE,FULL,MOM/AGG/0.4/0.25,24.0
B136,NONE,FULL,MOM/AGG/0.4/0.5,24.0
B136,NONE,FULL,MOM/AGG/0.4/0.75,24.0
B136,NONE,FULL,MOM/AGG/0.4/1.0,24.0
B136,NONE,FULL,MOM/AGG/0.6/0.25,24.0
B136,NONE,FULL,MOM/AGG/0.6/0.5,24.0
B136,NONE,FULL,MOM/AGG/0.6/0.75,24.0
B136,NONE,FULL,MOM/AGG/0.6/1.0,24.0
B136,NONE,FULL,MOM/HYB/0.2/0.25,24.0
B136,NONE,FULL,MOM/HYB/0.2/0.5,24.0
B136,NONE,FULL,MOM/HYB/0.2/0.75,24.0
B136,NONE,FULL,MOM/HYB/0.2/1.0,24.0
B136,NONE,FULL,MOM/HYB/0.4/0.25,24.0
B136,NONE,FULL,MOM/HYB/0.4/0.5,24.0
B136,NONE,FULL,MOM/HYB/0.4/0.75,24.0
B136,NONE,FULL,MOM/HYB/0.4/1.0,24.0
B136,NONE,FULL,MOM/HYB/0.6/0.25,24.0
B136,NONE,FULL,MOM/HYB/0.6/0.5,24.0
B136,NONE,FULL,MOM/HYB/0.6/0.75,24.0
B136,NONE,FULL,MOM/HYB/0.6/1.0,24.0
B136,NONE,FULL,DISP/ROW/nan/0.25,24.0
B136,NONE,FULL,DISP/ROW/nan/0.5,24.0
B136,NONE,FULL,DISP/ROW/nan/0.75,24.0
B136,NONE,FULL,DISP/ROW/nan/1.0,24.0
B136,NONE,FULL,DISP/AGG/0.2/0.25,24.0
B136,NONE,FULL,DISP/AGG/0.2/0.5,24.0
B136,NONE,FULL,DISP/AGG/0.2/0.75,24.0
B136,NONE,FULL,DISP/AGG/0.2/1.0,24.0
B136,NONE,FULL,DISP/AGG/0.4/0.25,24.0
B136,NONE,FULL,DISP/AGG/0.4/0.5,24.0
B136,NONE,FULL,DISP/AGG/0.4/0.75,24.0
B136,NONE,FULL,DISP/AGG/0.4/1.0,24.0
B136,NONE,FULL,DISP/AGG/0.6/0.25,542.0
B136,NONE,FULL,DISP/AGG/0.6/0.5,542.0
B136,NONE,FULL,DISP/AGG/0.6/0.75,542.0
B136,NONE,FULL,DISP/AGG/0.6/1.0,542.0
B136,NONE,FULL,DISP/HYB/0.2/0.25,24.0
B136,NONE,FULL,DISP/HYB/0.2/0.5,24.0
B136,NONE,FULL,DISP/HYB/0.2/0.75,24.0
B136,NONE,FULL,DISP/HYB/0.2/1.0,24.0
B136,NONE,FULL,DISP/HYB/0.4/0.25,24.0
B136,NONE,FULL,DISP/HYB/0.4/0.5,24.0
B136,NONE,FULL,DISP/HYB/0.4/0.75,24.0
B136,NONE,FULL,DISP/HYB/0.4/1.0,24.0
B136,NONE,FULL,DISP/HYB/0.6/0.25,14.0
B136,NONE,FULL,DISP/HYB/0.6/0.5,14.0
B136,NONE,FULL,DISP/HYB/0.6/0.75,14.0
B136,NONE,FULL,DISP/HYB/0.6/1.0,14.0
B136,NONE,IS,TREND/ROW/nan/0.25,51.0
B136,NONE,IS,TREND/ROW/nan/0.5,51.0
B136,NONE,IS,TREND/ROW/nan/0.75,51.0
B136,NONE,IS,TREND/ROW/nan/1.0,51.0
B136,NONE,IS,TREND/AGG/0.2/0.25,110.0
B136,NONE,IS,TREND/AGG/0.2/0.5,110.0
B136,NONE,IS,TREND/AGG/0.2/0.75,110.0
B136,NONE,IS,TREND/AGG/0.2/1.0,110.0
B136,NONE,IS,TREND/AGG/0.4/0.25,164.0
B136,NONE,IS,TREND/AGG/0.4/0.5,164.0
B136,NONE,IS,TREND/AGG/0.4/0.75,164.0
B136,NONE,IS,TREND/AGG/0.4/1.0,164.0
B136,NONE,IS,TREND/AGG/0.6/0.25,71.0
B136,NONE,IS,TREND/AGG/0.6/0.5,71.0
B136,NONE,IS,TREND/AGG/0.6/0.75,71.0
B136,NONE,IS,TREND/AGG/0.6/1.0,71.0
B136,NONE,IS,TREND/HYB/0.2/0.25,51.0
B136,NONE,IS,TREND/HYB/0.2/0.5,51.0
B136,NONE,IS,TREND/HYB/0.2/0.75,51.0
B136,NONE,IS,TREND/HYB/0.2/1.0,51.0
B136,NONE,IS,TREND/HYB/0.4/0.25,86.0
B136,NONE,IS,TREND/HYB/0.4/0.5,86.0
B136,NONE,IS,TREND/HYB/0.4/0.75,86.0
B136,NONE,IS,TREND/HYB/0.4/1.0,86.0
B136,NONE,IS,TREND/HYB/0.6/0.25,20.0
B136,NONE,IS,TREND/HYB/0.6/0.5,20.0
B136,NONE,IS,TREND/HYB/0.6/0.75,20.0
B136,NONE,IS,TREND/HYB/0.6/1.0,20.0
B136,NONE,IS,VOL/ROW/nan/0.25,71.0
B136,NONE,IS,VOL/ROW/nan/0.5,71.0
B136,NONE,IS,VOL/ROW/nan/0.75,71.0
B136,NONE,IS,VOL/ROW/nan/1.0,71.0
B136,NONE,IS,VOL/AGG/0.2/0.25,21.0
B136,NONE,IS,VOL/AGG/0.2/0.5,21.0
B136,NONE,IS,VOL/AGG/0.2/0.75,21.0
B136,NONE,IS,VOL/AGG/0.2/1.0,21.0
B136,NONE,IS,VOL/AGG/0.4/0.25,21.0
B136,NONE,IS,VOL/AGG/0.4/0.5,21.0
B136,NONE,IS,VOL/AGG/0.4/0.75,21.0
B136,NONE,IS,VOL/AGG/0.4/1.0,21.0
B136,NONE,IS,VOL/AGG/0.6/0.25,21.0
B136,NONE,IS,VOL/AGG/0.6/0.5,21.0
B136,NONE,IS,VOL/AGG/0.6/0.75,21.0
B136,NONE,IS,VOL/AGG/0.6/1.0,21.0
B136,NONE,IS,VOL/HYB/0.2/0.25,71.0
B136,NONE,IS,VOL/HYB/0.2/0.5,71.0
B136,NONE,IS,VOL/HYB/0.2/0.75,71.0
B136,NONE,IS,VOL/HYB/0.2/1.0,71.0
B136,NONE,IS,VOL/HYB/0.4/0.25,71.0
B136,NONE,IS,VOL/HYB/0.4/0.5,71.0
B136,NONE,IS,VOL/HYB/0.4/0.75,71.0
B136,NONE,IS,VOL/HYB/0.4/1.0,71.0
B136,NONE,IS,VOL/HYB/0.6/0.25,71.0
B136,NONE,IS,VOL/HYB/0.6/0.5,71.0
B136,NONE,IS,VOL/HYB/0.6/0.75,71.0
B136,NONE,IS,VOL/HYB/0.6/1.0,71.0
B136,NONE,IS,MOM/ROW/nan/0.25,23.0
B136,NONE,IS,MOM/ROW/nan/0.5,23.0
B136,NONE,IS,MOM/ROW/nan/0.75,23.0
B136,NONE,IS,MOM/ROW/nan/1.0,23.0
B136,NONE,IS,MOM/AGG/0.2/0.25,110.0
B136,NONE,IS,MOM/AGG/0.2/0.5,110.0
B136,NONE,IS,MOM/AGG/0.2/0.75,110.0
B136,NONE,IS,MOM/AGG/0.2/1.0,110.0
B136,NONE,IS,MOM/AGG/0.4/0.25,110.0
B136,NONE,IS,MOM/AGG/0.4/0.5,110.0
B136,NONE,IS,MOM/AGG/0.4/0.75,110.0
B136,NONE,IS,MOM/AGG/0.4/1.0,110.0
B136,NONE,IS,MOM/AGG/0.6/0.25,110.0
B136,NONE,IS,MOM/AGG/0.6/0.5,110.0
B136,NONE,IS,MOM/AGG/0.6/0.75,110.0
B136,NONE,IS,MOM/AGG/0.6/1.0,110.0
B136,NONE,IS,MOM/HYB/0.2/0.25,23.0
B136,NONE,IS,MOM/HYB/0.2/0.5,23.0
B136,NONE,IS,MOM/HYB/0.2/0.75,23.0
B136,NONE,IS,MOM/HYB/0.2/1.0,23.0
B136,NONE,IS,MOM/HYB/0.4/0.25,23.0
B136,NONE,IS,MOM/HYB/0.4/0.5,23.0
B136,NONE,IS,MOM/HYB/0.4/0.75,23.0
B136,NONE,IS,MOM/HYB/0.4/1.0,23.0
B136,NONE,IS,MOM/HYB/0.6/0.25,23.0
B136,NONE,IS,MOM/HYB/0.6/0.5,23.0
B136,NONE,IS,MOM/HYB/0.6/0.75,23.0
B136,NONE,IS,MOM/HYB/0.6/1.0,23.0
B136,NONE,IS,DISP/ROW/nan/0.25,21.0
B136,NONE,IS,DISP/ROW/nan/0.5,21.0
B136,NONE,IS,DISP/ROW/nan/0.75,21.0
B136,NONE,IS,DISP/ROW/nan/1.0,21.0
B136,NONE,IS,DISP/AGG/0.2/0.25,21.0
B136,NONE,IS,DISP/AGG/0.2/0.5,21.0
B136,NONE,IS,DISP/AGG/0.2/0.75,21.0
B136,NONE,IS,DISP/AGG/0.2/1.0,21.0
B136,NONE,IS,DISP/AGG/0.4/0.25,21.0
B136,NONE,IS,DISP/AGG/0.4/0.5,21.0
B136,NONE,IS,DISP/AGG/0.4/0.75,21.0
B136,NONE,IS,DISP/AGG/0.4/1.0,21.0
B136,NONE,IS,DISP/AGG/0.6/0.25,21.0
B136,NONE,IS,DISP/AGG/0.6/0.5,21.0
B136,NONE,IS,DISP/AGG/0.6/0.75,21.0
B136,NONE,IS,DISP/AGG/0.6/1.0,21.0
B136,NONE,IS,DISP/HYB/0.2/0.25,21.0
B136,NONE,IS,DISP/HYB/0.2/0.5,21.0
B136,NONE,IS,DISP/HYB/0.2/0.75,21.0
B136,NONE,IS,DISP/HYB/0.2/1.0,21.0
B136,NONE,IS,DISP/HYB/0.4/0.25,21.0
B136,NONE,IS,DISP/HYB/0.4/0.5,21.0
B136,NONE,IS,DISP/HYB/0.4/0.75,21.0
B136,NONE,IS,DISP/HYB/0.4/1.0,21.0
B136,NONE,IS,DISP/HYB/0.6/0.25,21.0
B136,NONE,IS,DISP/HYB/0.6/0.5,21.0
B136,NONE,IS,DISP/HYB/0.6/0.75,21.0
B136,NONE,IS,DISP/HYB/0.6/1.0,21.0
B136,NONE,OOS,TREND/ROW/nan/0.25,17.0
B136,NONE,OOS,TREND/ROW/nan/0.5,17.0
B136,NONE,OOS,TREND/ROW/nan/0.75,17.0
B136,NONE,OOS,TREND/ROW/nan/1.0,17.0
B136,NONE,OOS,TREND/AGG/0.2/0.25,17.0
B136,NONE,OOS,TREND/AGG/0.2/0.5,17.0
B136,NONE,OOS,TREND/AGG/0.2/0.75,17.0
B136,NONE,OOS,TREND/AGG/0.2/1.0,17.0
B136,NONE,OOS,TREND/AGG/0.4/0.25,17.0
B136,NONE,OOS,TREND/AGG/0.4/0.5,17.0
B136,NONE,OOS,TREND/AGG/0.4/0.75,17.0
B136,NONE,OOS,TREND/AGG/0.4/1.0,17.0
B136,NONE,OOS,TREND/AGG/0.6/0.25,80.0
B136,NONE,OOS,TREND/AGG/0.6/0.5,80.0
B136,NONE,OOS,TREND/AGG/0.6/0.75,80.0
B136,NONE,OOS,TREND/AGG/0.6/1.0,80.0
B136,NONE,OOS,TREND/HYB/0.2/0.25,17.0
B136,NONE,OOS,TREND/HYB/0.2/0.5,17.0
B136,NONE,OOS,TREND/HYB/0.2/0.75,17.0
B136,NONE,OOS,TREND/HYB/0.2/1.0,17.0
B136,NONE,OOS,TREND/HYB/0.4/0.25,17.0
B136,NONE,OOS,TREND/HYB/0.4/0.5,17.0
B136,NONE,OOS,TREND/HYB/0.4/0.75,17.0
B136,NONE,OOS,TREND/HYB/0.4/1.0,17.0
B136,NONE,OOS,TREND/HYB/0.6/0.25,80.0
B136,NONE,OOS,TREND/HYB/0.6/0.5,80.0
B136,NONE,OOS,TREND/HYB/0.6/0.75,80.0
B136,NONE,OOS,TREND/HYB/0.6/1.0,80.0
B136,NONE,OOS,VOL/ROW/nan/0.25,17.0
B136,NONE,OOS,VOL/ROW/nan/0.5,17.0
B136,NONE,OOS,VOL/ROW/nan/0.75,17.0
B136,NONE,OOS,VOL/ROW/nan/1.0,17.0
B136,NONE,OOS,VOL/AGG/0.2/0.25,17.0
B136,NONE,OOS,VOL/AGG/0.2/0.5,17.0
B136,NONE,OOS,VOL/AGG/0.2/0.75,17.0
B136,NONE,OOS,VOL/AGG/0.2/1.0,17.0
B136,NONE,OOS,VOL/AGG/0.4/0.25,17.0
B136,NONE,OOS,VOL/AGG/0.4/0.5,17.0
B136,NONE,OOS,VOL/AGG/0.4/0.75,17.0
B136,NONE,OOS,VOL/AGG/0.4/1.0,17.0
B136,NONE,OOS,VOL/AGG/0.6/0.25,17.0
B136,NONE,OOS,VOL/AGG/0.6/0.5,17.0
B136,NONE,OOS,VOL/AGG/0.6/0.75,17.0
B136,NONE,OOS,VOL/AGG/0.6/1.0,17.0
B136,NONE,OOS,VOL/HYB/0.2/0.25,17.0
B136,NONE,OOS,VOL/HYB/0.2/0.5,17.0
B136,NONE,OOS,VOL/HYB/0.2/0.75,17.0
B136,NONE,OOS,VOL/HYB/0.2/1.0,17.0
B136,NONE,OOS,VOL/HYB/0.4/0.25,17.0
B136,NONE,OOS,VOL/HYB/0.4/0.5,17.0
B136,NONE,OOS,VOL/HYB/0.4/0.75,17.0
B136,NONE,OOS,VOL/HYB/0.4/1.0,17.0
B136,NONE,OOS,VOL/HYB/0.6/0.25,17.0
B136,NONE,OOS,VOL/HYB/0.6/0.5,17.0
B136,NONE,OOS,VOL/HYB/0.6/0.75,17.0
B136,NONE,OOS,VOL/HYB/0.6/1.0,17.0
B136,NONE,OOS,MOM/ROW/nan/0.25,24.0
B136,NONE,OOS,MOM/ROW/nan/0.5,24.0
B136,NONE,OOS,MOM/ROW/nan/0.75,24.0
B136,NONE,OOS,MOM/ROW/nan/1.0,24.0
B136,NONE,OOS,MOM/AGG/0.2/0.25,24.0
B136,NONE,OOS,MOM/AGG/0.2/0.5,24.0
B136,NONE,OOS,MOM/AGG/0.2/0.75,24.0
B136,NONE,OOS,MOM/AGG/0.2/1.0,24.0
B136,NONE,OOS,MOM/AGG/0.4/0.25,24.0
B136,NONE,OOS,MOM/AGG/0.4/0.5,24.0
B136,NONE,OOS,MOM/AGG/0.4/0.75,24.0
B136,NONE,OOS,MOM/AGG/0.4/1.0,24.0
B136,NONE,OOS,MOM/AGG/0.6/0.25,24.0
B136,NONE,OOS,MOM/AGG/0.6/0.5,24.0
B136,NONE,OOS,MOM/AGG/0.6/0.75,24.0
B136,NONE,OOS,MOM/AGG/0.6/1.0,24.0
B136,NONE,OOS,MOM/HYB/0.2/0.25,24.0
B136,NONE,OOS,MOM/HYB/0.2/0.5,24.0
B136,NONE,OOS,MOM/HYB/0.2/0.75,24.0
B136,NONE,OOS,MOM/HYB/0.2/1.0,24.0
B136,NONE,OOS,MOM/HYB/0.4/0.25,24.0
B136,NONE,OOS,MOM/HYB/0.4/0.5,24.0
B136,NONE,OOS,MOM/HYB/0.4/0.75,24.0
B136,NONE,OOS,MOM/HYB/0.4/1.0,24.0
B136,NONE,OOS,MOM/HYB/0.6/0.25,24.0
B136,NONE,OOS,MOM/HYB/0.6/0.5,24.0
B136,NONE,OOS,MOM/HYB/0.6/0.75,24.0
B136,NONE,OOS,MOM/HYB/0.6/1.0,24.0
B136,NONE,OOS,DISP/ROW/nan/0.25,24.0
B136,NONE,OOS,DISP/ROW/nan/0.5,24.0
B136,NONE,OOS,DISP/ROW/nan/0.75,24.0
B136,NONE,OOS,DISP/ROW/nan/1.0,24.0
B136,NONE,OOS,DISP/AGG/0.2/0.25,24.0
B136,NONE,OOS,DISP/AGG/0.2/0.5,24.0
B136,NONE,OOS,DISP/AGG/0.2/0.75,24.0
B136,NONE,OOS,DISP/AGG/0.2/1.0,24.0
B136,NONE,OOS,DISP/AGG/0.4/0.25,24.0
B136,NONE,OOS,DISP/AGG/0.4/0.5,24.0
B136,NONE,OOS,DISP/AGG/0.4/0.75,24.0
B136,NONE,OOS,DISP/AGG/0.4/1.0,24.0
B136,NONE,OOS,DISP/AGG/0.6/0.25,542.0
B136,NONE,OOS,DISP/AGG/0.6/0.5,542.0
B136,NONE,OOS,DISP/AGG/0.6/0.75,542.0
B136,NONE,OOS,DISP/AGG/0.6/1.0,542.0
B136,NONE,OOS,DISP/HYB/0.2/0.25,24.0
B136,NONE,OOS,DISP/HYB/0.2/0.5,24.0
B136,NONE,OOS,DISP/HYB/0.2/0.75,24.0
B136,NONE,OOS,DISP/HYB/0.2/1.0,24.0
B136,NONE,OOS,DISP/HYB/0.4/0.25,24.0
B136,NONE,OOS,DISP/HYB/0.4/0.5,24.0
B136,NONE,OOS,DISP/HYB/0.4/0.75,24.0
B136,NONE,OOS,DISP/HYB/0.4/1.0,24.0
B136,NONE,OOS,DISP/HYB/0.6/0.25,14.0
B136,NONE,OOS,DISP/HYB/0.6/0.5,14.0
B136,NONE,OOS,DISP/HYB/0.6/0.75,14.0
B136,NONE,OOS,DISP/HYB/0.6/1.0,14.0
B136,SPYDD,FULL,TREND/ROW/nan/0.25,302.0
B136,SPYDD,FULL,TREND/ROW/nan/0.5,302.0
B136,SPYDD,FULL,TREND/ROW/nan/0.75,302.0
B136,SPYDD,FULL,TREND/ROW/nan/1.0,302.0
B136,SPYDD,FULL,TREND/AGG/0.2/0.25,211.0
B136,SPYDD,FULL,TREND/AGG/0.2/0.5,211.0
B136,SPYDD,FULL,TREND/AGG/0.2/0.75,211.0
B136,SPYDD,FULL,TREND/AGG/0.2/1.0,211.0
B136,SPYDD,FULL,TREND/AGG/0.4/0.25,164.0
B136,SPYDD,FULL,TREND/AGG/0.4/0.5,164.0
B136,SPYDD,FULL,TREND/AGG/0.4/0.75,164.0
B136,SPYDD,FULL,TREND/AGG/0.4/1.0,164.0
B136,SPYDD,FULL,TREND/AGG/0.6/0.25,335.0
B136,SPYDD,FULL,TREND/AGG/0.6/0.5,335.0
B136,SPYDD,FULL,TREND/AGG/0.6/0.75,335.0
B136,SPYDD,FULL,TREND/AGG/0.6/1.0,335.0
B136,SPYDD,FULL,TREND/HYB/0.2/0.25,302.0
B136,SPYDD,FULL,TREND/HYB/0.2/0.5,302.0
B136,SPYDD,FULL,TREND/HYB/0.2/0.75,302.0
B136,SPYDD,FULL,TREND/HYB/0.2/1.0,302.0
B136,SPYDD,FULL,TREND/HYB/0.4/0.25,86.0
B136,SPYDD,FULL,TREND/HYB/0.4/0.5,86.0
B136,SPYDD,FULL,TREND/HYB/0.4/0.75,86.0
B136,SPYDD,FULL,TREND/HYB/0.4/1.0,86.0
B136,SPYDD,FULL,TREND/HYB/0.6/0.25,333.0
B136,SPYDD,FULL,TREND/HYB/0.6/0.5,333.0
B136,SPYDD,FULL,TREND/HYB/0.6/0.75,333.0
B136,SPYDD,FULL,TREND/HYB/0.6/1.0,333.0
B136,SPYDD,FULL,VOL/ROW/nan/0.25,187.0
B136,SPYDD,FULL,VOL/ROW/nan/0.5,187.0
B136,SPYDD,FULL,VOL/ROW/nan/0.75,187.0
B136,SPYDD,FULL,VOL/ROW/nan/1.0,187.0
B136,SPYDD,FULL,VOL/AGG/0.2/0.25,21.0
B136,SPYDD,FULL,VOL/AGG/0.2/0.5,21.0
B136,SPYDD,FULL,VOL/AGG/0.2/0.75,21.0
B136,SPYDD,FULL,VOL/AGG/0.2/1.0,21.0
B136,SPYDD,FULL,VOL/AGG/0.4/0.25,21.0
B136,SPYDD,FULL,VOL/AGG/0.4/0.5,21.0
B136,SPYDD,FULL,VOL/AGG/0.4/0.75,21.0
B136,SPYDD,FULL,VOL/AGG/0.4/1.0,21.0
B136,SPYDD,FULL,VOL/AGG/0.6/0.25,21.0
B136,SPYDD,FULL,VOL/AGG/0.6/0.5,21.0
B136,SPYDD,FULL,VOL/AGG/0.6/0.75,21.0
B136,SPYDD,FULL,VOL/AGG/0.6/1.0,21.0
B136,SPYDD,FULL,VOL/HYB/0.2/0.25,187.0
B136,SPYDD,FULL,VOL/HYB/0.2/0.5,187.0
B136,SPYDD,FULL,VOL/HYB/0.2/0.75,187.0
B136,SPYDD,FULL,VOL/HYB/0.2/1.0,187.0
B136,SPYDD,FULL,VOL/HYB/0.4/0.25,187.0
B136,SPYDD,FULL,VOL/HYB/0.4/0.5,187.0
B136,SPYDD,FULL,VOL/HYB/0.4/0.75,187.0
B136,SPYDD,FULL,VOL/HYB/0.4/1.0,187.0
B136,SPYDD,FULL,VOL/HYB/0.6/0.25,187.0
B136,SPYDD,FULL,VOL/HYB/0.6/0.5,187.0
B136,SPYDD,FULL,VOL/HYB/0.6/0.75,187.0
B136,SPYDD,FULL,VOL/HYB/0.6/1.0,187.0
B136,SPYDD,FULL,MOM/ROW/nan/0.25,23.0
B136,SPYDD,FULL,MOM/ROW/nan/0.5,23.0
B136,SPYDD,FULL,MOM/ROW/nan/0.75,23.0
B136,SPYDD,FULL,MOM/ROW/nan/1.0,23.0
B136,SPYDD,FULL,MOM/AGG/0.2/0.25,187.0
B136,SPYDD,FULL,MOM/AGG/0.2/0.5,187.0
B136,SPYDD,FULL,MOM/AGG/0.2/0.75,187.0
B136,SPYDD,FULL,MOM/AGG/0.2/1.0,187.0
B136,SPYDD,FULL,MOM/AGG/0.4/0.25,335.0
B136,SPYDD,FULL,MOM/AGG/0.4/0.5,335.0
B136,SPYDD,FULL,MOM/AGG/0.4/0.75,335.0
B136,SPYDD,FULL,MOM/AGG/0.4/1.0,335.0
B136,SPYDD,FULL,MOM/AGG/0.6/0.25,110.0
B136,SPYDD,FULL,MOM/AGG/0.6/0.5,110.0
B136,SPYDD,FULL,MOM/AGG/0.6/0.75,110.0
B136,SPYDD,FULL,MOM/AGG/0.6/1.0,110.0
B136,SPYDD,FULL,MOM/HYB/0.2/0.25,23.0
B136,SPYDD,FULL,MOM/HYB/0.2/0.5,23.0
B136,SPYDD,FULL,MOM/HYB/0.2/0.75,23.0
B136,SPYDD,FULL,MOM/HYB/0.2/1.0,23.0
B136,SPYDD,FULL,MOM/HYB/0.4/0.25,23.0
B136,SPYDD,FULL,MOM/HYB/0.4/0.5,23.0
B136,SPYDD,FULL,MOM/HYB/0.4/0.75,23.0
B136,SPYDD,FULL,MOM/HYB/0.4/1.0,23.0
B136,SPYDD,FULL,MOM/HYB/0.6/0.25,23.0
B136,SPYDD,FULL,MOM/HYB/0.6/0.5,23.0
B136,SPYDD,FULL,MOM/HYB/0.6/0.75,23.0
B136,SPYDD,FULL,MOM/HYB/0.6/1.0,23.0
B136,SPYDD,FULL,DISP/ROW/nan/0.25,21.0
B136,SPYDD,FULL,DISP/ROW/nan/0.5,21.0
B136,SPYDD,FULL,DISP/ROW/nan/0.75,21.0
B136,SPYDD,FULL,DISP/ROW/nan/1.0,21.0
B136,SPYDD,FULL,DISP/AGG/0.2/0.25,21.0
B136,SPYDD,FULL,DISP/AGG/0.2/0.5,21.0
B136,SPYDD,FULL,DISP/AGG/0.2/0.75,21.0
B136,SPYDD,FULL,DISP/AGG/0.2/1.0,21.0
B136,SPYDD,FULL,DISP/AGG/0.4/0.25,21.0
B136,SPYDD,FULL,DISP/AGG/0.4/0.5,21.0
B136,SPYDD,FULL,DISP/AGG/0.4/0.75,21.0
B136,SPYDD,FULL,DISP/AGG/0.4/1.0,21.0
B136,SPYDD,FULL,DISP/AGG/0.6/0.25,187.0
