file,status,reason,rows,n4b
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,census,,816,88.0
2026-09-05_is-the-defensive-class-one-book_cloud.ladder.csv,drop,no dial with an explicit OFF level,240,13.0
2026-09-05_is-the-defensive-class-one-book_cloud.walkforward.csv,drop,no 4b pass column,18,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.bars.csv,drop,no 4b pass column,10,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.books.csv,drop,no 4b pass column,54,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.grid.csv,drop,no dial with an explicit OFF level,486,22.0
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.rescale.csv,drop,no 4b pass column,432,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.walkforward.csv,drop,no 4b pass column,54,
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.cells.csv,drop,no dial with an explicit OFF level,180,28.0
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.detect.csv,drop,no 4b pass column,180,
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.record.csv,drop,no 4b pass column,1314,
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.sweep.csv,drop,no dial with an explicit OFF level,18,6.0
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.anchorposition.csv,drop,no 4b pass column,90,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.census.csv,drop,no 4b pass column,104,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.grid.csv,drop,no 4b pass column,468,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.instances.csv,drop,no 4b pass column,90,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.summary.csv,drop,no 4b pass column,5,
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.walkforward.csv,drop,no 4b pass column,90,
2026-09-05_is-the-ladder-even-a-candidate_C.collapse.csv,drop,no 4b pass column,2,
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,census,,306,29.0
2026-09-05_is-the-ladder-even-a-candidate_C.family_shape.csv,drop,no 4b pass column,306,
2026-09-05_is-the-ladder-even-a-candidate_C.grid.csv,drop,no 4b pass column,42,
2026-09-05_is-the-ladder-even-a-candidate_C.loadbearing_family.csv,drop,no 4b pass column,24,
2026-09-05_is-the-ladder-even-a-candidate_C.loadbearing_point.csv,drop,no 4b pass column,18,
2026-09-05_is-the-ladder-even-a-candidate_C.mstar.csv,drop,no 4b pass column,306,
2026-09-05_is-the-ladder-even-a-candidate_C.picks.csv,drop,no 4b pass column,18,
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,drop,no 4b pass column,126,
2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,drop,no 4b pass column,120,
2026-09-05_is-the-value-cost-parallelism-general_cloud.dslope.csv,drop,no 4b pass column,24,
2026-09-05_is-the-value-cost-parallelism-general_cloud.grid.csv,drop,no 4b pass column,150,
2026-09-05_is-the-value-cost-parallelism-general_cloud.keepcandidate.csv,drop,no 4b pass column,9,
2026-09-05_is-the-value-cost-parallelism-general_cloud.walkforward.csv,drop,no 4b pass column,36,
2026-09-05_liquidity-screened-small-panel_cloud.capacity.csv,drop,no dial with an explicit OFF level,64,0.0
2026-09-05_liquidity-screened-small-panel_cloud.claimA.csv,drop,no 4b pass column,12,
2026-09-05_liquidity-screened-small-panel_cloud.claimB.csv,drop,no 4b pass column,12,
2026-09-05_liquidity-screened-small-panel_cloud.costladder.csv,drop,no 4b pass column,24,
2026-09-05_liquidity-screened-small-panel_cloud.grid.csv,drop,no dial with an explicit OFF level,192,0.0
2026-09-05_liquidity-screened-small-panel_cloud.verdicts.csv,drop,no 4b pass column,48,
2026-09-05_liquidity-screened-small-panel_cloud.walkforward.csv,drop,no dial with an explicit OFF level,8,0.0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.admissible_m.csv,drop,no 4b pass column,3978,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.bargrid.csv,drop,no dial with an explicit OFF level,546,425.0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.bars.csv,drop,no 4b pass column,3,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.binding_bar.csv,drop,no 4b pass column,13,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.ceiling_decided.csv,drop,no 4b pass column,13,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.ceiling_sweep.csv,drop,no dial with an explicit OFF level,13,13.0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,drop,no 4b pass column,306,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,drop,no 4b pass column,270,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.walkforward.csv,drop,no 4b pass column,15,
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.walkforward_paired.csv,drop,no 4b pass column,13,
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.full.csv,drop,no dial with an explicit OFF level,36,18.0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,drop,no dial with an explicit OFF level,684,337.0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.selection.csv,drop,no 4b pass column,16,
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.survival.csv,drop,no 4b pass column,36,
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.walkforward.csv,drop,no 4b pass column,36,
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.whomoved.csv,drop,no 4b pass column,16,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.price.csv,drop,no 4b pass column,14,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.walkforward.csv,drop,no 4b pass column,144,
2026-09-05_post-trigger-short-term-reversal_cloud.eventstudy.csv,drop,no 4b pass column,90,
2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,drop,no dial with an explicit OFF level,168,0.0
2026-09-05_post-trigger-short-term-reversal_cloud.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,drop,no 4b pass column,11520,
2026-09-05_price-denominator-sign-test_C.d3.csv,drop,no 4b pass column,288,
2026-09-05_price-denominator-sign-test_C.grid.csv,drop,no 4b pass column,12,
2026-09-05_price-denominator-sign-test_C.oossign.csv,drop,no 4b pass column,24,
2026-09-05_price-denominator-sign-test_C.reproduction.csv,drop,no 4b pass column,4,
2026-09-05_price-denominator-sign-test_C.signtest.csv,drop,no dial with an explicit OFF level,192,29.0
2026-09-05_price-denominator-sign-test_C.survival.csv,drop,no 4b pass column,4,
2026-09-05_price-denominator-sign-test_C.walkforward.csv,drop,no dial with an explicit OFF level,156,52.0
2026-09-05_price-list-tier-bar_B.grid.csv,census,,306,29.0
2026-09-05_price-list-tier-bar_B.pricelist.csv,drop,no dial with an explicit OFF level,288,29.0
2026-09-05_price-list-tier-bar_B.tiers.csv,drop,no 4b pass column,54,
2026-09-05_price-list-tier-bar_B.walkforward.csv,drop,no 4b pass column,18,
2026-09-05_price-the-broad-POS-near-miss_cloud.grid.csv,drop,no dial with an explicit OFF level,450,13.0
2026-09-05_price-the-broad-POS-near-miss_cloud.intervals.csv,drop,no 4b pass column,18,
2026-09-05_price-the-broad-POS-near-miss_cloud.lever.csv,drop,no 4b pass column,18,
2026-09-05_price-the-broad-POS-near-miss_cloud.transfer.csv,drop,no dial with an explicit OFF level,36,8.0
2026-09-05_price-the-broad-POS-near-miss_cloud.walkforward.csv,drop,no 4b pass column,12,
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.grid.csv,drop,no dial with an explicit OFF level,378,55.0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.naming.csv,drop,no 4b pass column,12,
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.repair.csv,drop,no 4b pass column,3024,
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.repro.csv,drop,no 4b pass column,8,
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.walkforward.csv,census,,24,21.0
2026-09-05_quote-the-lift-not-the-rate_cloud.anchor.csv,drop,no 4b pass column,20,
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,census,,306,29.0
2026-09-05_quote-the-lift-not-the-rate_cloud.published.csv,drop,no 4b pass column,13,
2026-09-05_quote-the-lift-not-the-rate_cloud.sweep.csv,drop,no 4b pass column,32,
2026-09-05_quote-the-lift-not-the-rate_cloud.walkforward.csv,census,,90,13.0
2026-09-05_relative-priceability-floor_C.cells.csv,drop,no 4b pass column,3,
2026-09-05_relative-priceability-floor_C.floors.csv,drop,no 4b pass column,60,
2026-09-05_relative-priceability-floor_C.grid.csv,census,,306,29.0
2026-09-05_relative-priceability-floor_C.pricelist.csv,drop,no 4b pass column,864,
2026-09-05_relative-priceability-floor_C.stability.csv,drop,no 4b pass column,202,
2026-09-05_relative-priceability-floor_C.tiers.csv,drop,no 4b pass column,108,
2026-09-05_relative-priceability-floor_C.walkforward.csv,drop,no dial with an explicit OFF level,108,24.0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.census.csv,drop,no 4b pass column,48,
2026-09-05_required-gross-as-a-leaderboard-column_cloud.greq.csv,drop,no dial with an explicit OFF level,378,55.0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.grid.csv,drop,no 4b pass column,378,
2026-09-05_required-gross-as-a-leaderboard-column_cloud.repro.csv,drop,no 4b pass column,19,
2026-09-05_required-gross-as-a-leaderboard-column_cloud.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.cLgrid.csv,drop,no 4b pass column,20,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.closure.csv,drop,no 4b pass column,576,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.pairflips.csv,drop,no 4b pass column,8,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.verdicts.csv,drop,no 4b pass column,4,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.walkforward.csv,drop,no 4b pass column,54,
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,drop,no 4b pass column,3,
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,drop,no 4b pass column,96,
2026-09-05_selectivity-as-the-book-parameter_B.paired.csv,drop,no 4b pass column,48,
2026-09-05_selectivity-as-the-book-parameter_B.walkforward.csv,drop,no 4b pass column,30,
2026-09-05_shallow-window-prices-are-not-prices_C.deciles.csv,drop,no 4b pass column,10,
2026-09-05_shallow-window-prices-are-not-prices_C.grid.csv,drop,no 4b pass column,45,
2026-09-05_shallow-window-prices-are-not-prices_C.lengthmatched.csv,drop,no 4b pass column,20,
2026-09-05_shallow-window-prices-are-not-prices_C.perbook.csv,drop,no 4b pass column,9,
2026-09-05_shallow-window-prices-are-not-prices_C.pricelist.csv,drop,no dial with an explicit OFF level,192,29.0
2026-09-05_shallow-window-prices-are-not-prices_C.reproduction.csv,drop,no dial with an explicit OFF level,1,1.0
2026-09-05_shallow-window-prices-are-not-prices_C.rule8windows.csv,drop,no 4b pass column,4,
2026-09-05_shallow-window-prices-are-not-prices_C.troughs.csv,drop,no 4b pass column,104,
2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,drop,no 4b pass column,90,
2026-09-05_shallow-window-prices-are-not-prices_C.windows.csv,drop,no 4b pass column,1640,
2026-09-05_sleeve-G-is-2013_cloud.attrib.csv,drop,no 4b pass column,80,
2026-09-05_sleeve-G-is-2013_cloud.deltas.csv,drop,no 4b pass column,224,
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,drop,no 4b pass column,280,
2026-09-05_sleeve-G-is-2013_cloud.walkforward.csv,drop,no dial with an explicit OFF level,56,20.0
2026-09-05_sleeve-f-that-clears-the-floor_cloud.grid.csv,census,,884,272.0
2026-09-05_sleeve-f-that-clears-the-floor_cloud.ladder.csv,drop,no dial with an explicit OFF level,260,44.0
2026-09-05_sleeve-f-that-clears-the-floor_cloud.walkforward.csv,drop,no dial with an explicit OFF level,12,3.0
2026-09-05_sleeve-with-a-real-diversifier_B.correlations.csv,drop,no 4b pass column,16,
2026-09-05_sleeve-with-a-real-diversifier_B.costladder.csv,drop,no 4b pass column,80,
2026-09-05_sleeve-with-a-real-diversifier_B.diversification.csv,drop,no 4b pass column,72,
2026-09-05_sleeve-with-a-real-diversifier_B.ex2022.csv,drop,no 4b pass column,8,
2026-09-05_sleeve-with-a-real-diversifier_B.grid.csv,drop,no 4b pass column,120,
2026-09-05_sleeve-with-a-real-diversifier_B.paired.csv,drop,no 4b pass column,36,
2026-09-05_sleeve-with-a-real-diversifier_B.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_sleeve-with-a-real-diversifier_cloud.convexity.csv,drop,no 4b pass column,72,
2026-09-05_sleeve-with-a-real-diversifier_cloud.correlation.csv,drop,no 4b pass column,16,
2026-09-05_sleeve-with-a-real-diversifier_cloud.costladder.csv,drop,no 4b pass column,60,
2026-09-05_sleeve-with-a-real-diversifier_cloud.ex2022.csv,drop,no 4b pass column,16,
2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,drop,no 4b pass column,120,
2026-09-05_sleeve-with-a-real-diversifier_cloud.grossladder.csv,drop,no 4b pass column,16,
2026-09-05_sleeve-with-a-real-diversifier_cloud.loyo.csv,drop,no 4b pass column,6,
2026-09-05_sleeve-with-a-real-diversifier_cloud.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_stop-as-negative-insurance_cloud.grid.csv,drop,no dial with an explicit OFF level,156,9.0
2026-09-05_stop-as-negative-insurance_cloud.implementations.csv,drop,no 4b pass column,12,
2026-09-05_stop-as-negative-insurance_cloud.reversal.csv,drop,no 4b pass column,12,
2026-09-05_stop-as-negative-insurance_cloud.walkforward.csv,drop,no dial with an explicit OFF level,12,0.0
2026-09-05_the-20-percent-oracle-ceiling_C.books.csv,drop,no 4b pass column,300,
2026-09-05_the-20-percent-oracle-ceiling_C.ladder.csv,drop,no 4b pass column,3000,
2026-09-05_the-20-percent-oracle-ceiling_C.tolerance.csv,drop,no 4b pass column,2700,
2026-09-05_the-20-percent-oracle-ceiling_C.walkforward.csv,drop,no dial with an explicit OFF level,24,5.0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.flips.csv,drop,no 4b pass column,4,
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.grid.csv,drop,no dial with an explicit OFF level,1500,64.0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.lever.csv,drop,no 4b pass column,5,
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.walkforward.csv,drop,no dial with an explicit OFF level,30,5.0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_adjudication.csv,drop,no 4b pass column,1,
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_numbers.csv,drop,no 4b pass column,22,
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_static.csv,drop,no 4b pass column,124,
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.error.csv,drop,no 4b pass column,1060,
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,drop,no dial with an explicit OFF level,530,28.0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.points.csv,drop,no 4b pass column,530,
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,drop,no 4b pass column,212,
2026-09-05_the-margin-column-instead-of-two_cloud.clause.csv,drop,no dial with an explicit OFF level,180,28.0
2026-09-05_the-margin-column-instead-of-two_cloud.keep.csv,drop,no dial with an explicit OFF level,180,28.0
2026-09-05_the-margin-column-instead-of-two_cloud.stability.csv,drop,no 4b pass column,180,
2026-09-05_the-margin-column-instead-of-two_cloud.walkforward.csv,drop,no 4b pass column,144,
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.clause.csv,drop,no 4b pass column,108,
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.grid.csv,drop,no 4b pass column,2268,
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.keep.csv,drop,no dial with an explicit OFF level,2268,465.0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.null.csv,drop,no dial with an explicit OFF level,216,38.0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.walkforward.csv,drop,no 4b pass column,18,
2026-09-05_the-on-share-column_cloud.clause.csv,drop,no dial with an explicit OFF level,180,28.0
2026-09-05_the-on-share-column_cloud.grid.csv,drop,no dial with an explicit OFF level,3780,778.0
2026-09-05_the-on-share-column_cloud.keep.csv,drop,no dial with an explicit OFF level,3780,778.0
2026-09-05_the-on-share-column_cloud.noise.csv,drop,no 4b pass column,1764,
2026-09-05_the-on-share-column_cloud.walkforward.csv,drop,no 4b pass column,108,
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,census,,1003,162.0
2026-09-05_the-screen-is-a-book-size-rule_cloud.picks.csv,drop,no dial with an explicit OFF level,99,24.0
2026-09-05_the-screen-is-a-book-size-rule_cloud.walkforward.csv,drop,no dial with an explicit OFF level,99,24.0
2026-09-05_the-share-at-which-ranking-stops-paying_B.bootstrap.csv,drop,no 4b pass column,18,
2026-09-05_the-share-at-which-ranking-stops-paying_B.crossing.csv,drop,no 4b pass column,36,
2026-09-05_the-share-at-which-ranking-stops-paying_B.curve.csv,drop,no 4b pass column,120,
2026-09-05_the-share-at-which-ranking-stops-paying_B.dslope.csv,drop,no 4b pass column,6,
2026-09-05_the-share-at-which-ranking-stops-paying_B.grid.csv,drop,no 4b pass column,180,
2026-09-05_the-share-at-which-ranking-stops-paying_B.ratio.csv,drop,no 4b pass column,36,
2026-09-05_the-share-at-which-ranking-stops-paying_B.walkforward.csv,drop,no 4b pass column,48,
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.bootstrap.csv,drop,no 4b pass column,18,
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.curve.csv,drop,no 4b pass column,42,
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.grid.csv,drop,no dial with an explicit OFF level,294,90.0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.qstar.csv,drop,no 4b pass column,18,
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.walkforward.csv,drop,no 4b pass column,17,
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.frontier.csv,drop,no 4b pass column,20,
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.keep.csv,drop,no 4b pass column,1590,
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.points.csv,drop,no 4b pass column,1590,
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.region.csv,drop,no 4b pass column,320,
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.walkforward.csv,drop,no 4b pass column,320,
2026-09-05_the-sign-is-the-parameter-not-the-share_B.argmax.csv,drop,no 4b pass column,54,
2026-09-05_the-sign-is-the-parameter-not-the-share_B.band.csv,drop,no 4b pass column,108,
2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,drop,no 4b pass column,486,
2026-09-05_the-sign-is-the-parameter-not-the-share_B.grid.csv,drop,no 4b pass column,486,
2026-09-05_the-sign-is-the-parameter-not-the-share_B.walkforward.csv,drop,no 4b pass column,144,
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.crossing.csv,drop,no 4b pass column,32,
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,drop,no dial with an explicit OFF level,352,47.0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.grid.csv,drop,no dial with an explicit OFF level,352,47.0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.repro.csv,drop,no 4b pass column,7,
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.walkforward.csv,drop,no 4b pass column,16,
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,drop,no dial with an explicit OFF level,516,44.0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.plateaus.csv,drop,no dial with an explicit OFF level,54,16.0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.references.csv,drop,no 4b pass column,6,
2026-09-05_v1u-small-negative-price_B.annual.csv,drop,no 4b pass column,16,
2026-09-05_v1u-small-negative-price_B.binding.csv,drop,no 4b pass column,10,
2026-09-05_v1u-small-negative-price_B.concentration.csv,census,,32,0.0
2026-09-05_v1u-small-negative-price_B.costaxis.csv,drop,no 4b pass column,55,
2026-09-05_v1u-small-negative-price_B.episodes.csv,drop,no 4b pass column,5,
2026-09-05_v1u-small-negative-price_B.grid.csv,census,,11,0.0
2026-09-05_v1u-small-negative-price_B.loyo.csv,drop,no 4b pass column,16,
2026-09-05_v1u-small-negative-price_B.portability.csv,drop,no 4b pass column,20,
2026-09-05_v1u-small-negative-price_B.reproduction.csv,drop,no 4b pass column,10,
2026-09-05_v1u-small-negative-price_B.subpanels.csv,drop,no 4b pass column,80,
2026-09-05_v1u-small-negative-price_B.walkforward.csv,drop,no 4b pass column,10,
2026-09-05_vol-threshold-sweep-on-ewall_B.grid.csv,drop,no dial with an explicit OFF level,44,18.0
2026-09-05_vol-threshold-sweep-on-ewall_B.walkforward.csv,drop,no 4b pass column,8,
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.diag.csv,drop,no 4b pass column,18,
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.fm.csv,drop,no 4b pass column,3,
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.grid.csv,drop,no dial with an explicit OFF level,36,2.0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.walkforward.csv,drop,no 4b pass column,12,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.bands.csv,drop,no 4b pass column,6054,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.bandsummary.csv,drop,no 4b pass column,5,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,census,,306,29.0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.isbands.csv,drop,no 4b pass column,4,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.ladder.csv,drop,no dial with an explicit OFF level,342,10.0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.pairmap.csv,drop,no 4b pass column,108,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.separability.csv,drop,no 4b pass column,21,
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,drop,no 4b pass column,252,
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.adv.csv,drop,no 4b pass column,439,
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.grid.csv,drop,no dial with an explicit OFF level,132,10.0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.premium.csv,drop,no 4b pass column,42,
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.signmatch.csv,drop,no 4b pass column,44,
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.walkforward.csv,drop,no 4b pass column,88,
2026-09-05_which-asset-carries-S4_C.attribution.csv,drop,no 4b pass column,18,
2026-09-05_which-asset-carries-S4_C.correlation.csv,drop,no 4b pass column,36,
2026-09-05_which-asset-carries-S4_C.costladder.csv,drop,no 4b pass column,120,
2026-09-05_which-asset-carries-S4_C.deletion.csv,drop,no 4b pass column,48,
2026-09-05_which-asset-carries-S4_C.grid.csv,drop,no 4b pass column,240,
2026-09-05_which-asset-carries-S4_C.regime.csv,drop,no 4b pass column,48,
2026-09-05_which-asset-carries-S4_C.standalone.csv,drop,no 4b pass column,12,
2026-09-05_which-asset-carries-S4_C.walkforward.csv,drop,no 4b pass column,8,
2026-09-05_why-ddctl-is-cheap-on-small_cloud.cells.csv,drop,no dial with an explicit OFF level,126,3.0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.depthmatched.csv,drop,no 4b pass column,36,
2026-09-05_why-ddctl-is-cheap-on-small_cloud.reproduction.csv,drop,no 4b pass column,36,
2026-09-05_why-ddctl-is-cheap-on-small_cloud.volsplit.csv,drop,no 4b pass column,6,
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,drop,no dial with an explicit OFF level,18,2.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,census,,306,29.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.picks.csv,census,,216,28.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,census,,216,28.0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.decay.csv,drop,no 4b pass column,63,
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.episodes.csv,drop,no 4b pass column,805,
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.ladder.csv,drop,no 4b pass column,2415,
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.paired.csv,drop,no 4b pass column,48,
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.refs.csv,drop,no 4b pass column,8,
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.walkforward.csv,drop,no dial with an explicit OFF level,72,36.0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.draws.csv,drop,no 4b pass column,500,
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.grid.csv,drop,no 4b pass column,36,
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.walkforward.csv,drop,no 4b pass column,4,
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.shape.csv,drop,no 4b pass column,16,
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.split.csv,drop,no 4b pass column,16,
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.walkforward.csv,drop,no 4b pass column,132,
2026-09-06_abs-gate-bear-shape_B.classes.csv,drop,no 4b pass column,72,
2026-09-06_abs-gate-bear-shape_B.episodes.csv,drop,no 4b pass column,1740,
2026-09-06_abs-gate-bear-shape_B.grid.csv,drop,no 4b pass column,56,
2026-09-06_abs-gate-bear-shape_B.walkforward.csv,drop,no 4b pass column,32,
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.family.csv,drop,no 4b pass column,6,
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,drop,no 4b pass column,200,
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.premise.csv,drop,no 4b pass column,24,
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.regime.csv,drop,no 4b pass column,4,
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.walkforward.csv,drop,no 4b pass column,8,
2026-09-06_audit-gross-normalisation-across-the-book_cloud.flips.csv,drop,no 4b pass column,196,
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,drop,no 4b pass column,784,
2026-09-06_audit-gross-normalisation-across-the-book_cloud.gross.csv,drop,no 4b pass column,98,
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,drop,no 4b pass column,84,
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,drop,no 4b pass column,624,
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.baselines.csv,drop,no 4b pass column,36,
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,drop,no 4b pass column,900,
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,drop,no 4b pass column,284,
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.schema.csv,drop,no 4b pass column,771,
