band,floor_def,file,label,kind,row,m,real,lo,med,hi,width,excess,inside,pub_verdict,dispersion,floor,applicable,unreadable,below_floor
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,70,36,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.24999999999999994,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,71,36,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.24999999999999994,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,72,36,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,0.19444444444444442,0.1527777777777778,False,,0.7777777777777777,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,73,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,74,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,75,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,76,36,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,0.19444444444444442,0.1527777777777778,False,,0.7777777777777777,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,77,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,78,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,79,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,80,36,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,0.19444444444444442,0.1527777777777778,False,,0.7777777777777777,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,81,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,82,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,83,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,84,36,0.25,0.1944444444444444,0.2777777777777778,0.4166666666666667,0.2222222222222223,-0.02777777777777779,True,,0.8888888888888892,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,85,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,86,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,87,36,0.25,0.1666666666666666,0.25,0.4166666666666667,0.2500000000000001,0.0,True,,1.1250000000000007,,True,True,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,88,36,0.25,0.1944444444444444,0.2777777777777778,0.4166666666666667,0.2222222222222223,-0.02777777777777779,True,,0.8888888888888892,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,89,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,90,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,91,36,0.25,0.1666666666666666,0.25,0.4166666666666667,0.2500000000000001,0.0,True,,1.1250000000000007,,True,True,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,92,36,0.25,0.1944444444444444,0.2777777777777778,0.4166666666666667,0.2222222222222223,-0.02777777777777779,True,,0.8888888888888892,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,93,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,94,36,0.25,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.2500000000000001,-0.02777777777777779,True,,1.0000000000000004,720.0,True,False,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,95,36,0.25,0.1666666666666666,0.25,0.4166666666666667,0.2500000000000001,0.0,True,,1.1250000000000007,,True,True,True
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,96,36,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,0.19444444444444442,0.20833333333333337,False,,0.7777777777777778,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,97,36,0.5277777777777778,0.2486111111111111,0.3333333333333333,0.4444444444444444,0.19583333333333333,0.19444444444444448,False,,0.7833333333333333,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,98,36,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.4458333333333328,0.2236111111111106,0.19444444444444448,False,,0.8944444444444424,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,99,36,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,0.25,0.20833333333333337,False,,1.0000000000000002,16.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,100,36,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,0.19444444444444442,0.20833333333333337,False,,0.7777777777777778,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,101,36,0.5277777777777778,0.2486111111111111,0.3333333333333333,0.4444444444444444,0.19583333333333333,0.19444444444444448,False,,0.7833333333333333,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,102,36,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.4458333333333328,0.2236111111111106,0.19444444444444448,False,,0.8944444444444424,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,103,36,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,0.25,0.20833333333333337,False,,1.0000000000000002,16.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,104,36,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,0.19444444444444442,0.20833333333333337,False,,0.7777777777777778,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,105,36,0.5277777777777778,0.2486111111111111,0.3333333333333333,0.4444444444444444,0.19583333333333333,0.19444444444444448,False,,0.7833333333333333,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,106,36,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.4458333333333328,0.2236111111111106,0.19444444444444448,False,,0.8944444444444424,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,107,36,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,0.25,0.20833333333333337,False,,1.0000000000000002,16.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,108,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,109,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,110,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,111,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,112,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,113,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,114,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,115,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,116,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,117,36,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0.19444444444444442,0.1388888888888889,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,118,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/claimrate,SHARE,119,36,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0.19444444444444442,0.16666666666666669,False,,0.6999999999999998,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,0,4,0.7,0.5,0.75,1.0,0.5,-0.050000000000000044,True,INSIDE,0.6666666666666666,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,1,4,0.5,0.0,0.25,0.5,0.5,0.25,True,INSIDE,0.6666666666666666,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,2,6,0.7,0.5,0.8333333333333334,1.0,0.5,-0.13333333333333341,True,INSIDE,1.0,29.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,3,6,0.3333333333333333,0.1666666666666666,0.5,0.6666666666666666,0.5,-0.16666666666666669,True,INSIDE,0.7499999999999999,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,4,9,0.7,0.5555555555555556,0.7777777777777778,1.0,0.4444444444444444,-0.07777777777777783,True,INSIDE,1.0,86.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,5,9,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.4444444444444445,-0.11111111111111116,True,INSIDE,1.0,64.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,6,12,0.7,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.33333333333333326,-0.13333333333333341,True,INSIDE,0.9999999999999997,2.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,7,12,0.5,0.5,0.6666666666666666,0.8333333333333334,0.33333333333333337,-0.16666666666666663,True,INSIDE,0.8,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,8,15,0.7,0.6,0.8,0.9333333333333332,0.33333333333333326,-0.10000000000000009,True,INSIDE,0.9999999999999997,2.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,9,15,0.6666666666666666,0.6,0.7333333333333333,0.8666666666666667,0.2666666666666667,-0.06666666666666665,True,INSIDE,0.6666666666666667,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,10,19,0.7,0.6684210526315789,0.7894736842105263,0.9105263157894736,0.2421052631578947,-0.08947368421052637,True,INSIDE,0.7666666666666666,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,11,19,0.7368421052631579,0.6815789473684212,0.7894736842105263,0.9473684210526316,0.26578947368421046,-0.052631578947368474,True,INSIDE,0.8416666666666666,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,13,24,0.75,0.75,0.875,0.9583333333333334,0.20833333333333337,-0.125,True,INSIDE,1.0,27.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,15,28,0.8214285714285714,0.7857142857142857,0.8928571428571429,0.9642857142857144,0.17857142857142871,-0.07142857142857151,True,INSIDE,1.0000000000000007,66.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,16,4,0.8260869565217391,0.5,0.75,1.0,0.5,0.07608695652173914,True,INSIDE,0.6666666666666666,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,17,4,0.0,0.25,0.5,0.75,0.5,-0.5,False,BELOW,0.5,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,18,6,0.8260869565217391,0.5,0.8333333333333334,1.0,0.5,-0.007246376811594235,True,INSIDE,1.0,,True,True,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,19,6,0.0,0.3333333333333333,0.5,0.8333333333333334,0.5,-0.5,False,BELOW,0.7499999999999999,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,20,9,0.8260869565217391,0.5555555555555556,0.7777777777777778,1.0,0.4444444444444444,0.048309178743961345,True,INSIDE,1.0,210.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,21,9,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.33333333333333337,-0.33333333333333337,False,BELOW,0.75,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,22,12,0.8260869565217391,0.5833333333333334,0.75,0.9166666666666666,0.33333333333333326,0.07608695652173914,True,INSIDE,0.7999999999999999,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,23,12,0.5,0.5,0.6666666666666666,0.8333333333333334,0.33333333333333337,-0.16666666666666663,True,INSIDE,0.8,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,24,15,0.8260869565217391,0.64,0.8,0.9333333333333332,0.2933333333333332,0.02608695652173909,True,INSIDE,0.8799999999999996,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,25,15,0.7333333333333333,0.6,0.7333333333333333,0.9333333333333332,0.33333333333333326,0.0,True,INSIDE,0.8333333333333331,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,26,19,0.8260869565217391,0.7368421052631579,0.8157894736842105,0.9473684210526316,0.21052631578947378,0.010297482837528626,True,INSIDE,0.8000000000000006,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,27,19,0.7894736842105263,0.6842105263157895,0.7894736842105263,0.9473684210526316,0.26315789473684215,0.0,True,INSIDE,0.8333333333333335,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,29,24,0.875,0.75,0.875,0.9583333333333334,0.20833333333333337,0.0,True,INSIDE,1.0,,True,True,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,31,28,0.8571428571428571,0.7857142857142857,0.8928571428571429,0.9642857142857144,0.17857142857142871,-0.03571428571428581,True,INSIDE,1.0000000000000007,215.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,32,4,0.1052631578947368,0.0,0.5,0.75,0.75,-0.3947368421052632,True,INSIDE,0.75,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,33,4,0.0,0.0,0.0,0.5,0.5,0.0,True,INSIDE,1.0,,True,True,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,34,6,0.1052631578947368,0.1666666666666666,0.5,0.8333333333333334,0.6666666666666667,-0.3947368421052632,False,BELOW,1.0,5.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,35,6,0.1666666666666666,0.0,0.1666666666666666,0.5,0.5,0.0,True,INSIDE,1.0,,True,True,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,36,9,0.1052631578947368,0.2222222222222222,0.4444444444444444,0.7444444444444431,0.5222222222222209,-0.33918128654970764,False,BELOW,1.1749999999999972,5.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,37,9,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444445,-0.2222222222222222,True,INSIDE,1.0,12.0,True,False,True
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,38,12,0.1052631578947368,0.25,0.5,0.6708333333333318,0.42083333333333184,-0.3947368421052632,False,BELOW,0.8416666666666637,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,39,12,0.0833333333333333,0.25,0.4166666666666667,0.6666666666666666,0.41666666666666663,-0.33333333333333337,False,BELOW,0.8333333333333333,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,40,15,0.1052631578947368,0.3333333333333333,0.5333333333333333,0.7333333333333333,0.39999999999999997,-0.42807017543859655,False,BELOW,1.0,4.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,41,15,0.0666666666666666,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.3333333333333333,-0.46666666666666673,False,BELOW,0.8333333333333334,1.0,True,False,False
5-95,POW50,2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.matched.csv,717/matched,SHARE,42,19,0.1052631578947368,0.4157894736842105,0.5526315789473684,0.6842105263157895,0.268421052631579,-0.4473684210526316,False,BELOW,0.7285714285714288,1.0,True,False,False
