file,line,panels,k_hi,n_hi,k_lo,n_lo,share_hi,share_lo,gap,sd_hi,sd_lo,fisher_p,text,claim_id
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,463,B136|U56,3,10,2,10,0.3,0.2,0.09999999999999998,0.14491376746189438,0.1264911064067352,1.0,band0-F-rw     u56  2/10   B136  3/10   cross  2/10,3/10 vs 2/10 :: B136|U56 :: band0-F-rw     u56  2/10   B136  3/10   cross  2/10
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,465,B136|U56,8,10,3,10,0.8,0.3,0.5,0.12649110640673517,0.14491376746189438,0.06977851869492735,band0-T-rw     u56  8/10   B136  3/10   cross  3/10,8/10 vs 3/10 :: B136|U56 :: band0-T-rw     u56  8/10   B136  3/10   cross  3/10
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,467,B136|U56,7,10,3,10,0.7,0.3,0.39999999999999997,0.14491376746189438,0.14491376746189438,0.1788954079975752,band3-F-rw     u56  7/10   B136  3/10   cross  3/10,7/10 vs 3/10 :: B136|U56 :: band3-F-rw     u56  7/10   B136  3/10   cross  3/10
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,469,B136|U56,10,10,5,10,1.0,0.5,0.5,0.0,0.15811388300841897,0.032507739938080496,band3-T-rw     u56 10/10   B136  5/10   cross  5/10,10/10 vs 5/10 :: B136|U56 :: band3-T-rw     u56 10/10   B136  5/10   cross  5/10
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,471,B136|U56,10,10,4,10,1.0,0.4,0.6,0.0,0.15491933384829668,0.010835913312693499,band6-F-rw     u56 10/10   B136  4/10   cross  4/10,10/10 vs 4/10 :: B136|U56 :: band6-F-rw     u56 10/10   B136  4/10   cross  4/10
research/backtests/2026-09-06_band-gate-execution-lag_B.console.txt,473,B136|U56,5,10,1,10,0.5,0.1,0.4,0.15811388300841897,0.09486832980505139,0.1408668730650155,band6-T-rw     u56  5/10   B136  1/10   cross  1/10,5/10 vs 1/10 :: B136|U56 :: band6-T-rw     u56  5/10   B136  1/10   cross  1/10
research/backtests/2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.console.txt,469,B136|SMALL|U56,6,8,0,8,0.75,0.0,0.75,0.15309310892394862,0.0,0.006993006993006993,"cells where band3 is strictly cheapest: 6 of 24   by panel: B136=0/8, SMALL439=0/8, U56=6/8","6/8 vs 0/8 :: B136|SMALL|U56 :: cells where band3 is strictly cheapest: 6 of 24   by panel: B136=0/8, SMALL439=0/8, U56=6/8"
research/backtests/2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.console.txt,29,B136|SMALL|U56,4,6,7,12,0.6666666666666666,0.5833333333333334,0.08333333333333326,0.19245008972987526,0.14231876063832777,0.9999999999999999,"published sentence: 'u56 +0.866 and broad +0.880, 24 of 24 arm-cells positive; small +0.197, 7 of 12, and NEGATIVE in 4 of 6 ranking keys at 25 bps'","4/6 vs 7/12 :: B136|SMALL|U56 :: published sentence: 'u56 +0.866 and broad +0.880, 24 of 24 arm-cells positive; small +0.197, 7 of 12, and NEGATIVE in 4 of 6 ranking keys at 25 bps'"
research/backtests/2026-09-06_trend-filter-by-market-cap_cloud.console.txt,211,B136|SMALL|U56,1,3,0,3,0.3333333333333333,0.0,0.3333333333333333,0.2721655269759087,0.0,1.0,"dSharpe > 0 at: U56 1/3, B136 0/3, SMALL439 0/3 -> H2 FAILS","1/3 vs 0/3 :: B136|SMALL|U56 :: dSharpe > 0 at: U56 1/3, B136 0/3, SMALL439 0/3 -> H2 FAILS"
research/backtests/2026-09-07_broad-25bps-is-the-wall_cloud.console.txt,256,B136|SMALL|U56,2,4,4,10,0.5,0.4,0.09999999999999998,0.25,0.15491933384829668,0.9999999999999999,"OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2","2/4 vs 4/10 :: B136|SMALL|U56 :: OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2"
research/backtests/2026-09-07_broad-25bps-is-the-wall_cloud.console.txt,256,B136|SMALL|U56,4,10,0,2,0.4,0.0,0.4,0.15491933384829668,0.0,0.5151515151515151,"OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2","4/10 vs 0/2 :: B136|SMALL|U56 :: OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2"
research/backtests/2026-09-07_broad-25bps-is-the-wall_cloud.console.txt,256,B136|SMALL|U56,2,4,0,2,0.5,0.0,0.5,0.25,0.0,0.4666666666666667,"OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2","2/4 vs 0/2 :: B136|SMALL|U56 :: OOS 4b passes among the IS picks: 4/10;  by panel u56 2/4, broad 2/4, small 0/2"
research/backtests/2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.console.txt,73,B136|SMALL|U56,1,7,0,7,0.14285714285714285,0.0,0.14285714285714285,0.13226001425322165,0.0,1.0,"per panel, M-dominates-W: U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7","1/7 vs 0/7 :: B136|SMALL|U56 :: per panel, M-dominates-W: U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7"
research/backtests/2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.console.txt,133,B136|SMALL|U56,4,6,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19245008972987526,0.19245008972987526,0.5670995670995671,"Published: U56 2/6, B136 4/6, SMALL439 4/6 -> 10/18 pooled.  SMALL439 is not run here.","4/6 vs 2/6 :: B136|SMALL|U56 :: Published: U56 2/6, B136 4/6, SMALL439 4/6 -> 10/18 pooled.  SMALL439 is not run here."
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.console.txt,202,B136|U56,3,8,0,3,0.375,0.0,0.375,0.1711632992203644,0.0,0.49090909090909096,"is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —","3/8 vs 0/3 :: B136|U56 :: is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.console.txt,202,B136|U56,3,8,2,8,0.375,0.25,0.125,0.1711632992203644,0.15309310892394862,1.0,"is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —","3/8 vs 2/8 :: B136|U56 :: is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.console.txt,202,B136|U56,3,8,0,2,0.375,0.0,0.375,0.1711632992203644,0.0,1.0,"is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —","3/8 vs 0/2 :: B136|U56 :: is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.console.txt,202,B136|U56,2,8,0,3,0.25,0.0,0.25,0.15309310892394862,0.0,0.9999999999999999,"is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —","2/8 vs 0/3 :: B136|U56 :: is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.console.txt,202,B136|U56,2,8,0,2,0.25,0.0,0.25,0.15309310892394862,0.0,1.0,"is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —","2/8 vs 0/2 :: B136|U56 :: is entirely DEGENERATE — U56 informative 3/8 and widened 0/3, B136 2/8 and 0/2 —"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,6,7,2,7,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.13226001425322165,0.17074694419062766,0.10256410256410256,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","6/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,6,7,0,7,0.8571428571428571,0.0,0.8571428571428571,0.13226001425322165,0.0,0.004662004662004662,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","6/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,6,7,4,7,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.13226001425322165,0.1870439059165649,0.5594405594405595,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","6/7 vs 4/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","2/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,4,7,2,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1870439059165649,0.17074694419062766,0.5920745920745921,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","4/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,16,B136|BSTK100|ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,"per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7","4/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    here     B136 6/7, BSTK100 6/7, ETF36 2/7, SMALL439 0/7, U56 4/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,6,7,4,7,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.13226001425322165,0.1870439059165649,0.5594405594405595,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","6/7 vs 4/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,6,7,2,7,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.13226001425322165,0.17074694419062766,0.10256410256410256,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","6/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,6,7,0,7,0.8571428571428571,0.0,0.8571428571428571,0.13226001425322165,0.0,0.004662004662004662,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","6/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,4,7,2,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1870439059165649,0.17074694419062766,0.5920745920745921,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","4/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","4/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.console.txt,17,B136|BSTK100|ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,"per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7","2/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: per-panel    269C     B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7"
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,6,7,4,7,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.13226001425322165,0.1870439059165649,0.5594405594405595,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","6/7 vs 4/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,6,7,2,7,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.13226001425322165,0.17074694419062766,0.10256410256410256,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","6/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,6,7,0,7,0.8571428571428571,0.0,0.8571428571428571,0.13226001425322165,0.0,0.004662004662004662,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","6/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,4,7,2,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1870439059165649,0.17074694419062766,0.5920745920745921,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","4/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","4/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,2,B136|BSTK100|ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,"**REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1.","2/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **REPRODUCTION GATE: the FIXED arm reproduces idea 269C** — reversal share 0.60/0.60/0.80/0.80/0.40/0.40/0.00, per-panel B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7, B136/EWall 0.107162/1."
research/CHANGELOG.md,42,B136|SMALL|U56,2,2,2,7,1.0,0.2857142857142857,0.7142857142857143,0.0,0.17074694419062766,0.16666666666666666,"**THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five.","2/2 vs 2/7 :: B136|SMALL|U56 :: **THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five."
research/CHANGELOG.md,42,B136|SMALL|U56,6,8,2,7,0.75,0.2857142857142857,0.4642857142857143,0.15309310892394862,0.17074694419062766,0.13193473193473193,"**THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five.","6/8 vs 2/7 :: B136|SMALL|U56 :: **THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five."
research/CHANGELOG.md,42,B136|SMALL|U56,2,2,6,8,1.0,0.75,0.25,0.0,0.15309310892394862,1.0,"**THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five.","2/2 vs 6/8 :: B136|SMALL|U56 :: **THE ONE HONEST TENSION, stated rather than buried:** at the BAR level only **2 of 7** broad bars failing at 25 bps already fail at 0 bps (u56 2/2, small 6/8), so cost flips the other five."
research/CHANGELOG.md,54,B136|U56,3,3,2,3,1.0,0.6666666666666666,0.33333333333333337,0.0,0.2721655269759087,1.0,"EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136","3/3 vs 2/3 :: B136|U56 :: EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136"
research/CHANGELOG.md,54,B136|U56,3,3,1,3,1.0,0.3333333333333333,0.6666666666666667,0.0,0.2721655269759087,0.4,"EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136","3/3 vs 1/3 :: B136|U56 :: EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136"
research/CHANGELOG.md,54,B136|U56,2,3,1,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2721655269759087,0.2721655269759087,1.0,"EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136","2/3 vs 1/3 :: B136|U56 :: EXIT-ONLY beats the (0,0) anchor and idea 331's own (0,20) cell on **3/3** panels where FULL manages 2/3 and 1/3, picks the OOS-best cell exactly on U56 (regret 0.000), and avoids the FULL menu's B136"
research/CHANGELOG.md,64,B136|U56,5,6,4,6,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.15214515486254612,0.19245008972987526,1.0,"1.37 vs 1.45 on U56 n=20, 1.09 vs 1.18 on U56 n=3, 2.47 vs 2.38 on B136 n=3, 1.47 vs 1.53 on B136 n=20 — within 0.10 on 4 of 6 books), is invariant to its own dial (spread 0.017-0.052 across m=0.85..0","5/6 vs 4/6 :: B136|U56 :: 1.37 vs 1.45 on U56 n=20, 1.09 vs 1.18 on U56 n=3, 2.47 vs 2.38 on B136 n=3, 1.47 vs 1.53 on B136 n=20 — within 0.10 on 4 of 6 books), is invariant to its own dial (spread 0.017-0.052 across m=0.85..0"
research/CHANGELOG.md,64,B136|U56,6,15,1,14,0.4,0.07142857142857142,0.3285714285714286,0.12649110640673517,0.0688302936899594,0.08007662835249042,"So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th","6/15 vs 1/14 :: B136|U56 :: So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th"
research/CHANGELOG.md,64,B136|U56,6,15,0,2,0.4,0.0,0.4,0.12649110640673517,0.0,0.5147058823529411,"So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th","6/15 vs 0/2 :: B136|U56 :: So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th"
research/CHANGELOG.md,64,B136|U56,1,14,0,2,0.07142857142857142,0.0,0.07142857142857142,0.0688302936899594,0.0,1.0,"So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th","1/14 vs 0/2 :: B136|U56 :: So the bar for a real overlay is **beat de-grossing on the same book**, and at 10 bps only **12 of 49** priced overlay points clear it (VOLTGT 5/18, BREADTH 6/15, DDCTRL 1/14, CADENCE 0/2), **11 of th"
research/CHANGELOG.md,66,B136|SMALL|U56,4,6,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19245008972987526,0.19245008972987526,0.5670995670995671,"**B2 (turnover-matched, the decisive test): the banded cell beats the m=0 cadence-only cell of nearest annual turnover in 10 of 18 comparisons** (median +0.046, mean +0.026), and it wins exactly where","4/6 vs 2/6 :: B136|SMALL|U56 :: **B2 (turnover-matched, the decisive test): the banded cell beats the m=0 cadence-only cell of nearest annual turnover in 10 of 18 comparisons** (median +0.046, mean +0.026), and it wins exactly where"
research/CHANGELOG.md,73,B136|U56,3,3,0,3,1.0,0.0,1.0,0.0,0.0,0.1,"**(3) The 1-week fill kills F085 on B136 only** (-0.80 pp/yr of CAGR, -0.089 Sharpe, 3/3 passing cells -> 0/3 failing DD/CAGR/H2); on U56 the same lag is free for both (F085 1w @10 bps 11.4%/1.048/-17","3/3 vs 0/3 :: B136|U56 :: **(3) The 1-week fill kills F085 on B136 only** (-0.80 pp/yr of CAGR, -0.089 Sharpe, 3/3 passing cells -> 0/3 failing DD/CAGR/H2); on U56 the same lag is free for both (F085 1w @10 bps 11.4%/1.048/-17"
research/CHANGELOG.md,76,B136|U56,12,12,9,12,1.0,0.75,0.25,0.0,0.125,0.21739130434782608,"**H2 FAIL on all three clauses — the headline**: at matched drawdown the static twin is **8.14%/1.1608** vs live **8.66%/1.2056**, dCAGR **-0.52 pp/yr**, dSharpe **-0.0448**, and the live book wins BO","12/12 vs 9/12 :: B136|U56 :: **H2 FAIL on all three clauses — the headline**: at matched drawdown the static twin is **8.14%/1.1608** vs live **8.66%/1.2056**, dCAGR **-0.52 pp/yr**, dSharpe **-0.0448**, and the live book wins BO"
research/CHANGELOG.md,86,B136|BSTK100|ETF36|SMALL|U56,5,7,0,7,0.7142857142857143,0.0,0.7142857142857143,0.17074694419062766,0.0,0.02097902097902098,"**(1) The family ordering survives sub-sampling, the panel-level claim does not.** By source the share runs B136 0.7922 / BSTK100 0.6234 / U56 0.5974 / ETF36 0.3651 / SMALL439 0.0519 — idea 269C's ord","5/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **(1) The family ordering survives sub-sampling, the panel-level claim does not.** By source the share runs B136 0.7922 / BSTK100 0.6234 / U56 0.5974 / ETF36 0.3651 / SMALL439 0.0519 — idea 269C's ord"
research/CHANGELOG.md,92,B136|BSTK100|ETF36|SMALL|U56,6,7,4,7,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.13226001425322165,0.1870439059165649,0.5594405594405595,"**At MATCHED r the five panels disagree 0.00 vs 1.00 in 6 of 7 rows** — B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and both cost rungs** — so the same value of the propos","6/7 vs 4/7 :: B136|BSTK100|ETF36|SMALL|U56 :: **At MATCHED r the five panels disagree 0.00 vs 1.00 in 6 of 7 rows** — B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and both cost rungs** — so the same value of the propos"
