source,unit,claim_set,token,figure,unit_len,null_200,nullword_200,null_400,nullword_400,null_0,nullword_0
CHANGELOG,204,CS_ARGMAX,argmax,0.332 pp,955,False,True,False,True,False,True
CHANGELOG,204,CS_ARGMAX,argmax,1.7x,955,False,False,False,True,False,True
CHANGELOG,206,CS_MAXDD,MaxDD,3.18e-07,595,False,False,True,False,True,False
CHANGELOG,215,CS_MAXDD,MaxDD,3.18e-07,589,False,False,False,False,False,False
CHANGELOG,215,CS_SPREAD,spread,5.66 pp,589,False,False,False,False,False,False
CHANGELOG,215,CS_SPREAD,spread,5.66 pp,589,False,False,False,False,False,False
CHANGELOG,218,CS_ARGMAX,margin,10 bps,399,False,False,False,False,False,False
CHANGELOG,222,CS_MAXDD,MaxDD,75 bps,1170,False,False,False,False,False,False
CHANGELOG,222,CS_MAXDD,DD cap,12.00%,1170,False,False,False,False,False,False
CHANGELOG,222,CS_MAXDD,drawdown,10 bps,1170,False,False,False,False,False,False
CHANGELOG,223,CS_MAXDD,MaxDD,50 bps,637,False,False,False,False,False,False
CHANGELOG,223,CS_MAXDD,drawdown,4.69 pp,637,False,False,False,False,False,False
CHANGELOG,224,CS_SPREAD,spread,7 bps,659,False,False,False,False,False,False
CHANGELOG,225,CS_MAXDD,MaxDD,7.19x,710,False,False,False,False,False,False
CHANGELOG,225,CS_SPREAD,spread,9.11 pp,710,False,False,False,False,False,False
CHANGELOG,226,CS_MAXDD,drawdown,15 bps,1484,False,False,False,False,False,False
CHANGELOG,226,CS_SPREAD,band,25 bps,1484,False,False,False,False,False,False
CHANGELOG,226,CS_SPREAD,from 15 to 30,30 bps,1484,False,False,False,False,False,False
CHANGELOG,230,CS_ARGMAX,margin,10 bps,570,False,False,False,False,False,False
CHANGELOG,237,CS_MAXDD,MaxDD,1.39e-17,731,False,True,False,True,False,True
CHANGELOG,237,CS_MAXDD,MaxDD,2.20e-04,731,False,True,False,True,False,True
CHANGELOG,237,CS_SPREAD,spread,2.20e-04,731,False,True,False,True,False,True
CHANGELOG,238,CS_MAXDD,drawdown,13.01%,1134,False,False,False,False,False,False
CHANGELOG,238,CS_MAXDD,DRAWDOWN,+1.103 pp,1134,False,False,False,False,False,False
CHANGELOG,239,CS_MAXDD,drawdown,+0.753 pp,1190,False,False,False,False,False,False
CHANGELOG,239,CS_SPREAD,width,+0.753 pp,1190,False,False,False,False,False,False
CHANGELOG,239,CS_ARGMAX,margin,+0.753 pp,1190,False,False,False,False,False,False
CHANGELOG,248,CS_MAXDD,MaxDD,4.16e-16,1048,False,False,False,False,False,False
CHANGELOG,249,CS_MAXDD,drawdown,12.81%,1187,False,False,False,False,False,False
CHANGELOG,249,CS_SPREAD,band,11.89%,1187,False,False,False,False,False,False
CHANGELOG,258,CS_MAXDD,MaxDD,4.16e-16,407,False,False,False,False,False,False
CHANGELOG,259,CS_MAXDD,drawdown,12.68%,940,False,False,False,False,False,False
CHANGELOG,259,CS_SPREAD,band,14.35%,940,False,False,False,False,False,False
CHANGELOG,264,CS_MAXDD,MaxDD,+0.41 pp,1008,False,True,False,True,False,True
CHANGELOG,265,CS_MAXDD,MaxDD,-25.85%,806,False,False,False,True,False,True
CHANGELOG,265,CS_MAXDD,drawdown,-25.85%,806,False,True,False,True,False,True
CHANGELOG,266,CS_MAXDD,MaxDD,3.18e-07,1084,False,True,False,True,False,True
CHANGELOG,266,CS_MAXDD,MaxDD,3.18e-07,1084,False,True,False,True,False,True
CHANGELOG,266,CS_MAXDD,MaxDD,-12.05%,1084,False,True,False,True,False,True
CHANGELOG,266,CS_SPREAD,spread,-12.05%,1084,False,True,False,True,False,True
CHANGELOG,267,CS_MAXDD,drawdown,15.10%,1564,False,False,False,False,False,True
CHANGELOG,267,CS_MAXDD,drawdown,7.98%,1564,False,False,False,False,False,True
CHANGELOG,267,CS_MAXDD,DRAWDOWN,-19.13%,1564,False,False,False,True,False,True
CHANGELOG,267,CS_SPREAD,width,0.57 pp,1564,False,False,False,True,False,True
CHANGELOG,267,CS_ARGMAX,argmax,15.03%,1564,False,False,False,False,False,True
CHANGELOG,274,CS_SPREAD,width,90%,905,False,False,False,False,False,False
CHANGELOG,275,CS_MAXDD,DD cap,1.01 pp,658,False,False,False,False,False,False
CHANGELOG,276,CS_MAXDD,MaxDD,2.68e-01,1055,True,False,True,False,True,False
CHANGELOG,276,CS_MAXDD,MaxDD,+0.00 pp,1055,True,False,True,False,True,False
CHANGELOG,277,CS_MAXDD,MaxDD,-13.06%,1118,False,False,False,False,False,False
CHANGELOG,277,CS_MAXDD,drawdown,-13.06%,1118,False,False,False,False,False,False
CHANGELOG,286,CS_MAXDD,MaxDD,1.70e-04,585,True,False,True,False,True,False
CHANGELOG,292,CS_SPREAD,spread,0.6758 pp,893,False,False,False,False,True,True
CHANGELOG,292,CS_ARGMAX,argmax,1.1493 pp,893,False,True,False,True,True,True
CHANGELOG,296,CS_MAXDD,MaxDD,3.18e-07,855,False,False,False,False,False,False
CHANGELOG,304,CS_ARGMAX,argmax,2.8x,941,False,False,False,False,False,False
CHANGELOG,309,CS_MAXDD,MaxDD,1.70e-04,605,False,False,False,False,False,False
CHANGELOG,309,CS_SPREAD,spread,-12.05%,605,False,False,False,False,False,False
CHANGELOG,318,CS_MAXDD,MaxDD,8e-07,513,False,False,False,False,False,False
CHANGELOG,318,CS_SPREAD,spread,2.13e-05,513,False,False,False,False,False,False
CHANGELOG,331,CS_MAXDD,MaxDD,1.70e-04,916,False,False,False,False,False,False
CHANGELOG,331,CS_SPREAD,spread,1.79e-03,916,False,False,False,False,False,False
CHANGELOG,335,CS_ARGMAX,margin,1.1e-04,1202,False,False,False,False,False,False
CHANGELOG,336,CS_ARGMAX,TOP rung,3 x,604,False,False,False,False,False,False
CHANGELOG,338,CS_ARGMAX,argmax,1.4x,422,False,False,False,False,False,False
CHANGELOG,342,CS_MAXDD,MaxDD,3.18e-07,546,False,False,False,False,False,False
CHANGELOG,351,CS_MAXDD,MAXDD,8.73x,584,False,False,False,False,False,False
CHANGELOG,352,CS_SPREAD,range,1.137x,618,False,False,False,False,False,False
CHANGELOG,352,CS_SPREAD,band,1.137x,618,False,False,False,False,False,False
CHANGELOG,353,CS_MAXDD,MAXDD,0.79x,250,False,False,False,False,False,False
CHANGELOG,354,CS_SPREAD,spread,3.29%,374,False,False,False,False,False,False
CHANGELOG,357,CS_MAXDD,MaxDD,1.39e-17,461,False,False,False,False,False,False
CHANGELOG,364,CS_MAXDD,MAXDD,0.560x,325,False,False,False,False,False,False
CHANGELOG,365,CS_MAXDD,MaxDD,-35.81%,562,False,False,False,False,False,False
CHANGELOG,366,CS_MAXDD,MaxDD,-35.81%,916,False,False,False,False,False,False
CHANGELOG,367,CS_MAXDD,MAXDD,0.551x,850,True,True,True,True,True,True
CHANGELOG,367,CS_SPREAD,band,0.551x,850,True,True,True,True,True,True
CHANGELOG,368,CS_MAXDD,MaxDD,1.39e-17,587,False,False,False,False,False,False
CHANGELOG,368,CS_MAXDD,MAXDD,-12.05%,587,False,False,False,False,False,False
CHANGELOG,368,CS_MAXDD,MAXDD,0.794259x,587,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#7,CS_MAXDD,MaxDD,6.5%,199,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#7,CS_MAXDD,MaxDD,6.5%,199,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#10,CS_MAXDD,MaxDD,100%,655,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#10,CS_MAXDD,MaxDD,100%,655,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#11,CS_MAXDD,drawdown,100%,308,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#11,CS_MAXDD,drawdown,100%,308,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,11.5%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,-22.9%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,drawdown,-100%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,-100%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,9.1pp,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,-21.2%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_broad-momentum-top10.result#13,CS_MAXDD,MaxDD,7.5%,4021,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#8,CS_MAXDD,MaxDD,6.4%,352,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#8,CS_MAXDD,MaxDD,6.4%,352,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#12,CS_SPREAD,spread,-1.27%,294,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#19,CS_MAXDD,MaxDD,75%,758,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#19,CS_MAXDD,MaxDD,75%,758,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#20,CS_MAXDD,MaxDD,22.4%,384,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#20,CS_MAXDD,MaxDD,22.4%,384,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#20,CS_MAXDD,MaxDD,-24.1%,384,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#20,CS_MAXDD,drawdown,15.4%,384,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#22,CS_MAXDD,MaxDD,-20.23%,183,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#23,CS_MAXDD,MaxDD,75%,663,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#23,CS_MAXDD,MaxDD,0.23pp,663,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#23,CS_MAXDD,MaxDD,75%,663,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#24,CS_MAXDD,drawdown,75%,544,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,CS_MAXDD,drawdown,-13.8%,4804,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,CS_MAXDD,drawdown,0.23pp,4804,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,CS_MAXDD,MaxDD,0.23pp,4804,False,False,False,False,False,False
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,CS_SPREAD,spread,7.4%,4804,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#8,CS_MAXDD,MaxDD,-14.7%,201,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#9,CS_MAXDD,MaxDD,6.4%,374,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#9,CS_MAXDD,MaxDD,6.4%,374,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#9,CS_MAXDD,MaxDD,15.2%,374,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#11,CS_MAXDD,MaxDD,60%,726,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#11,CS_MAXDD,MaxDD,60%,726,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#11,CS_MAXDD,MaxDD,60%,726,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#14,CS_MAXDD,MaxDD,10.5%,975,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#15,CS_MAXDD,MaxDD,-13.8%,104,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,15%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,15%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,-50%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,MaxDD,-13.8%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,MaxDD,-24.1%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,-11.2%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,MaxDD,-11.2%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,3.5pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,86.4%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,+13.70%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,MaxDD,10pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,13%,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_MAXDD,drawdown,0.8pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_SPREAD,from 86.4% to 76.1,3.5pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_ARGMAX,margin,10pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,CS_ARGMAX,margin,0.8pp,4605,False,False,False,False,False,False
RESULTMD,2026-09-03_dual-momentum-classes.result#4,CS_MAXDD,MaxDD,6.5%,222,False,False,False,False,False,False
RESULTMD,2026-09-03_dual-momentum-classes.result#4,CS_MAXDD,MaxDD,6.5%,222,False,False,False,False,False,False
RESULTMD,2026-09-03_dual-momentum-classes.result#6,CS_MAXDD,MaxDD,-8.7%,2927,False,False,False,False,False,False
RESULTMD,2026-09-03_dual-momentum-classes.result#6,CS_MAXDD,worst drawdown,-33.7%,2927,False,False,False,False,False,False
RESULTMD,2026-09-03_dual-momentum-classes.result#6,CS_MAXDD,MaxDD,10pp,2927,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#7,CS_MAXDD,MaxDD,6.4%,201,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#7,CS_MAXDD,MaxDD,6.4%,201,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#12,CS_MAXDD,MaxDD,100%,602,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#12,CS_MAXDD,MaxDD,100%,602,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#13,CS_MAXDD,MaxDD,9.3%,457,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#13,CS_MAXDD,MaxDD,9.3%,457,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#13,CS_MAXDD,MaxDD,-20.4%,457,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#13,CS_MAXDD,drawdown,-33.7%,457,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,MaxDD,13.60%,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,drawdown,-18.2%,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,drawdown,100%,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,MaxDD,7.9%,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,MaxDD,0.2pp,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,MaxDD,8.5%,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_full-exposure-v1.result#15,CS_MAXDD,MaxDD,6.6pp,4663,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#5,CS_MAXDD,MaxDD,75%,207,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#6,CS_MAXDD,MaxDD,100%,207,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#7,CS_MAXDD,MaxDD,100%,283,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_MAXDD,drawdown,5.0%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_MAXDD,MaxDD,15.3%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_MAXDD,drawdown,8.5%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_MAXDD,MaxDD,100%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_MAXDD,MaxDD,100%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_SPREAD,from 5.0% to 6.5,00%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_inverse-vol-weights.result#9,CS_SPREAD,from 0.67 to 0.57,-18.2%,2689,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#5,CS_MAXDD,MaxDD,6.4%,308,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#5,CS_MAXDD,MaxDD,6.4%,308,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#7,CS_MAXDD,MaxDD,3.2%,655,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#10,CS_SPREAD,range,65.5%,490,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#10,CS_SPREAD,range,90%,490,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#12,CS_MAXDD,MaxDD,-9.2%,4177,False,False,False,False,False,False
RESULTMD,2026-09-03_macro-trend-ensemble.result#12,CS_MAXDD,MaxDD,-6.6%,4177,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#8,CS_MAXDD,MaxDD,14.4%,867,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#8,CS_MAXDD,MaxDD,14.4%,867,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#11,CS_MAXDD,MaxDD,8.5%,881,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#22,CS_MAXDD,MaxDD,18.4%,572,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#23,CS_MAXDD,MaxDD,-28.6%,272,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#30,CS_MAXDD,MaxDD,-33.7%,458,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#30,CS_MAXDD,MaxDD,-33.7%,458,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-27.5%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-27.5%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-13.8%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-27.5%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-27.5%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-28.3%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-28.3%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#31,CS_MAXDD,MaxDD,-26.5%,399,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,MaxDD,-26.5%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,drawdown,-20.2%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,MaxDD,18.4%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,drawdown,6.43%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,drawdown,-14.8%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,drawdown,+42.0%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,MaxDD,+12.8%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,MaxDD,12.3%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_qqq-trend-only.result#34,CS_MAXDD,MaxDD,14.4%,5970,False,False,False,False,False,False
RESULTMD,2026-09-03_vol-target.result#4,CS_MAXDD,MaxDD,6.5%,193,False,False,False,False,False,False
RESULTMD,2026-09-03_vol-target.result#4,CS_MAXDD,MaxDD,6.5%,193,False,False,False,False,False,False
RESULTMD,2026-09-03_vol-target.result#6,CS_MAXDD,MaxDD,-14.9%,2935,False,False,False,False,False,False
RESULTMD,2026-09-03_vol-target.result#6,CS_MAXDD,Drawdown,-14.9%,2935,False,False,False,False,False,False
RESULTMD,2026-09-04_abs-momentum-filter_C.result#1,CS_MAXDD,drawdown,+0.12pp,429,False,False,False,False,False,False
RESULTMD,2026-09-04_abs-momentum-filter_C.result#14,CS_MAXDD,drawdown,+0.12pp,347,False,False,False,False,False,False
RESULTMD,2026-09-04_abs-momentum-filter_C.result#14,CS_ARGMAX,margin,0.20%,347,False,False,False,False,False,False
RESULTMD,2026-09-04_abs-momentum-filter_C.result#17,CS_MAXDD,drawdown,12.1%,505,False,False,False,False,False,False
RESULTMD,2026-09-04_broad-H2-binding-bar_cloud.result#15,CS_MAXDD,drawdown,75%,209,False,False,False,False,False,False
RESULTMD,2026-09-04_broad-H2-binding-bar_cloud.result#20,CS_MAXDD,drawdown,15.4%,446,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#5,CS_MAXDD,drawdown,60%,418,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#7,CS_MAXDD,MaxDD,22.1%,210,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#8,CS_SPREAD,spread,9.0%,244,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#13,CS_MAXDD,MaxDD,14.4%,733,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#22,CS_MAXDD,MaxDD,21.2%,324,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#22,CS_MAXDD,drawdown,13.8%,324,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#24,CS_MAXDD,drawdown,15.5%,286,False,False,False,False,False,False
RESULTMD,2026-09-04_core-sleeve-walk-forward-repair_B.result#26,CS_MAXDD,drawdown,1.0pp,829,False,False,False,False,False,False
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#9,CS_MAXDD,max drawdown,50 bps,356,False,False,False,False,False,False
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#9,CS_MAXDD,drawdown,50 bps,356,False,False,False,False,False,False
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#10,CS_ARGMAX,margin,11 bps,536,False,False,False,False,False,False
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#12,CS_ARGMAX,margin,25 bps,474,False,False,False,False,False,False
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#14,CS_SPREAD,spread,15 bps,454,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#9,CS_MAXDD,drawdown,2.9%,213,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#9,CS_MAXDD,drawdown,2.9%,213,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#10,CS_MAXDD,MaxDD,10%,1404,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#10,CS_MAXDD,drawdown,18.3%,1404,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#17,CS_MAXDD,drawdown,10 bps,731,False,False,False,False,False,False
RESULTMD,2026-09-04_crypto-sleeve_C.result#18,CS_MAXDD,drawdown,5%,856,False,False,False,False,False,False
RESULTMD,2026-09-04_defensive-sleeve_cloud.result#3,CS_MAXDD,MaxDD,-20.4%,640,False,False,False,False,False,False
RESULTMD,2026-09-04_defensive-sleeve_cloud.result#6,CS_SPREAD,range,+0.30pp,409,False,False,False,False,False,False
RESULTMD,2026-09-04_defensive-sleeve_cloud.result#11,CS_MAXDD,drawdown,+1.66pp,643,False,False,False,False,False,False
RESULTMD,2026-09-04_defensive-sleeve_cloud.result#15,CS_MAXDD,MaxDD,-13.2%,398,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#1,CS_MAXDD,drawdown,8%,117,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#5,CS_MAXDD,drawdown,25 bps,1246,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#10,CS_MAXDD,MaxDD,1.018 pp,2453,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#13,CS_ARGMAX,argmax,15%,665,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#15,CS_MAXDD,drawdown,21.2%,600,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#15,CS_MAXDD,MaxDD,21.2%,600,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#15,CS_MAXDD,drawdown,21.2%,600,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#15,CS_MAXDD,drawdown,21.2%,600,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#18,CS_MAXDD,drawdown,9.0%,557,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-control_C.result#20,CS_MAXDD,MaxDD,0.70 pp,425,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#9,CS_SPREAD,band,3%,1483,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#9,CS_SPREAD,band,11.7x,1483,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#12,CS_MAXDD,drawdown,10 bps,520,False,False,False,False,False,False
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#13,CS_MAXDD,drawdown,2.4x,530,False,False,False,False,False,False
