script,artefact,carrier,kind,status,n,n_result,n_meta,matched_lines,unmatched_lines,committed_lines,worst,worst_result,worst_meta,note,arm,own_sha
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,2026-09-07_two-same-day-runs-disagree-on-D3_B.verdict_stability.csv,artefact,csv,OK,128,128.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,2026-09-07_two-same-day-runs-disagree-on-D3_B.walkforward.csv,artefact,csv,OK,3600,3600.0,0.0,,,,0.0026258470660325793,0.0026258470660325793,0.0,,FULL-FREEZE,
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,2026-09-07_two-same-day-runs-disagree-on-D3_B.walkforward_agg.csv,artefact,csv,OK,208,208.0,0.0,,,,0.0026258470660325793,0.0026258470660325793,0.0,,FULL-FREEZE,
2026-09-05_the-on-share-column_cloud.py,2026-09-05_the-on-share-column_cloud.console.txt,console,text,OK,38,34.0,4.0,12.0,243.0,255.0,1.3879999999999996e-16,1.3879999999999996e-16,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.console.txt,console,text,OK,1007,982.0,25.0,212.0,0.0,212.0,0.4444444444444444,0.4444444444444444,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.cells.csv,artefact,csv,OK,11760,11760.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.composition.csv,artefact,csv,OK,70,70.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.console.txt,artefact,text,OK,1007,982.0,25.0,212.0,0.0,212.0,0.4444444444444444,0.4444444444444444,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.curves.csv,artefact,csv,OK,2244,2244.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.keep.csv,artefact,csv,OK,40,40.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.lodo.csv,artefact,csv,OK,48,48.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_B.py,2026-09-08_why-the-035-045-share-window-dips_B.walkforward.csv,artefact,csv,OK,6160,6160.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-05_the-margin-column-instead-of-two_cloud.py,2026-09-05_the-margin-column-instead-of-two_cloud.console.txt,console,text,OK,43,39.0,4.0,15.0,271.0,286.0,0.43520534029894065,0.43520534029894065,0.0,,FULL-FREEZE,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,2026-09-05_pin-m-or-let-the-screen-choose_cloud.console.txt,console,text,OK,732,717.0,15.0,134.0,0.0,134.0,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,2026-09-05_pin-m-or-let-the-screen-choose_cloud.console.txt,artefact,text,OK,732,717.0,15.0,134.0,0.0,134.0,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,2026-09-05_pin-m-or-let-the-screen-choose_cloud.family.csv.gz,artefact,csv,OK,221850,221850.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,2026-09-05_pin-m-or-let-the-screen-choose_cloud.price.csv,artefact,csv,OK,252,252.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,2026-09-05_pin-m-or-let-the-screen-choose_cloud.walkforward.csv,artefact,csv,OK,3600,3600.0,0.0,,,,0.007465909556532646,0.007465909556532646,0.0,,FULL-FREEZE,
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.console.txt,console,text,OK,2709,2661.0,48.0,261.0,3.0,264.0,3.0,3.0,1.0,,FULL-FREEZE,
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.calmar.csv,artefact,csv,OK,75,75.0,0.0,,,,0.003259660778139273,0.003259660778139273,0.0,,FULL-FREEZE,
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.grid.csv,artefact,csv,OK,4440,4440.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.gross_interval.csv,artefact,csv,OK,105,105.0,0.0,,,,0.003124661518500882,0.003124661518500882,0.0,,FULL-FREEZE,
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.walkforward.csv,artefact,csv,OK,39,39.0,0.0,,,,0.003364598860416179,0.003364598860416179,0.0,,FULL-FREEZE,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.py,2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.console.txt,console,text,OK,113,25.0,88.0,16.0,127.0,143.0,1.2,9.931e-17,1.2,,FULL-FREEZE,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.py,2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.console.txt,artefact,text,OK,113,25.0,88.0,16.0,127.0,143.0,1.2,9.931e-17,1.2,,FULL-FREEZE,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.py,2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.reproduction.csv,artefact,csv,OK,12,12.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.console.txt,console,text,OK,2105,1964.0,141.0,462.0,0.0,462.0,1.0,0.3333333333333333,1.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.bookgrid.csv,artefact,csv,OK,1638,1638.0,0.0,,,,0.0074089574530661634,0.0074089574530661634,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.census.csv,artefact,csv,OK,3000,3000.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.console.txt,artefact,text,OK,2105,1964.0,141.0,462.0,0.0,462.0,1.0,0.3333333333333333,1.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.curves.csv,artefact,csv,OK,12160,12160.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.keeppaths.csv,artefact,csv,OK,1890,1890.0,0.0,,,,0.0074089574530661634,0.0074089574530661634,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.loco.csv,artefact,csv,OK,270,270.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.perxis.csv,artefact,csv,OK,360,360.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.sensitivity.csv,artefact,csv,OK,50,50.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.walkforward.csv,artefact,csv,OK,144,144.0,0.0,,,,0.007387334724078043,0.007387334724078043,0.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.console.txt,console,text,OK,833,795.0,38.0,104.0,0.0,104.0,1.0,0.125,1.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.console.txt,artefact,text,OK,833,795.0,38.0,104.0,0.0,104.0,1.0,0.125,1.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.grid.csv,artefact,csv,OK,4212,4212.0,0.0,,,,0.017214859323111398,0.017214859323111398,0.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.implementations.csv,artefact,csv,OK,120,120.0,0.0,,,,0.125,0.125,0.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.reversal.csv,artefact,csv,OK,72,72.0,0.0,,,,0.00016232491714235212,0.00016232491714235212,0.0,,FULL-FREEZE,
2026-09-05_stop-as-negative-insurance_cloud.py,2026-09-05_stop-as-negative-insurance_cloud.walkforward.csv,artefact,csv,OK,156,156.0,0.0,,,,0.007639378328140711,0.007639378328140711,0.0,,FULL-FREEZE,
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.py,2026-09-06_can-a-panel-property-choose-the-cadence_cloud.console.txt,console,text,OK,54,49.0,5.0,22.0,102.0,124.0,0.0024000000000000132,0.0024000000000000132,0.0,,FULL-FREEZE,
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.py,2026-09-06_can-a-panel-property-choose-the-cadence_cloud.console.txt,artefact,text,OK,54,49.0,5.0,22.0,102.0,124.0,0.0024000000000000132,0.0024000000000000132,0.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.console.txt,console,text,OK,1662,1619.0,43.0,223.0,0.0,223.0,1.0,0.04113910186199347,1.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.band.csv,artefact,csv,OK,360,360.0,0.0,,,,0.041139584159187115,0.041139584159187115,0.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.console.txt,artefact,text,OK,1662,1619.0,43.0,223.0,0.0,223.0,1.0,0.04113910186199347,1.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.grid.csv,artefact,csv,OK,9900,9900.0,0.0,,,,0.007167636004816069,0.007167636004816069,0.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.ray.csv,artefact,csv,OK,585,585.0,0.0,,,,0.0018874985759035345,0.0018874985759035345,0.0,,FULL-FREEZE,
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.walkforward.csv,artefact,csv,OK,162,162.0,0.0,,,,0.005377152552050623,0.005377152552050623,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.console.txt,console,text,OK,2619,2570.0,49.0,344.0,76.0,420.0,6.843737529217262,6.843737529217262,1.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.claims.csv,artefact,csv,OK,68940,68940.0,0.0,,,,0.0163306672523079,0.0163306672523079,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.console.txt,artefact,text,OK,2619,2570.0,49.0,344.0,76.0,420.0,6.843737529217262,6.843737529217262,1.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.gridB.csv,artefact,csv,OK,4761,4761.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.keeppaths.csv,artefact,csv,OK,36,36.0,0.0,,,,0.2,0.2,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.lift.csv,artefact,csv,OK,308,308.0,0.0,,,,0.0297396595158326,0.0297396595158326,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.regression.csv,artefact,csv,OK,1188,1188.0,0.0,,,,10.101589736808853,10.101589736808853,0.0,,FULL-FREEZE,
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,2026-09-08_is-the-pool-sign-the-whole-selector-story_B.walkforward.csv,artefact,csv,OK,6804,6804.0,0.0,,,,0.010477098309676913,0.010477098309676913,0.0,,FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.console.txt,console,text,OK,481,464.0,17.0,85.0,4.0,89.0,0.375,0.375,0.0,,FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.census.csv,artefact,csv,OK,44,44.0,0.0,,,,0.36363636363636365,0.36363636363636365,0.0,,FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.claims.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (29630, 12) vs fresh (30946, 12)",FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.console.txt,artefact,text,OK,481,464.0,17.0,85.0,4.0,89.0,0.375,0.375,0.0,,FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.livepool.csv,artefact,csv,OK,325,325.0,0.0,,,,0.006300267616097765,0.006300267616097765,0.0,,FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.stems.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (321, 7) vs fresh (393, 7)",FULL-FREEZE,
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.walkforward.csv,artefact,csv,OK,32,32.0,0.0,,,,0.16783954961294864,0.16783954961294864,0.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.console.txt,console,text,OK,897,790.0,107.0,168.0,2.0,170.0,1.0,1.0,1.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.boot.csv,artefact,csv,OK,24,24.0,0.0,,,,0.03700000000000003,0.03700000000000003,0.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.cells.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (24610, 9) vs fresh (25216, 9)",FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.census.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (771, 6) vs fresh (869, 6)",FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.classes.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (10, 13) vs fresh (11, 13)",FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.console.txt,artefact,text,OK,897,790.0,107.0,168.0,2.0,170.0,1.0,1.0,1.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.instances.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (341, 6) vs fresh (365, 6)",FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.keeppaths.csv,artefact,csv,OK,66,66.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.livegrid.csv,artefact,csv,OK,2340,2340.0,0.0,,,,0.11614769316008988,0.11614769316008988,0.0,,FULL-FREEZE,
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.py,2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.walkforward.csv,artefact,csv,OK,396,396.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-04_prox-inverted-signal_cloud.py,2026-09-04_prox-inverted-signal_cloud.console.txt,console,text,OK,2074,1550.0,524.0,276.0,1.0,277.0,1.6666666666666667,0.49851042701092346,1.6666666666666667,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.console.txt,console,text,OK,1396,1378.0,18.0,201.0,0.0,201.0,0.41284403669724773,0.003400000000000014,0.41284403669724773,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.adjusted.csv,artefact,csv,OK,231,231.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,artefact,csv,OK,688800,688800.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.boot.csv,artefact,csv,OK,4000,4000.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.bydial.csv,artefact,csv,OK,924,924.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.composition.csv,artefact,csv,OK,396,396.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.console.txt,artefact,text,OK,1396,1378.0,18.0,201.0,0.0,201.0,0.41284403669724773,0.003400000000000014,0.41284403669724773,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.curve.csv,artefact,csv,OK,132,132.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.groupsize.csv,artefact,csv,OK,10,10.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.holdout.csv,artefact,csv,OK,40,40.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.params.csv,artefact,csv,OK,84,84.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_why-the-035-045-share-window-dips_cloud.py,2026-09-08_why-the-035-045-share-window-dips_cloud.walkforward.csv,artefact,csv,OK,14400,14400.0,0.0,,,,0.0033648162678152627,0.0033648162678152627,0.0,,FULL-FREEZE,
2026-09-04_broad-H2-binding-bar_cloud.py,2026-09-04_broad-H2-binding-bar_cloud.console.txt,console,text,OK,2136,2079.0,57.0,241.0,3.0,244.0,1.6666666666666667,0.25,1.6666666666666667,,FULL-FREEZE,
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.console.txt,console,text,OK,4375,4313.0,62.0,567.0,3.0,570.0,1.0,1.0,1.0,,FULL-FREEZE,
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.breakeven.csv,artefact,csv,OK,462,462.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.console.txt,artefact,text,OK,4375,4313.0,62.0,567.0,3.0,570.0,1.0,1.0,1.0,,FULL-FREEZE,
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.grid.csv,artefact,csv,OK,7182,7182.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.walkforward.csv,artefact,csv,OK,432,432.0,0.0,,,,0.003364598860416179,0.003364598860416179,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.console.txt,console,text,OK,1328,854.0,474.0,182.0,0.0,182.0,1.0,0.007999999999999896,1.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.grid.csv,artefact,csv,OK,280,280.0,0.0,,,,0.0012510867906356804,0.0012510867906356804,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.partial.csv,artefact,csv,OK,72,72.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.points.csv,artefact,csv,OK,147,147.0,0.0,,,,0.000584356321801538,0.000584356321801538,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.properties.csv,artefact,csv,OK,84,84.0,0.0,,,,6.899293911739879e-05,6.899293911739879e-05,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.race.csv,artefact,csv,OK,50,50.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.walkforward.csv,artefact,csv,OK,40,40.0,0.0,,,,2.8919462811249907e-05,2.8919462811249907e-05,0.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.console.txt,console,text,OK,1031,663.0,368.0,250.0,10.0,260.0,1.0,0.8387096774193549,1.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.bookgrid.csv,artefact,csv,OK,1512,1512.0,0.0,,,,0.0074089574530661634,0.0074089574530661634,0.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.census.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (41, 17) vs fresh (67, 17)",FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.console.txt,artefact,text,OK,1031,663.0,368.0,250.0,10.0,260.0,1.0,0.8387096774193549,1.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.keeppaths.csv,artefact,csv,OK,50,50.0,0.0,,,,0.006795742810588707,0.006795742810588707,0.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.pinned.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (33, 17) vs fresh (59, 17)",FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.repro.csv,artefact,csv,OK,30,30.0,0.0,,,,0.0,0.0,0.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.sensitivity.csv,artefact,csv,OK,60,60.0,0.0,,,,1.0,1.0,0.0,,FULL-FREEZE,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.walkforward.csv,artefact,csv,OK,56,56.0,0.0,,,,0.006795742810588707,0.006795742810588707,0.0,,FULL-FREEZE,
