====================================================================================================================
IDEA 360 - price the U56 EWALL MA band at b=0.12 on its own (b x gross, breakeven c*, grid-edge)
====================================================================================================================
Book: hold every in-band name at g/k_t, weekly, next-day execution, warm-up 260 rows.
0.03 0.0813 0.0978 0.1225 0.1390 0.1639
0.05 0.0846 0.1017 0.1274 0.1446 0.1704
0.08 0.0877 0.1055 0.1323 0.1502 0.1771
0.12 0.0928 0.1117 0.1402 0.1593 0.1880
0.16 0.0984 0.1183 0.1483 0.1683 0.1984
0.20 0.0993 0.1194 0.1496 0.1697 0.2000
0.25 0.1011 0.1215 0.1521 0.1726 0.2033
0.30 0.1080 0.1298 0.1627 0.1846 0.2174
0.40 0.1379 0.1659 0.2081 0.2362 0.2784
0.50 0.1411 0.1695 0.2121 0.2404 0.2826
0.70 0.1637 0.1962 0.2444 0.2761 0.3228
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.1271 -0.1512 -0.1865 -0.2095 -0.2432
0.03 -0.1205 -0.1434 -0.1771 -0.1991 -0.2314
0.05 -0.1258 -0.1497 -0.1847 -0.2076 -0.2410
0.08 -0.1345 -0.1599 -0.1970 -0.2212 -0.2565
0.12 -0.1325 -0.1575 -0.1942 -0.2180 -0.2530
0.16 -0.1443 -0.1714 -0.2110 -0.2367 -0.2742
0.20 -0.1553 -0.1843 -0.2265 -0.2538 -0.2935
0.25 -0.1650 -0.1956 -0.2401 -0.2688 -0.3105
0.30 -0.1818 -0.2152 -0.2635 -0.2946 -0.3394
0.40 -0.1761 -0.2083 -0.2548 -0.2847 -0.3278
0.50 -0.2262 -0.2668 -0.3250 -0.3620 -0.4147
0.70 -0.3433 -0.4000 -0.4781 -0.5257 -0.5909
  mean names / realised gross / turnover x per yr (at g=0.75)
     b   names  gross  turnover  days_empty
0.0000 38.3945 0.7502    7.6159      0.0000
0.0300 38.4264 0.7502    4.3152      0.0000
0.0500 37.0957 0.7503    3.4937      0.0000
0.0800 36.6137 0.7503    2.6034      0.0000
0.1200 36.7042 0.7503    1.9345      0.0000
0.1600 32.6249 0.7503    1.8013      0.0000
0.2000 32.9700 0.7503    1.5158      0.0000
0.2500 30.0392 0.7503    1.4050      0.0000
0.3000 24.4321 0.7503    1.4000      0.0000
0.4000 13.2251 0.7425    1.5718      0.0106
0.5000 10.3057 0.7402    1.5296      0.0137
0.7000  5.6756 0.7222    1.5819      0.0378

  -- U56 / DEGROSS --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 1.1712 1.1712 1.1712 1.1711 1.1710
0.03 1.2057 1.2057 1.2056 1.2056 1.2054
0.05 1.1497 1.1497 1.1497 1.1497 1.1496
0.08 1.1503 1.1502 1.1500 1.1498 1.1495
0.12 1.1515 1.1515 1.1515 1.1514 1.1513
0.16 1.1218 1.1219 1.1220 1.1221 1.1221
0.20 1.1160 1.1162 1.1165 1.1167 1.1169
0.25 1.0788 1.0790 1.0794 1.0796 1.0799
0.30 1.1074 1.1077 1.1081 1.1083 1.1087
0.40 1.1788 1.1790 1.1793 1.1795 1.1798
0.50 1.1379 1.1381 1.1384 1.1386 1.1388
0.70 1.0407 1.0409 1.0411 1.0412 1.0414
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0545 0.0655 0.0820 0.0931 0.1097
0.03 0.0575 0.0691 0.0866 0.0983 0.1159
0.05 0.0554 0.0666 0.0834 0.0946 0.1115
0.08 0.0568 0.0683 0.0855 0.0970 0.1143
0.12 0.0579 0.0696 0.0872 0.0989 0.1166
0.16 0.0558 0.0671 0.0840 0.0953 0.1123
0.20 0.0570 0.0685 0.0858 0.0973 0.1147
0.25 0.0520 0.0625 0.0782 0.0887 0.1045
0.30 0.0465 0.0559 0.0700 0.0794 0.0935
0.40 0.0332 0.0399 0.0499 0.0566 0.0667
0.50 0.0278 0.0334 0.0417 0.0473 0.0558
0.70 0.0170 0.0204 0.0255 0.0289 0.0340
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.0810 -0.0967 -0.1201 -0.1355 -0.1584
0.03 -0.0812 -0.0970 -0.1205 -0.1361 -0.1591
0.05 -0.0847 -0.1012 -0.1257 -0.1418 -0.1658
0.08 -0.0976 -0.1166 -0.1447 -0.1631 -0.1905
0.12 -0.0818 -0.0978 -0.1215 -0.1372 -0.1604
0.16 -0.0835 -0.0997 -0.1235 -0.1392 -0.1624
0.20 -0.0816 -0.0974 -0.1207 -0.1360 -0.1586
0.25 -0.0856 -0.1021 -0.1265 -0.1425 -0.1661
0.30 -0.0820 -0.0978 -0.1211 -0.1365 -0.1591
0.40 -0.0488 -0.0584 -0.0726 -0.0820 -0.0959
0.50 -0.0551 -0.0659 -0.0820 -0.0925 -0.1083
0.70 -0.0338 -0.0404 -0.0504 -0.0570 -0.0669
  mean names / realised gross / turnover x per yr (at g=0.75)
     b   names  gross  turnover  days_empty
0.0000 38.3945 0.5323    3.1357      0.0000
0.0300 38.4264 0.5328    1.7745      0.0000
0.0500 37.0957 0.5143    1.4155      0.0000
0.0800 36.6137 0.5080    1.1261      0.0000
0.1200 36.7042 0.5090    0.9218      0.0000
0.1600 32.6249 0.4525    0.7870      0.0000
0.2000 32.9700 0.4567    0.7159      0.0000
0.2500 30.0392 0.4155    0.6487      0.0000
0.3000 24.4321 0.3371    0.5620      0.0000
0.4000 13.2251 0.1818    0.3785      0.0106
0.5000 10.3057 0.1418    0.3064      0.0137
0.7000  5.6756 0.0781    0.1959      0.0378

  -- B136 / RESPREAD --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 1.0562 1.0564 1.0566 1.0568 1.0570
0.03 1.0685 1.0687 1.0690 1.0692 1.0694
0.05 1.0707 1.0709 1.0711 1.0712 1.0714
0.08 1.1076 1.1077 1.1078 1.1078 1.1078
0.12 1.1761 1.1763 1.1764 1.1764 1.1764
0.16 1.1133 1.1135 1.1138 1.1139 1.1140
0.20 1.0774 1.0777 1.0780 1.0781 1.0783
0.25 1.0606 1.0611 1.0617 1.0621 1.0626
0.30 1.0645 1.0650 1.0657 1.0662 1.0667
0.40 1.1120 1.1125 1.1131 1.1134 1.1138
0.50 1.1166 1.1171 1.1178 1.1181 1.1186
0.70 1.1533 1.1540 1.1549 1.1554 1.1561
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0775 0.0930 0.1164 0.1319 0.1553
0.03 0.0781 0.0938 0.1173 0.1331 0.1566
0.05 0.0799 0.0959 0.1200 0.1361 0.1602
0.08 0.0837 0.1006 0.1259 0.1428 0.1682
0.12 0.0904 0.1087 0.1364 0.1548 0.1827
0.16 0.0911 0.1095 0.1371 0.1556 0.1833
0.20 0.0908 0.1091 0.1365 0.1548 0.1822
0.25 0.0956 0.1149 0.1437 0.1629 0.1917
0.30 0.1000 0.1201 0.1503 0.1704 0.2005
0.40 0.1163 0.1397 0.1750 0.1985 0.2337
0.50 0.1208 0.1452 0.1818 0.2062 0.2428
0.70 0.1477 0.1776 0.2225 0.2525 0.2973
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.1373 -0.1633 -0.2012 -0.2259 -0.2620
0.03 -0.1261 -0.1501 -0.1853 -0.2082 -0.2419
0.05 -0.1329 -0.1580 -0.1949 -0.2189 -0.2540
0.08 -0.1414 -0.1680 -0.2069 -0.2322 -0.2691
0.12 -0.1488 -0.1767 -0.2174 -0.2438 -0.2823
0.16 -0.1591 -0.1888 -0.2320 -0.2599 -0.3006
0.20 -0.1703 -0.2018 -0.2476 -0.2770 -0.3198
0.25 -0.1804 -0.2135 -0.2614 -0.2922 -0.3367
0.30 -0.1857 -0.2197 -0.2687 -0.3002 -0.3456
0.40 -0.1767 -0.2092 -0.2562 -0.2864 -0.3300
0.50 -0.1756 -0.2080 -0.2548 -0.2850 -0.3287
0.70 -0.1765 -0.2096 -0.2578 -0.2890 -0.3344
  mean names / realised gross / turnover x per yr (at g=0.75)
     b   names  gross  turnover  days_empty
0.0000 93.1307 0.7502    7.8437      0.0000
0.0300 93.1575 0.7502    4.8042      0.0000
0.0500 92.1167 0.7502    3.7267      0.0000
0.0800 92.6069 0.7502    2.7204      0.0000
0.1200 93.2323 0.7503    2.0645      0.0000
0.1600 89.1863 0.7503    1.8600      0.0000
0.2000 87.9500 0.7503    1.5903      0.0000
0.2500 77.4129 0.7503    1.4904      0.0000
0.3000 68.0230 0.7503    1.4132      0.0000
0.4000 41.9743 0.7424    1.4454      0.0106
0.5000 28.9527 0.7401    1.4557      0.0137
0.7000 11.1512 0.7262    1.5485      0.0324

  -- B136 / DEGROSS --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 1.0938 1.0938 1.0937 1.0936 1.0935
0.03 1.1057 1.1058 1.1058 1.1058 1.1057
0.05 1.0855 1.0855 1.0856 1.0856 1.0855
0.08 1.1242 1.1241 1.1240 1.1239 1.1237
0.12 1.1116 1.1116 1.1115 1.1114 1.1112
0.16 1.0632 1.0633 1.0633 1.0633 1.0632
0.20 1.0377 1.0378 1.0378 1.0378 1.0378
0.25 1.0062 1.0064 1.0065 1.0066 1.0067
0.30 1.0409 1.0411 1.0413 1.0414 1.0416
0.40 1.0965 1.0967 1.0970 1.0972 1.0975
0.50 1.1245 1.1246 1.1248 1.1249 1.1251
0.70 1.1174 1.1175 1.1177 1.1178 1.1180
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0518 0.0622 0.0778 0.0882 0.1039
0.03 0.0534 0.0642 0.0803 0.0911 0.1072
0.05 0.0534 0.0642 0.0803 0.0911 0.1072
0.08 0.0570 0.0685 0.0857 0.0972 0.1146
0.12 0.0581 0.0698 0.0874 0.0991 0.1167
0.16 0.0564 0.0678 0.0848 0.0962 0.1132
0.20 0.0559 0.0671 0.0840 0.0952 0.1120
0.25 0.0509 0.0611 0.0763 0.0865 0.1018
0.30 0.0484 0.0581 0.0727 0.0824 0.0970
0.40 0.0359 0.0431 0.0539 0.0611 0.0720
0.50 0.0271 0.0326 0.0407 0.0462 0.0544
0.70 0.0123 0.0148 0.0185 0.0210 0.0247
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.0851 -0.1016 -0.1262 -0.1423 -0.1663
0.03 -0.0824 -0.0985 -0.1224 -0.1382 -0.1616
0.05 -0.0885 -0.1058 -0.1314 -0.1482 -0.1732
0.08 -0.1000 -0.1194 -0.1481 -0.1670 -0.1950
0.12 -0.1000 -0.1194 -0.1481 -0.1670 -0.1950
0.16 -0.1000 -0.1192 -0.1475 -0.1660 -0.1933
0.20 -0.1078 -0.1284 -0.1587 -0.1785 -0.2075
0.25 -0.1062 -0.1264 -0.1562 -0.1757 -0.2043
0.30 -0.1000 -0.1191 -0.1472 -0.1656 -0.1926
0.40 -0.0583 -0.0696 -0.0865 -0.0976 -0.1141
0.50 -0.0423 -0.0506 -0.0630 -0.0712 -0.0835
0.70 -0.0190 -0.0228 -0.0285 -0.0322 -0.0379
  mean names / realised gross / turnover x per yr (at g=0.75)
     b   names  gross  turnover  days_empty
0.0000 93.1307 0.5320    3.3227      0.0000
0.0300 93.1575 0.5321    2.0111      0.0000
0.0500 92.1167 0.5262    1.5857      0.0000
0.0800 92.6069 0.5291    1.2280      0.0000
0.1200 93.2323 0.5326    1.0185      0.0000
0.1600 89.1863 0.5093    0.8895      0.0000
0.2000 87.9500 0.5017    0.8078      0.0000
0.2500 77.4129 0.4409    0.7024      0.0000
0.3000 68.0230 0.3869    0.6189      0.0000
0.4000 41.9743 0.2381    0.4271      0.0106
0.5000 28.9527 0.1640    0.3118      0.0137
0.7000 11.1512 0.0633    0.1436      0.0324

  -- SMALL439 / RESPREAD --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.5027 0.5030 0.5034 0.5036 0.5040
0.03 0.5548 0.5550 0.5553 0.5555 0.5558
0.05 0.6136 0.6137 0.6139 0.6140 0.6141
0.08 0.6220 0.6221 0.6221 0.6221 0.6221
0.12 0.6711 0.6714 0.6717 0.6719 0.6721
0.16 0.7106 0.7110 0.7114 0.7117 0.7121
0.20 0.7214 0.7216 0.7218 0.7219 0.7221
0.25 0.6986 0.6989 0.6993 0.6995 0.6998
0.30 0.6630 0.6633 0.6637 0.6639 0.6642
0.40 0.5972 0.5973 0.5973 0.5973 0.5973
0.50 0.6303 0.6301 0.6298 0.6295 0.6291
0.70 0.6709 0.6705 0.6698 0.6694 0.6686
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0451 0.0532 0.0648 0.0721 0.0824
0.03 0.0506 0.0598 0.0731 0.0816 0.0936
0.05 0.0570 0.0676 0.0829 0.0927 0.1068
0.08 0.0579 0.0687 0.0842 0.0942 0.1086
0.12 0.0633 0.0752 0.0926 0.1038 0.1200
0.16 0.0677 0.0806 0.0995 0.1117 0.1296
0.20 0.0685 0.0816 0.1007 0.1131 0.1312
0.25 0.0666 0.0793 0.0978 0.1097 0.1271
0.30 0.0635 0.0755 0.0929 0.1041 0.1203
0.40 0.0589 0.0697 0.0852 0.0951 0.1091
0.50 0.0652 0.0772 0.0944 0.1054 0.1210
0.70 0.0751 0.0889 0.1088 0.1214 0.1394
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.2699 -0.3166 -0.3824 -0.4235 -0.4813
0.03 -0.2656 -0.3117 -0.3768 -0.4175 -0.4749
0.05 -0.2665 -0.3130 -0.3786 -0.4197 -0.4776
0.08 -0.2656 -0.3120 -0.3776 -0.4187 -0.4767
0.12 -0.2647 -0.3109 -0.3763 -0.4173 -0.4751
0.16 -0.2603 -0.3059 -0.3704 -0.4109 -0.4682
0.20 -0.2424 -0.2856 -0.3473 -0.3863 -0.4417
0.25 -0.2380 -0.2807 -0.3416 -0.3803 -0.4354
0.30 -0.2324 -0.2743 -0.3342 -0.3723 -0.4266
0.40 -0.2386 -0.2816 -0.3430 -0.3820 -0.4376
0.50 -0.2400 -0.2832 -0.3452 -0.3845 -0.4405
0.70 -0.2474 -0.2919 -0.3556 -0.3960 -0.4535
  mean names / realised gross / turnover x per yr (at g=0.75)
     b    names  gross  turnover  days_empty
0.0000 172.3249 0.7501   10.3380      0.0000
0.0300 171.9385 0.7501    7.7423      0.0000
0.0500 172.4400 0.7501    6.3239      0.0000
0.0800 174.6352 0.7501    5.0351      0.0000
0.1200 178.4807 0.7501    4.0248      0.0000
0.1600 182.6579 0.7502    3.3759      0.0000
0.2000 185.7926 0.7502    2.9650      0.0000
0.2500 191.5857 0.7501    2.5806      0.0000
0.3000 194.3315 0.7501    2.3523      0.0000
0.4000 192.9621 0.7501    2.1271      0.0000
0.5000 177.2656 0.7501    2.0699      0.0000
0.7000 137.6434 0.7501    2.1830      0.0000

  -- SMALL439 / DEGROSS --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.5395 0.5395 0.5395 0.5395 0.5395
0.03 0.5710 0.5710 0.5710 0.5710 0.5710
0.05 0.6170 0.6170 0.6170 0.6170 0.6170
0.08 0.6280 0.6280 0.6280 0.6279 0.6279
0.12 0.6517 0.6518 0.6519 0.6519 0.6520
0.16 0.6680 0.6681 0.6682 0.6682 0.6683
0.20 0.6480 0.6481 0.6481 0.6482 0.6482
0.25 0.6144 0.6146 0.6147 0.6148 0.6149
0.30 0.5748 0.5749 0.5750 0.5751 0.5753
0.40 0.5108 0.5109 0.5111 0.5112 0.5113
0.50 0.5779 0.5780 0.5782 0.5783 0.5784
0.70 0.6218 0.6219 0.6220 0.6221 0.6222
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0241 0.0288 0.0356 0.0400 0.0466
0.03 0.0257 0.0307 0.0380 0.0428 0.0499
0.05 0.0282 0.0336 0.0417 0.0470 0.0549
0.08 0.0292 0.0348 0.0432 0.0487 0.0568
0.12 0.0311 0.0371 0.0461 0.0520 0.0607
0.16 0.0326 0.0390 0.0484 0.0545 0.0637
0.20 0.0320 0.0382 0.0474 0.0535 0.0624
0.25 0.0314 0.0374 0.0464 0.0523 0.0609
0.30 0.0298 0.0355 0.0439 0.0495 0.0575
0.40 0.0272 0.0324 0.0400 0.0449 0.0520
0.50 0.0306 0.0365 0.0451 0.0507 0.0590
0.70 0.0287 0.0343 0.0425 0.0480 0.0560
  MaxDD_10
g       0.50    0.60    0.75    0.85    1.00
b                                           
0.00 -0.0970 -0.1155 -0.1427 -0.1605 -0.1866
0.03 -0.1000 -0.1191 -0.1470 -0.1653 -0.1921
0.05 -0.0993 -0.1182 -0.1460 -0.1642 -0.1909
0.08 -0.1013 -0.1206 -0.1490 -0.1675 -0.1948
0.12 -0.1088 -0.1295 -0.1598 -0.1795 -0.2085
0.16 -0.1153 -0.1371 -0.1690 -0.1898 -0.2203
0.20 -0.1171 -0.1393 -0.1718 -0.1930 -0.2241
0.25 -0.1212 -0.1441 -0.1777 -0.1996 -0.2317
0.30 -0.1253 -0.1490 -0.1838 -0.2065 -0.2396
0.40 -0.1297 -0.1543 -0.1904 -0.2140 -0.2484
0.50 -0.1138 -0.1356 -0.1677 -0.1887 -0.2196
0.70 -0.1002 -0.1194 -0.1478 -0.1664 -0.1939
  mean names / realised gross / turnover x per yr (at g=0.75)
     b    names  gross  turnover  days_empty
0.0000 172.3249 0.3779    3.7117      0.0000
0.0300 171.9385 0.3772    2.8005      0.0000
0.0500 172.4400 0.3783    2.3275      0.0000
0.0800 174.6352 0.3834    1.9259      0.0000
0.1200 178.4807 0.3924    1.6309      0.0000
0.1600 182.6579 0.4017    1.4666      0.0000
0.2000 185.7926 0.4065    1.3624      0.0000
0.2500 191.5857 0.4155    1.2741      0.0000
0.3000 194.3315 0.4164    1.2079      0.0000
0.4000 192.9621 0.4066    1.1186      0.0000
0.5000 177.2656 0.3644    1.0075      0.0000
0.7000 137.6434 0.2760    0.8187      0.0000

====================================================================================================================
[B] GRID-EDGE TEST (idea 240/256): is the b argmax INTERIOR?
   panel     conv      g  bps  b_argmax  S_argmax  interior edge  last_step  step_at_025  S_at_012  S_at_max_b  drop_from_peak
    B136  DEGROSS 0.5000    0    0.0000    1.1410     False  LOW    -0.0071      -0.0323    1.1251      1.1261          0.0149
    B136  DEGROSS 0.5000   10    0.5000    1.1245      True         -0.0070      -0.0315    1.1116      1.1174          0.0070
    B136  DEGROSS 0.5000   25    0.5000    1.1113      True         -0.0069      -0.0303    1.0914      1.1044          0.0069
    B136  DEGROSS 0.6000    0    0.0000    1.1408     False  LOW    -0.0071      -0.0322    1.1250      1.1262          0.0146
    B136  DEGROSS 0.6000   10    0.5000    1.1246      True         -0.0070      -0.0314    1.1116      1.1175          0.0070
    B136  DEGROSS 0.6000   25    0.5000    1.1115      True         -0.0070      -0.0303    1.0915      1.1045          0.0070
    B136  DEGROSS 0.7500    0    0.0000    1.1406     False  LOW    -0.0071      -0.0320    1.1247      1.1264          0.0143
    B136  DEGROSS 0.7500   10    0.5000    1.1248      True         -0.0071      -0.0313    1.1115      1.1177          0.0071
    B136  DEGROSS 0.7500   25    0.5000    1.1118      True         -0.0071      -0.0302    1.0917      1.1047          0.0071
    B136  DEGROSS 0.8500    0    0.0000    1.1405     False  LOW    -0.0071      -0.0320    1.1245      1.1264          0.0140
    B136  DEGROSS 0.8500   10    0.5000    1.1249      True         -0.0071      -0.0312    1.1114      1.1178          0.0071
    B136  DEGROSS 0.8500   25    0.5000    1.1121      True         -0.0072      -0.0301    1.0918      1.1049          0.0072
    B136  DEGROSS 1.0000    0    0.0000    1.1402     False  LOW    -0.0070      -0.0318    1.1241      1.1266          0.0137
    B136  DEGROSS 1.0000   10    0.5000    1.1251      True         -0.0071      -0.0311    1.1112      1.1180          0.0071
    B136  DEGROSS 1.0000   25    0.5000    1.1124      True         -0.0073      -0.0299    1.0917      1.1051          0.0073
    B136 RESPREAD 0.5000    0    0.1200    1.1951      True          0.0359      -0.0184    1.1951      1.1618          0.0333
    B136 RESPREAD 0.5000   10    0.1200    1.1761      True          0.0367      -0.0168    1.1761      1.1533          0.0228
    B136 RESPREAD 0.5000   25    0.1200    1.1476      True          0.0380      -0.0143    1.1476      1.1406          0.0070
    B136 RESPREAD 0.6000    0    0.1200    1.1950      True          0.0360      -0.0182    1.1950      1.1623          0.0327
    B136 RESPREAD 0.6000   10    0.1200    1.1763      True          0.0369      -0.0166    1.1763      1.1540          0.0223
    B136 RESPREAD 0.6000   25    0.1200    1.1481      True          0.0382      -0.0141    1.1481      1.1415          0.0066
    B136 RESPREAD 0.7500    0    0.1200    1.1949      True          0.0363      -0.0179    1.1949      1.1630          0.0318
    B136 RESPREAD 0.7500   10    0.1200    1.1764      True          0.0371      -0.0163    1.1764      1.1549          0.0215
    B136 RESPREAD 0.7500   25    0.1200    1.1486      True          0.0383      -0.0138    1.1486      1.1426          0.0060
    B136 RESPREAD 0.8500    0    0.1200    1.1947      True          0.0365      -0.0177    1.1947      1.1635          0.0312
    B136 RESPREAD 0.8500   10    0.1200    1.1764      True          0.0373      -0.0160    1.1764      1.1554          0.0210
    B136 RESPREAD 0.8500   25    0.1200    1.1489      True          0.0385      -0.0136    1.1489      1.1432          0.0057
    B136 RESPREAD 1.0000    0    0.1200    1.1945      True          0.0368      -0.0173    1.1945      1.1642          0.0303
    B136 RESPREAD 1.0000   10    0.1200    1.1764      True          0.0375      -0.0157    1.1764      1.1561          0.0203
    B136 RESPREAD 1.0000   25    0.1200    1.1492      True          0.0386      -0.0133    1.1492      1.1439          0.0053
SMALL439  DEGROSS 0.5000    0    0.1600    0.6879      True          0.0431      -0.0353    0.6742      0.6335          0.0544
SMALL439  DEGROSS 0.5000   10    0.1600    0.6680      True          0.0439      -0.0336    0.6517      0.6218          0.0463
SMALL439  DEGROSS 0.5000   25    0.1600    0.6382      True          0.0451      -0.0309    0.6179      0.6042          0.0340
SMALL439  DEGROSS 0.6000    0    0.1600    0.6879      True          0.0431      -0.0353    0.6742      0.6335          0.0544
SMALL439  DEGROSS 0.6000   10    0.1600    0.6681      True          0.0439      -0.0335    0.6518      0.6219          0.0462
SMALL439  DEGROSS 0.6000   25    0.1600    0.6384      True          0.0450      -0.0308    0.6181      0.6044          0.0340
SMALL439  DEGROSS 0.7500    0    0.1600    0.6878      True          0.0431      -0.0352    0.6742      0.6335          0.0543
SMALL439  DEGROSS 0.7500   10    0.1600    0.6682      True          0.0438      -0.0334    0.6519      0.6220          0.0462
SMALL439  DEGROSS 0.7500   25    0.1600    0.6387      True          0.0450      -0.0307    0.6184      0.6047          0.0340
SMALL439  DEGROSS 0.8500    0    0.1600    0.6878      True          0.0431      -0.0352    0.6742      0.6335          0.0543
SMALL439  DEGROSS 0.8500   10    0.1600    0.6682      True          0.0438      -0.0334    0.6519      0.6221          0.0462
SMALL439  DEGROSS 0.8500   25    0.1600    0.6389      True          0.0449      -0.0307    0.6185      0.6049          0.0340
SMALL439  DEGROSS 1.0000    0    0.1600    0.6878      True          0.0431      -0.0351    0.6742      0.6336          0.0542
SMALL439  DEGROSS 1.0000   10    0.1600    0.6683      True          0.0438      -0.0333    0.6520      0.6222          0.0461
SMALL439  DEGROSS 1.0000   25    0.1600    0.6391      True          0.0449      -0.0306    0.6187      0.6051          0.0339
SMALL439 RESPREAD 0.5000    0    0.2000    0.7420      True          0.0403      -0.0255    0.6990      0.6835          0.0585
SMALL439 RESPREAD 0.5000   10    0.2000    0.7214      True          0.0406      -0.0227    0.6711      0.6709          0.0505
SMALL439 RESPREAD 0.5000   25    0.2000    0.6904      True          0.0411      -0.0185    0.6293      0.6520          0.0384
SMALL439 RESPREAD 0.6000    0    0.2000    0.7420      True          0.0401      -0.0254    0.6990      0.6829          0.0590
SMALL439 RESPREAD 0.6000   10    0.2000    0.7216      True          0.0404      -0.0226    0.6714      0.6705          0.0510
SMALL439 RESPREAD 0.6000   25    0.2000    0.6909      True          0.0408      -0.0185    0.6299      0.6518          0.0391
SMALL439 RESPREAD 0.7500    0    0.2000    0.7419      True          0.0398      -0.0253    0.6990      0.6821          0.0598
SMALL439 RESPREAD 0.7500   10    0.2000    0.7218      True          0.0400      -0.0225    0.6717      0.6698          0.0519
SMALL439 RESPREAD 0.7500   25    0.2000    0.6916      True          0.0405      -0.0184    0.6307      0.6514          0.0402
SMALL439 RESPREAD 0.8500    0    0.2000    0.7419      True          0.0396      -0.0252    0.6990      0.6816          0.0603
SMALL439 RESPREAD 0.8500   10    0.2000    0.7219      True          0.0398      -0.0224    0.6719      0.6694          0.0525
SMALL439 RESPREAD 0.8500   25    0.2000    0.6919      True          0.0402      -0.0183    0.6312      0.6510          0.0409
SMALL439 RESPREAD 1.0000    0    0.2000    0.7419      True          0.0393      -0.0250    0.6990      0.6808          0.0610
SMALL439 RESPREAD 1.0000   10    0.2000    0.7221      True          0.0395      -0.0223    0.6721      0.6686          0.0534
SMALL439 RESPREAD 1.0000   25    0.2000    0.6924      True          0.0398      -0.0182    0.6319      0.6503          0.0421
     U56  DEGROSS 0.5000    0    0.0300    1.2310      True         -0.0976      -0.0376    1.1642      1.0488          0.1822
     U56  DEGROSS 0.5000   10    0.0300    1.2057      True         -0.0972      -0.0372    1.1515      1.0407          0.1649
     U56  DEGROSS 0.5000   25    0.0300    1.1677      True         -0.0965      -0.0366    1.1324      1.0287          0.1390
     U56  DEGROSS 0.6000    0    0.0300    1.2308      True         -0.0976      -0.0376    1.1640      1.0489          0.1820
     U56  DEGROSS 0.6000   10    0.0300    1.2057      True         -0.0972      -0.0372    1.1515      1.0409          0.1648
     U56  DEGROSS 0.6000   25    0.0300    1.1679      True         -0.0966      -0.0366    1.1326      1.0289          0.1390
     U56  DEGROSS 0.7500    0    0.0300    1.2306      True         -0.0977      -0.0375    1.1638      1.0490          0.1816
     U56  DEGROSS 0.7500   10    0.0300    1.2056      True         -0.0973      -0.0371    1.1515      1.0411          0.1645
     U56  DEGROSS 0.7500   25    0.0300    1.1680      True         -0.0967      -0.0365    1.1329      1.0292          0.1389
     U56  DEGROSS 0.8500    0    0.0300    1.2305      True         -0.0977      -0.0374    1.1637      1.0492          0.1814
     U56  DEGROSS 0.8500   10    0.0300    1.2056      True         -0.0973      -0.0370    1.1514      1.0412          0.1643
     U56  DEGROSS 0.8500   25    0.0300    1.1681      True         -0.0968      -0.0365    1.1330      1.0294          0.1387
     U56  DEGROSS 1.0000    0    0.0300    1.2303      True         -0.0977      -0.0373    1.1635      1.0493          0.1810
     U56  DEGROSS 1.0000   10    0.0300    1.2054      True         -0.0974      -0.0370    1.1513      1.0414          0.1640
     U56  DEGROSS 1.0000   25    0.0300    1.1681      True         -0.0969      -0.0364    1.1330      1.0296          0.1384
     U56 RESPREAD 0.5000    0    0.1200    1.2442      True         -0.0683      -0.0284    1.2442      1.0552          0.1890
     U56 RESPREAD 0.5000   10    0.1200    1.2261      True         -0.0669      -0.0271    1.2261      1.0481          0.1780
     U56 RESPREAD 0.5000   25    0.1200    1.1990      True         -0.0648      -0.0251    1.1990      1.0375          0.1616
     U56 RESPREAD 0.6000    0    0.1200    1.2441      True         -0.0680      -0.0282    1.2441      1.0560          0.1881
     U56 RESPREAD 0.6000   10    0.1200    1.2263      True         -0.0666      -0.0268    1.2263      1.0491          0.1772
     U56 RESPREAD 0.6000   25    0.1200    1.1995      True         -0.0645      -0.0248    1.1995      1.0387          0.1608
     U56 RESPREAD 0.7500    0    0.1200    1.2440      True         -0.0675      -0.0278    1.2440      1.0571          0.1868
     U56 RESPREAD 0.7500   10    0.1200    1.2264      True         -0.0661      -0.0264    1.2264      1.0504          0.1760
     U56 RESPREAD 0.7500   25    0.1200    1.2000      True         -0.0640      -0.0244    1.2000      1.0404          0.1596
