file,status,n_cells,n_arms
2026-09-05_is-the-ladder-even-a-candidate_C.family_shape.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.grid.csv,no arm column,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.loadbearing_family.csv,no arm column,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.loadbearing_point.csv,no arm column,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.mstar.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.picks.csv,no arm column,0,0
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,no arm column,0,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.dslope.csv,no arm column,0,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.grid.csv,no arm column,0,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.keepcandidate.csv,no arm column,0,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_liquidity-screened-small-panel_cloud.capacity.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.claimA.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.claimB.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.costladder.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.grid.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.verdicts.csv,no arm column,0,0
2026-09-05_liquidity-screened-small-panel_cloud.walkforward.csv,no usable cell,4,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.admissible_m.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.bargrid.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.bars.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.binding_bar.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.ceiling_decided.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.ceiling_sweep.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,ADMITTED,21,301
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,no usable cell,57,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.walkforward.csv,no arm column,0,0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.walkforward_paired.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.full.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.selection.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.survival.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.walkforward.csv,no arm column,0,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.whomoved.csv,no arm column,0,0
2026-09-05_pin-m-or-let-the-screen-choose_cloud.price.csv,no arm column,0,0
2026-09-05_pin-m-or-let-the-screen-choose_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_post-trigger-short-term-reversal_cloud.eventstudy.csv,no arm column,0,0
2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,no arm column,0,0
2026-09-05_post-trigger-short-term-reversal_cloud.walkforward.csv,no usable cell,24,0
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_price-denominator-sign-test_C.d3.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_price-denominator-sign-test_C.grid.csv,no arm column,0,0
2026-09-05_price-denominator-sign-test_C.oossign.csv,no arm column,0,0
2026-09-05_price-denominator-sign-test_C.reproduction.csv,no arm column,0,0
2026-09-05_price-denominator-sign-test_C.signtest.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_price-denominator-sign-test_C.survival.csv,no arm column,0,0
2026-09-05_price-denominator-sign-test_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_price-list-tier-bar_B.grid.csv,ADMITTED,96,210
2026-09-05_price-list-tier-bar_B.pricelist.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_price-list-tier-bar_B.tiers.csv,no arm column,0,0
2026-09-05_price-list-tier-bar_B.walkforward.csv,no arm column,0,0
2026-09-05_price-the-broad-POS-near-miss_cloud.grid.csv,no arm column,0,0
2026-09-05_price-the-broad-POS-near-miss_cloud.intervals.csv,no arm column,0,0
2026-09-05_price-the-broad-POS-near-miss_cloud.lever.csv,no arm column,0,0
2026-09-05_price-the-broad-POS-near-miss_cloud.transfer.csv,no arm column,0,0
2026-09-05_price-the-broad-POS-near-miss_cloud.walkforward.csv,no arm column,0,0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.grid.csv,no arm column,0,0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.naming.csv,no arm column,0,0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.repair.csv,no arm column,0,0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.repro.csv,no arm column,0,0
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_quote-the-lift-not-the-rate_cloud.anchor.csv,no arm column,0,0
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,ADMITTED,18,306
2026-09-05_quote-the-lift-not-the-rate_cloud.published.csv,no arm column,0,0
2026-09-05_quote-the-lift-not-the-rate_cloud.sweep.csv,no arm column,0,0
2026-09-05_quote-the-lift-not-the-rate_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_relative-priceability-floor_C.cells.csv,no arm column,0,0
2026-09-05_relative-priceability-floor_C.floors.csv,no arm column,0,0
2026-09-05_relative-priceability-floor_C.grid.csv,ADMITTED,69,242
2026-09-05_relative-priceability-floor_C.pricelist.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_relative-priceability-floor_C.stability.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_relative-priceability-floor_C.tiers.csv,no arm column,0,0
2026-09-05_relative-priceability-floor_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.census.csv,no arm column,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.greq.csv,no arm column,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.grid.csv,no arm column,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.repro.csv,no arm column,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.cLgrid.csv,no arm column,0,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.closure.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.pairflips.csv,no arm column,0,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.verdicts.csv,no arm column,0,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.walkforward.csv,no usable cell,54,0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,no arm column,0,0
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,no usable cell,48,0
2026-09-05_selectivity-as-the-book-parameter_B.paired.csv,no arm column,0,0
2026-09-05_selectivity-as-the-book-parameter_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.deciles.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.grid.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.lengthmatched.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.perbook.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.pricelist.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.reproduction.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.rule8windows.csv,no arm column,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.troughs.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_shallow-window-prices-are-not-prices_C.windows.csv,no arm column,0,0
2026-09-05_sleeve-G-is-2013_cloud.attrib.csv,no arm column,0,0
2026-09-05_sleeve-G-is-2013_cloud.deltas.csv,no arm column,0,0
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,no arm column,0,0
2026-09-05_sleeve-G-is-2013_cloud.walkforward.csv,no arm column,0,0
2026-09-05_sleeve-f-that-clears-the-floor_cloud.grid.csv,ADMITTED,89,838
2026-09-05_sleeve-f-that-clears-the-floor_cloud.ladder.csv,no arm column,0,0
2026-09-05_sleeve-f-that-clears-the-floor_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.correlations.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.costladder.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.diversification.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.ex2022.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.grid.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.paired.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_B.walkforward.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.convexity.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.correlation.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.costladder.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.ex2022.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.grossladder.csv,no arm column,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.loyo.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_sleeve-with-a-real-diversifier_cloud.walkforward.csv,no arm column,0,0
2026-09-05_stop-as-negative-insurance_cloud.grid.csv,ADMITTED,28,126
2026-09-05_stop-as-negative-insurance_cloud.implementations.csv,no arm column,0,0
2026-09-05_stop-as-negative-insurance_cloud.reversal.csv,no arm column,0,0
2026-09-05_stop-as-negative-insurance_cloud.walkforward.csv,no usable cell,12,0
2026-09-05_the-20-percent-oracle-ceiling_C.books.csv,no arm column,0,0
2026-09-05_the-20-percent-oracle-ceiling_C.ladder.csv,no arm column,0,0
2026-09-05_the-20-percent-oracle-ceiling_C.tolerance.csv,no arm column,0,0
2026-09-05_the-20-percent-oracle-ceiling_C.walkforward.csv,no arm column,0,0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.flips.csv,no arm column,0,0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.grid.csv,no arm column,0,0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.lever.csv,no arm column,0,0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.walkforward.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_adjudication.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_numbers.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.audit_static.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.error.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.points.csv,no arm column,0,0
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,no usable cell,45,0
2026-09-05_the-margin-column-instead-of-two_cloud.clause.csv,no arm column,0,0
2026-09-05_the-margin-column-instead-of-two_cloud.keep.csv,no arm column,0,0
2026-09-05_the-margin-column-instead-of-two_cloud.stability.csv,no arm column,0,0
2026-09-05_the-margin-column-instead-of-two_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.clause.csv,no arm column,0,0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.grid.csv,no arm column,0,0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.keep.csv,no arm column,0,0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.null.csv,no arm column,0,0
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.walkforward.csv,no arm column,0,0
2026-09-05_the-on-share-column_cloud.clause.csv,no arm column,0,0
2026-09-05_the-on-share-column_cloud.grid.csv,no arm column,0,0
2026-09-05_the-on-share-column_cloud.keep.csv,no arm column,0,0
2026-09-05_the-on-share-column_cloud.noise.csv,no arm column,0,0
2026-09-05_the-on-share-column_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,ADMITTED,429,481
2026-09-05_the-screen-is-a-book-size-rule_cloud.picks.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_the-screen-is-a-book-size-rule_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.bootstrap.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.crossing.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.curve.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.dslope.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.grid.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.ratio.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_B.walkforward.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.bootstrap.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.curve.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.grid.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.qstar.csv,no arm column,0,0
2026-09-05_the-share-at-which-ranking-stops-paying_cloud.walkforward.csv,no usable cell,14,0
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.frontier.csv,no arm column,0,0
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.keep.csv,no arm column,0,0
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.points.csv,no arm column,0,0
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.region.csv,no arm column,0,0
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_B.argmax.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_B.band.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_B.grid.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_B.walkforward.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.crossing.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.grid.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.repro.csv,no arm column,0,0
2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,no arm column,0,0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.plateaus.csv,no arm column,0,0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.references.csv,no arm column,0,0
2026-09-05_v1u-small-negative-price_B.annual.csv,no arm column,0,0
2026-09-05_v1u-small-negative-price_B.binding.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.concentration.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.costaxis.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.episodes.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.grid.csv,ADMITTED,1,11
2026-09-05_v1u-small-negative-price_B.loyo.csv,no arm column,0,0
2026-09-05_v1u-small-negative-price_B.portability.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.reproduction.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_v1u-small-negative-price_B.subpanels.csv,no arm column,0,0
2026-09-05_v1u-small-negative-price_B.walkforward.csv,ADMITTED,1,10
2026-09-05_vol-threshold-sweep-on-ewall_B.grid.csv,no arm column,0,0
2026-09-05_vol-threshold-sweep-on-ewall_B.walkforward.csv,no usable cell,8,0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.diag.csv,no arm column,0,0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.fm.csv,no arm column,0,0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.grid.csv,no arm column,0,0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.walkforward.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.bands.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.bandsummary.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,ADMITTED,76,219
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.isbands.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.ladder.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.pairmap.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.separability.csv,no arm column,0,0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.adv.csv,no arm column,0,0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.grid.csv,no arm column,0,0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.premium.csv,no arm column,0,0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.signmatch.csv,no arm column,0,0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_which-asset-carries-S4_C.attribution.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.correlation.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.costladder.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.deletion.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.grid.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.regime.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.standalone.csv,no arm column,0,0
2026-09-05_which-asset-carries-S4_C.walkforward.csv,no arm column,0,0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.cells.csv,no arm column,0,0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.depthmatched.csv,no arm column,0,0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.reproduction.csv,no arm column,0,0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.volsplit.csv,no arm column,0,0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,no arm column,0,0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,ADMITTED,18,306
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.picks.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.decay.csv,no arm column,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.episodes.csv,no arm column,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.ladder.csv,no arm column,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.paired.csv,no arm column,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.refs.csv,no arm column,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.draws.csv,no arm column,0,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.grid.csv,no arm column,0,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.walkforward.csv,no arm column,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.shape.csv,no arm column,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.split.csv,no arm column,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_abs-gate-bear-shape_B.classes.csv,no arm column,0,0
2026-09-06_abs-gate-bear-shape_B.episodes.csv,no arm column,0,0
2026-09-06_abs-gate-bear-shape_B.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_abs-gate-bear-shape_B.walkforward.csv,no usable cell,32,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.family.csv,no arm column,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,no arm column,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.premise.csv,no arm column,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.regime.csv,no arm column,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.walkforward.csv,no usable cell,8,0
2026-09-06_audit-gross-normalisation-across-the-book_cloud.flips.csv,no arm column,0,0
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,no arm column,0,0
2026-09-06_audit-gross-normalisation-across-the-book_cloud.gross.csv,no arm column,0,0
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.baselines.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.schema.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.sensitivity.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.walkforward.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.validation.csv,no arm column,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.walkforward.csv,no usable cell,18,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.claims.csv,no arm column,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.keep.csv,no arm column,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.rows.csv,no arm column,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.summary.csv,no arm column,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.walkforward.csv,no usable cell,67,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.estval.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.grid.csv,ADMITTED,53,85
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.pairs.csv,no arm column,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_files.csv,no arm column,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,no arm column,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.rule8.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_band-gate-execution-lag_B.crossuniverse.csv,no arm column,0,0
2026-09-06_band-gate-execution-lag_B.grid.csv,no arm column,0,0
2026-09-06_band-gate-execution-lag_B.lagprice.csv,no arm column,0,0
2026-09-06_band-gate-execution-lag_B.walkforward.csv,no arm column,0,0
2026-09-06_band-gate-on-small-panel_B.curve.csv,no arm column,0,0
2026-09-06_band-gate-on-small-panel_B.decomp.csv,no arm column,0,0
2026-09-06_band-gate-on-small-panel_B.flips.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_band-gate-on-small-panel_B.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_band-gate-on-small-panel_B.verdicts.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_band-gate-on-small-panel_B.walkforward.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_effects.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_grid.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_keeppaths.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_separation.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_speed.csv,no arm column,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.grid.csv,no arm column,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.decomp.csv,no arm column,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.ic.csv,no arm column,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.keep.csv,no arm column,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.props.csv,no arm column,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_delisting-aware-small-panel_B.books.csv,no arm column,0,0
2026-09-06_delisting-aware-small-panel_B.contrast.csv,no arm column,0,0
2026-09-06_delisting-aware-small-panel_B.grid.csv,no arm column,0,0
2026-09-06_delisting-aware-small-panel_B.part1.csv,no arm column,0,0
2026-09-06_delisting-aware-small-panel_B.part1_years.csv,no arm column,0,0
2026-09-06_delisting-aware-small-panel_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.cells.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.draws.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.mechanism.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.regressions.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.walkforward.csv,no arm column,0,0
